"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - ABHISHEK MISRA","2 - NAKUL DUBEY","3 - RAJ NATH SINGH","4 - PROF. RITA BAHUGUNA JOSHI","5 - SYED JAVED AHMED JAFRI","6 - TARA PATKAR","7 - NAND KUMAR LODHI RAJPOOT","8 - RABI DUBEY","9 - RAJ KUMAR SINGH","10 - RADHA KRISHNAN","11 - RAMPHAL RAWAT","12 - VIJAY BAHADUR SINGH","13 - SHISHU PAL YADAV","14 - MOHD. SARWAR MALIK","15 - SUNIL SINGH","16 - SUMAN VERMA","17 - SANJEEV MEHROTRA ALIAS PIKKU BHAI","18 - HARI RAM ALIAS HARIBHAI PATEL","19 - SYED ALI HUSAIN","20 - ASOK PANDE","21 - ADARSH SHASTRI","22 - GHANSHYAM SINGH","23 - PADAM CHANDRA GUPTA","24 - MANOJ SINGH","25 - YOGESH CHANDRA BHATT","26 - RAJEEV RANJAN TIWARI ALIAS RAJ BEHARI","27 - VINAY PRAKASH MISHRA","28 - SHAILENDRA SINGH YADAV","29 - SUBHASH CHANDRA LEHRI","30 - None of the Above","Total Votes Secured"
287,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-2",504,479,0,983,267,260,0,527,485,0,21,11,376,89,21,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,527
288,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-3",656,615,0,1271,402,381,0,783,720,0,25,59,508,148,31,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,6,783
289,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-4",371,367,0,738,204,216,0,420,386,0,44,43,226,80,22,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,420
290,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-5",626,590,0,1216,311,302,0,613,564,0,28,14,403,135,25,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,613
291,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-6",670,611,0,1281,370,287,0,657,604,0,28,31,403,163,23,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,657
292,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-7",466,380,0,846,204,153,0,357,328,0,36,37,191,72,15,0,0,0,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,357
293,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-8",416,340,0,756,194,155,0,349,320,0,19,19,228,65,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,349
294,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-9",460,365,0,825,288,188,0,476,438,0,9,8,355,96,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,476
295,"YOGANAND BALIKA INTER COLLEGE MOHAN ROAD ROOM NO-10",503,456,0,959,335,262,0,597,549,0,19,48,405,94,10,0,0,0,1,0,0,0,2,1,2,2,2,2,1,0,0,0,1,1,0,0,0,0,1,5,597
296,"INDIRA GANDHI S.P.SANSTHAN B-BLOCK RAJAJIPURAM ROOM N0-1",712,626,0,1338,416,295,0,711,654,0,29,16,493,117,49,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,711
297,"INDIRA GANDHI S.P.SANSTHAN B-BLOCK RAJAJIPURAM ROOM N0-2",619,602,0,1221,347,342,0,689,634,0,9,18,564,64,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,689
298,"INDIRA GANDHI S.P.SANSTHAN B-BLOCK RAJAJIPURAM ROOM N0-3",500,500,0,1000,269,275,0,544,500,0,7,12,448,50,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544
299,"INDIRA GANDHI S.P.SANSTHAN B-BLOCK RAJAJIPURAM ROOM N0-4",701,584,0,1285,311,235,0,546,502,0,30,110,208,152,10,1,2,0,2,1,0,1,3,5,1,1,1,2,3,1,0,1,1,0,1,1,1,1,1,5,546
300,"INDIRA GANDHI S.P.SANSTHAN B-BLOCK RAJAJIPURAM ROOM N0-5",747,570,0,1317,363,236,0,599,551,0,47,55,203,245,26,0,1,3,0,0,0,0,2,0,3,4,0,0,1,0,2,0,1,0,1,0,0,0,0,5,599
301,"INDIRA GANDHI S.P.SANSTHAN B-BLOCK RAJAJIPURAM ROOM N0-6",536,499,0,1035,345,301,0,646,594,0,3,17,508,75,33,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,6,646
302,"SENT JOSEPH GIRLS INTER COLLEGE NEW BUILDING SAPNA COLONY SECTOR-6 RAJAJIPURAM LUCKNOW ROOM NO-1",709,680,0,1389,380,365,0,745,685,0,26,56,494,122,33,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,3,0,0,5,745
303,"SENT JOSEPH GIRLS INTER COLLEGE NEW BUILDING SAPNA COLONY SECTOR-6 RAJAJIPURAM LUCKNOW ROOM NO-2",530,488,0,1018,344,284,0,628,578,0,31,61,433,77,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,628
304,"SENT JOSEPH GIRLS INTER COLLEGE NEW BUILDING SAPNA COLONY SECTOR-6 RAJAJIPURAM LUCKNOW ROOM NO-3",583,548,0,1131,347,299,0,646,594,0,36,46,422,112,20,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4,646
305,"SENT JOSEPH GIRLS INTER COLLEGE NEW BUILDING SAPNA COLONY SECTOR-6 RAJAJIPURAM LUCKNOW ROOM NO-4",730,643,0,1373,454,325,0,779,717,0,28,57,514,141,31,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,779
306,"SENT JOSEPH GIRLS INTER COLLEGE NEW BUILDING SAPNA COLONY SECTOR-6 RAJAJIPURAM LUCKNOW ROOM NO-5",481,446,0,927,309,260,0,569,523,0,12,26,349,135,35,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,6,569
307,"SENT JOSEPH GIRLS INTER COLLEGE NEW BUILDING SAPNA COLONY SECTOR-6 RAJAJIPURAM LUCKNOW ROOM NO-6",474,437,0,911,318,246,0,564,519,0,19,22,391,111,14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4,564
308,"SENT JOSEPH GIRLS INTER COLLEGE NEW BUILDING SAPNA COLONY SECTOR-6 RAJAJIPURAM LUCKNOW ROOM NO-7",324,296,0,620,194,157,0,351,323,0,3,8,272,51,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,351
309,"M.DEEN DAYAL UPADHYAY RAJKIYA MAHILA MAHA VIDHYALAY RAJAJIPURAM ROOM N0-1",723,589,0,1312,456,334,0,790,727,0,30,55,522,135,30,1,0,0,0,0,0,0,1,1,0,2,0,1,1,1,0,0,1,1,0,0,1,0,0,7,790
310,"M.DEEN DAYAL UPADHYAY RAJKIYA MAHILA MAHA VIDHYALAY RAJAJIPURAM ROOM N0-2",559,486,0,1045,307,233,0,540,497,0,24,43,374,84,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,540
311,"M.DEEN DAYAL UPADHYAY RAJKIYA MAHILA MAHA VIDHYALAY RAJAJIPURAM ROOM N0-3",488,411,0,899,277,216,0,493,454,0,32,39,338,52,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,493
312,"M.DEEN DAYAL UPADHYAY RAJKIYA MAHILA MAHA VIDHYALAY RAJAJIPURAM ROOM N0-4",624,496,0,1120,352,239,0,591,544,0,35,29,387,106,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,591
313,"M.DEEN DAYAL UPADHYAY RAJKIYA MAHILA MAHA VIDHYALAY RAJAJIPURAM ROOM N0-5",488,412,0,900,297,222,0,519,477,0,18,21,356,101,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,519
314,"SARSWATI SHISHU MANDIR C-4230 RAJAJIPURAM ROOM N0-1",542,546,0,1088,346,302,0,648,596,0,17,27,399,157,38,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,648
315,"SARSWATI SHISHU MANDIR C-4230 RAJAJIPURAM ROOM N0-2",519,475,0,994,328,228,0,556,512,0,12,46,395,88,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,556
316,"SARSWATI SHISHU MANDIR C-4230 RAJAJIPURAM ROOM N0-3",735,703,0,1438,421,385,0,806,742,0,26,77,529,132,36,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,3,806
317,"SARSWATI SHISHU MANDIR C-4230 RAJAJIPURAM ROOM N0-4",470,446,0,916,284,271,0,555,511,0,22,27,413,67,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,555
318,"RED ROSE SCHOOL D-BLOCK RAJAJIPURAM ROOM N0-1",701,660,0,1361,326,350,0,676,622,0,11,57,472,106,24,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,676
319,"RED ROSE SCHOOL D-BLOCK RAJAJIPURAM ROOM N0-2",629,586,0,1215,383,339,0,722,664,0,37,48,520,97,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,722
320,"RED ROSE SCHOOL D-BLOCK RAJAJIPURAM ROOM N0-3",774,673,0,1447,404,319,0,723,665,0,21,34,497,131,34,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,723
321,"SENT JAMES MISSION SCHOOL RAJAJIPURAM ROOM NO-1",812,781,0,1593,419,387,0,806,742,0,24,64,601,92,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,806
322,"SENT JAMES MISSION SCHOOL RAJAJIPURAM ROOM NO-2",733,691,0,1424,441,338,0,779,717,0,6,40,530,139,46,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,5,779
323,"SENT JAMES MISSION SCHOOL RAJAJIPURAM ROOM NO-3",760,708,0,1468,380,338,0,718,661,0,19,41,523,95,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,718
324,"SENT JAMES MISSION SCHOOL RAJAJIPURAM ROOM NO-4",785,676,0,1461,370,333,0,703,647,0,41,26,480,122,24,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,703
325,"SENT JAMES MISSION SCHOOL RAJAJIPURAM ROOM NO-5",384,328,0,712,188,146,0,334,307,0,8,10,248,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,334
326,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-1",487,457,0,944,300,244,0,544,500,0,20,31,381,84,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,544
327,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-2",626,583,0,1209,378,352,0,730,674,0,20,40,501,112,36,1,0,0,0,0,0,0,1,2,0,0,1,2,6,0,0,0,0,0,0,0,0,0,1,7,730
328,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-3",540,535,0,1075,316,267,0,583,536,0,19,71,365,75,45,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,583
329,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-4",502,505,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-5",548,540,0,1088,299,275,0,574,528,0,21,25,388,107,25,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3,574
331,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-6",432,386,0,818,214,176,0,390,359,0,14,40,239,77,14,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,390
332,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-7",544,474,0,1018,291,244,0,535,492,0,14,39,368,92,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,535
333,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-8",500,431,0,931,272,209,0,481,491,0,19,35,337,75,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,481
334,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-9",458,431,0,889,279,255,0,534,491,0,14,31,354,111,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,534
335,"SENT ANGNIES SCHOOL F-BLOCK RAJAJIPURAM ROOM NO-10",405,433,0,838,195,239,0,434,399,0,17,17,292,90,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,434
336,"PIONEER MONTESSARY SCHOOL C-4746 RAJAJIPURAM ROOM NO-1",387,386,0,773,232,227,0,459,422,0,5,30,326,68,27,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,459
337,"PIONEER MONTESSARY SCHOOL C-4746 RAJAJIPURAM ROOM NO-2",892,732,0,1624,508,336,0,844,776,0,106,103,462,126,23,0,1,0,1,0,0,0,3,0,1,1,2,1,1,1,1,0,0,0,0,0,0,3,1,7,844
338,"PIONEER MONTESSARY SCHOOL C-4746 RAJAJIPURAM ROOM NO-3",653,617,0,1270,385,312,0,697,641,0,34,39,463,136,18,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,697
339,"PIONEER MONTESSARY SCHOOL C-4746 RAJAJIPURAM ROOM NO-4",509,457,0,966,266,263,0,529,487,0,12,46,355,84,24,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,3,529
340,"MORDEN INDIAN SCHOOL RAJAJIPURAM ROOM NO-1",737,643,0,1380,388,295,0,683,628,0,28,32,488,100,21,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,7,683
341,"MORDEN INDIAN SCHOOL RAJAJIPURAM ROOM NO-2",569,466,0,1035,220,145,0,365,336,0,6,40,233,65,11,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,365
342,"MORDEN INDIAN SCHOOL RAJAJIPURAM ROOM NO-3",405,352,0,757,236,187,0,423,389,0,15,25,302,62,8,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,423
343,"MORDEN INDIAN SCHOOL RAJAJIPURAM ROOM NO-4",673,647,0,1320,341,328,0,669,615,0,19,24,517,69,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,669
344,"MORDEN INDIAN SCHOOL RAJAJIPURAM ROOM NO-5",417,384,0,801,237,199,0,436,401,0,22,31,305,49,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,436
345,"MORDEN INDIAN SCHOOL RAJAJIPURAM ROOM NO-6",388,376,0,764,237,218,0,455,419,0,15,23,313,72,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,455
346,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-1",528,433,0,961,318,234,0,552,508,0,23,35,383,86,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,552
347,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-2",472,405,0,877,238,186,0,424,390,0,3,40,281,82,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,424
348,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-3",420,373,0,793,233,191,0,424,390,0,10,60,245,77,27,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,424
349,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-4",668,587,0,1255,342,259,0,601,553,0,15,38,409,111,17,0,0,1,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,3,601
350,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-5",557,526,0,1083,304,229,0,533,490,0,17,51,319,121,11,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,6,533
351,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-6",763,691,0,1454,385,330,0,715,658,0,25,63,454,139,30,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715
352,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-7",674,581,0,1255,409,343,0,752,692,0,43,59,437,140,25,2,2,2,3,2,2,2,2,3,2,2,2,2,3,4,1,1,1,1,1,1,1,2,1,3,752
353,"SENT JEVIOURS PUBLIC SCHOOL E-BLOCK RAJAJIPURAM ROOM NO-8",775,702,0,1477,436,345,0,781,719,0,34,31,528,139,35,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,5,781
354,"HAPPY WORLD GIRLS INTER COLLEGE NAKKHAS MARKET ROOM N0-1",541,523,0,1064,265,173,0,438,403,0,22,4,92,259,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,438
355,"HAPPY WORLD GIRLS INTER COLLEGE NAKKHAS MARKET ROOM N0-2",376,343,0,719,206,161,0,367,338,0,36,3,34,264,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,367
356,"NAGAR NIGAM WALDA KARYALAY ASHARFABAD ROOM NO-1",260,256,0,516,138,103,0,241,222,0,26,0,11,199,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,241
357,"NAGAR NIGAM WALDA KARYALAY ASHARFABAD ROOM NO-2",701,657,0,1358,415,294,0,709,652,0,127,5,39,508,24,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,709
358,"OXFORD INTER COLLEGE LUCKNOW CHOWK KOTWALI KE PASS ROOM N0-1",308,252,0,560,138,99,0,237,218,0,30,2,25,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,237
359,"OXFORD INTER COLLEGE LUCKNOW CHOWK KOTWALI KE PASS ROOM N0-2",240,213,0,453,107,83,0,190,175,0,14,2,9,131,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
360,"OXFORD INTER COLLEGE LUCKNOW CHOWK KOTWALI KE PASS ROOM N0-3",241,213,0,454,140,116,0,256,236,0,21,8,7,190,24,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,256
361,"KALICHARAN DIGREE COLLEGE HARDOI ROAD LUCKNOW ROOM NO-1",303,282,0,585,177,153,0,330,304,0,9,4,294,12,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,330
362,"KALICHARAN DIGREE COLLEGE HARDOI ROAD CHOWK LUCKNOW ROOM N0-2",272,266,0,538,170,136,0,306,282,0,23,7,101,165,4,0,0,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,306
363,"KALICHARAN DIGREE COLLEGE HARDOI ROAD CHOWK LUCKNOW ROOM N0-3",390,377,0,767,272,184,0,456,420,0,10,1,386,43,8,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,4,456
364,"KALICHARAN DIGREE COLLEGE HARDOI ROAD CHOWK LUCKNOW ROOM N0-4",547,509,0,1056,247,355,0,602,554,0,16,2,503,46,9,2,0,0,0,0,2,0,1,2,1,3,1,1,0,1,0,0,0,0,1,0,0,0,1,10,602
365,"KALICHARAN DIGREE COLLEGE HARDOI ROAD CHOWK LUCKNOW ROOM NO-5",508,464,0,972,300,248,0,548,504,0,39,2,443,39,10,1,0,0,1,1,0,0,0,2,0,1,2,0,0,1,0,0,0,3,0,0,0,0,0,3,548
366,"KALICHARAN DIGREE COLLEGE HARDOI ROAD CHOWK LUCKNOW ROOM N0-6",491,441,0,932,303,243,0,546,502,0,36,5,409,76,9,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,1,0,0,0,0,5,546
