"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - JAIVEER SINGH","2 - MUKESH RAJPUT","3 - RAMESHWAR SINGH YADAV","4 - SALMAN KHURSHID","5 - ANJU","6 - KRISHAN KUMAR DIXIT ALIAS K. K. DIXIT","7 - MO. TAMAJID","8 - TARIK PARVEZ","9 - DAYA SHANKAR","10 - RAMNIWAS KATHERIA","11 - ANURAG RAJPUT","12 - ANOKHEY LAL","13 - IMAMUDDIN HUSAIN HUSAIN","14 - ANSHU MAHAN","15 - KISHAN PAL SINGH","16 - MALIKHAN SINGH ADVOCATE","17 - MUKESH RAJPUT","18 - RAM KISHORE DIWEDI","19 - VIMLA DEVI","20 - VRAHMA SARAN JATAV","21 - SACHIN SINGH YADAV","22 - SURESH SARASWAT ALAIS ILLAYCHIWALA","23 - None of the Above","Total Votes Secured"
288,CHAURASI,620,558,0,1178,260,238,0,498,498,0,103,311,34,16,1,0,0,4,0,0,0,0,0,1,1,3,2,3,1,2,9,2,5,498
289,CHAURASI,376,311,0,687,182,134,0,316,316,0,72,159,23,46,0,1,0,1,0,0,2,0,1,0,1,2,0,4,0,0,3,0,1,316
290,CHAURASI,576,468,0,1044,308,209,0,517,517,0,166,294,18,18,0,1,1,1,1,0,0,1,0,0,2,6,0,0,0,0,6,0,2,517
291,CHAURASI,399,359,0,758,178,166,0,344,344,0,129,168,14,22,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,0,0,344
292,CHAURASI,470,415,0,885,246,241,0,487,487,0,95,338,13,19,0,2,1,5,0,0,0,0,0,0,0,1,0,2,0,0,10,0,1,487
293,CHAURASI,500,405,0,905,277,220,0,497,497,0,141,305,9,27,2,0,0,1,0,0,1,0,1,0,1,5,1,2,0,0,0,0,1,497
294,BHOLEPUR,713,617,0,1330,290,301,0,591,591,0,417,92,18,39,0,0,0,2,1,1,0,0,1,1,1,5,3,0,4,0,3,0,3,591
295,BHOLEPUR,784,708,0,1492,355,310,0,665,665,0,269,323,25,27,0,0,0,3,0,7,0,0,0,0,0,2,0,0,1,0,5,1,2,665
296,BHOLEPUR,415,374,0,789,176,135,0,311,311,0,35,213,16,23,0,3,1,1,2,0,1,1,1,0,0,0,1,1,0,0,10,0,2,311
297,BHOLEPUR,475,351,0,826,175,123,0,298,298,0,39,182,22,27,8,1,2,0,1,0,0,1,0,0,0,1,0,2,0,0,12,0,0,298
298,BHOLEPUR,629,560,0,1189,390,377,0,767,767,0,44,538,73,74,0,1,2,1,2,0,0,2,0,2,2,0,1,2,1,0,21,0,1,767
299,BHOLEPUR,454,381,0,835,231,183,0,414,414,0,48,294,18,26,0,0,1,6,1,0,0,2,1,0,2,2,4,3,0,1,4,0,1,414
300,BHOLEPUR,458,427,0,885,240,168,0,408,408,0,120,220,21,21,0,1,0,3,1,0,0,1,0,0,1,0,3,1,2,1,12,0,0,408
301,BHOLEPUR,457,395,0,852,244,194,0,438,438,0,168,192,10,50,0,0,2,1,4,2,0,0,0,1,0,2,0,1,0,0,5,0,0,438
302,BHOLEPUR,494,421,0,915,246,186,0,432,432,0,150,173,29,65,0,0,0,1,1,0,0,1,0,0,1,1,1,2,0,0,6,1,0,432
303,BHOLEPUR,773,626,0,1399,347,291,0,638,638,0,146,265,90,84,1,0,0,5,0,0,0,0,1,2,0,3,6,11,7,6,5,2,4,638
304,DHASUA,547,458,0,1005,318,251,0,569,569,0,280,219,24,22,0,0,0,4,0,0,1,2,0,0,3,3,1,4,0,0,4,0,2,569
305,DHASUA,547,476,0,1023,318,299,0,617,617,0,39,366,131,11,1,0,0,17,1,1,0,0,0,0,3,1,3,1,0,1,39,1,1,617
306,RAMPURA,836,746,0,1582,520,354,0,874,874,0,206,138,226,3,5,0,10,1,2,0,1,3,2,2,1,1,1,1,2,2,261,1,5,874
307,BUDNAMAU,693,620,0,1313,349,273,0,622,622,0,349,174,8,70,0,1,0,1,0,0,2,0,0,1,3,2,1,2,0,1,5,0,2,622
308,BUDNAMAU,885,725,0,1610,453,340,0,793,793,0,235,427,45,51,0,2,0,0,4,1,1,1,1,0,1,5,1,0,2,1,9,2,4,793
309,"MAHRUPUR SAHJU",602,484,0,1086,408,312,0,720,720,0,158,469,29,39,0,7,0,0,0,0,1,1,2,0,3,4,0,1,0,0,6,0,0,720
310,"MAHRUPUR SAHJU",454,363,0,817,303,216,0,519,519,0,252,231,14,6,0,0,0,0,1,0,1,2,1,2,1,1,2,2,1,0,1,0,1,519
311,KUTRA,872,730,0,1602,409,284,0,693,693,0,35,524,79,20,0,5,0,5,1,1,0,1,0,2,4,2,1,0,0,0,13,0,0,693
312,KUTRA,796,659,0,1455,314,259,0,573,573,0,62,406,57,22,6,1,1,2,0,0,0,0,0,0,1,0,1,1,0,0,9,1,3,573
313,YAQUTGANJ,575,489,0,1064,378,293,0,671,671,0,152,465,26,2,0,2,1,0,3,1,1,1,0,0,4,3,1,4,0,0,2,0,3,671
314,YAQUTGANJ,274,235,0,509,151,122,0,273,273,0,24,228,4,3,1,1,0,1,1,0,0,0,0,0,1,1,0,4,0,0,2,2,0,273
315,YAQUTGANJ,400,346,0,746,242,182,0,424,424,0,90,77,146,91,0,0,3,1,1,0,0,0,0,0,0,0,1,4,1,3,6,0,0,424
316,YAQUTGANJ,582,492,0,1074,334,250,0,584,584,0,61,386,47,68,2,0,0,0,0,0,1,1,1,4,4,1,1,1,0,0,3,1,2,584
317,YAQUTGANJ,680,558,0,1238,400,314,0,714,714,0,168,399,96,19,1,2,1,1,0,2,1,2,4,1,2,4,2,3,0,0,4,1,1,714
318,"PITHUPUR MEHDIYA",500,397,0,897,396,285,0,681,681,0,65,546,28,5,0,1,4,0,0,0,1,0,0,0,5,10,2,2,1,0,11,0,0,681
319,YAQUTGANJ,508,458,0,966,375,288,0,663,663,0,1,50,365,220,0,1,1,2,0,1,0,0,1,2,0,0,0,4,2,0,13,0,0,663
320,YAQUTGANJ,646,585,0,1231,475,415,0,890,890,0,62,182,308,301,0,1,1,2,1,0,2,0,2,1,0,4,1,4,0,0,18,0,0,890
321,KIRATPUR,504,411,0,915,360,270,0,630,630,0,105,392,13,79,1,1,1,2,5,0,0,1,0,1,1,3,1,2,1,0,20,0,1,630
322,LAKHMIPUR,279,232,0,511,246,165,0,411,411,0,172,169,7,17,0,2,2,4,1,0,2,2,1,1,0,2,6,2,0,0,20,1,0,411
323,MEERPUR,319,282,0,601,286,167,0,453,453,0,6,54,319,4,1,0,3,1,2,0,0,0,1,2,0,1,0,1,2,2,54,0,0,453
324,SITAULI,343,296,0,639,211,154,0,365,365,0,87,142,48,53,0,3,1,0,0,0,4,2,0,0,0,6,5,3,0,2,5,1,3,365
325,GARAKHERA,476,391,0,867,397,305,0,702,702,0,28,628,27,1,0,0,1,0,1,0,0,0,0,1,3,0,1,5,1,2,2,0,1,702
326,SITAULI,559,425,0,984,319,186,0,505,505,0,47,410,14,11,2,4,0,0,1,0,3,0,1,1,3,4,1,1,0,1,1,0,0,505
327,BARNAKHURD,755,635,0,1390,384,256,0,640,640,0,168,250,144,20,0,1,3,2,1,2,1,1,0,4,2,3,3,3,1,0,29,0,2,640
328,RUNICHUSAI,285,209,0,494,197,143,0,340,340,0,10,301,9,5,0,0,0,1,0,0,0,1,1,0,2,0,2,5,2,0,1,0,0,340
329,RUNICHUSAI,493,376,0,869,225,164,0,389,389,0,119,97,22,140,2,3,0,0,0,1,1,0,0,0,0,0,0,3,0,0,1,0,0,389
330,RUNICHUSAI,417,316,0,733,288,214,0,502,502,0,22,458,10,1,0,2,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,1,1,502
331,"CHWKI MAHMADPUR",782,647,0,1429,487,395,0,882,882,0,59,716,31,32,1,2,0,0,0,9,3,0,2,1,4,4,0,10,2,2,2,1,1,882
332,"LAINGAWN KHANA",234,195,0,429,186,126,0,312,312,0,11,81,154,0,1,0,2,0,1,0,0,1,0,1,0,3,1,0,3,0,51,1,1,312
333,"NAGLA KHEMRANGAI",902,613,0,1515,585,408,0,993,993,0,119,128,410,212,3,3,7,1,5,1,4,8,7,5,4,10,4,3,2,7,42,3,5,993
334,"HUSAINPUR NAUKHANDA",834,681,0,1515,513,374,0,887,887,0,213,449,156,9,0,3,1,3,0,5,4,1,2,3,2,15,2,6,1,1,11,0,0,887
335,BALIPUR,488,398,0,886,310,239,0,549,549,0,109,369,28,4,0,3,0,2,1,4,2,2,1,0,5,1,1,6,2,3,0,1,5,549
336,BALIPUR,410,368,0,778,244,166,0,410,410,0,82,209,89,4,1,4,1,0,1,1,0,2,0,0,5,5,1,0,0,1,2,0,2,410
337,BHOJPUR,825,596,0,1421,507,310,0,817,817,0,118,202,58,380,9,1,1,0,0,0,1,0,4,2,2,5,1,4,1,3,20,0,5,817
338,BHOJPUR,680,496,0,1176,348,241,0,589,589,0,26,443,54,3,5,2,0,2,0,0,1,2,1,0,5,4,0,3,1,3,34,0,0,589
