"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - IMRAN MASOOD","2 - JAGDISH SINGH RANA","3 - RAGHAV LAKHANPAL","4 - SHAZAN MASOOD URF SHADAN MASOOD","5 - YOGESH KUMAR","6 - RATAN SINGH","7 - RAJENDER KUMAR","8 - SHAHANAVAJ","9 - SHIV KUMAR","10 - MOHD. FIROZ AFTAB","11 - RAGHUVEER SINGH BODH","12 - CP VERMA","13 - SESHRAJ","14 - HANSRAJ SAINI","15 - None of the Above","Total Votes Secured"
247,"KARYALYAYA NAHAR VIBHAAG ADHISHASI ABHYANTA KA KAMRA ,MAHIPURA",396,330,0,726,301,269,0,570,421,0,434,23,89,18,0,0,0,0,0,0,1,0,1,1,3,570
248,"KARLYA NAHAR VIBHAAG UTTRI BHAAG KAMRA NO 1 ,MAHIPURA",738,507,0,1245,480,279,0,759,400,0,189,103,426,10,8,0,0,1,0,4,0,3,7,2,6,759
249,"KARYALYA KENDRA BEEJ BHANDAAR KAMRA NO 1 , BERIBHAG",703,609,0,1312,450,385,0,835,827,0,47,99,643,21,3,1,2,2,3,0,0,4,4,2,4,835
250,"KARYALYA KENDRA BEEJ BHANDAAR KAMRA NO 2 , BERIBHAG",557,484,2,1043,373,320,0,693,630,0,12,119,532,4,3,0,0,0,6,0,2,5,4,1,5,693
251,"GOVERNMENT SEED STORE PURVI BHAAG KAMRA NO 1 , BERIBHAG",531,480,0,1011,302,242,0,544,532,0,52,64,401,13,3,2,0,0,1,0,0,1,3,1,3,544
252,"GOVERNMENT SEED STORE PURVI BHAAG BARAMDA , BERIBHAG",531,416,1,948,409,277,0,686,610,0,46,92,516,9,0,4,1,1,1,1,3,1,5,2,4,686
253,"GOVERNMENT SEED STORE PACHMI BHAG KAMRA NO 3 , BERIBHAG",496,450,0,946,362,330,0,692,692,0,77,108,472,17,2,1,0,1,1,0,0,4,3,1,5,692
254,"KRISHI PRASAR KENDRA BERIBAAG GAIRAAZ , BERIBHAG",562,457,0,1019,411,326,0,737,728,0,180,21,520,6,2,0,0,0,1,0,0,0,2,2,3,737
255,"KRISHI PRASAR KENDRA BERIBAAG KAMRA NO 5 , BERIBHAG",480,455,0,935,382,296,0,678,402,0,13,12,645,5,1,0,0,0,0,0,0,0,0,0,2,678
256,"KRISHI PRASAR KENDAR BERIBAAG KAMRA NO 3 , BERIBHAG",717,642,0,1359,550,501,0,1051,1045,0,46,107,844,10,1,1,2,1,4,2,4,5,8,10,6,1051
257,"PRATHIMIK VIDHYALYA PURVI BHAAG  , BERIBHAG",473,353,0,826,361,285,0,646,618,0,55,71,491,4,6,1,1,0,0,1,3,2,4,5,2,646
258,"PRATHIMIK VIDHYALYA MADHYA BHAG KAMRA NO 2 , BERIBHAG",739,672,0,1411,623,548,0,1171,1159,0,23,34,1100,5,1,1,1,0,1,0,0,1,2,0,2,1171
259,"PARISADIYA PURVE MADYAMIK VIDHYALYA KAKS NO 1 , BERIBHAG",611,560,0,1171,532,468,0,1000,996,0,56,21,911,0,5,1,0,0,1,0,0,0,2,1,2,1000
260,"PARISADIYA PURVE MADYAMIK VIDHYALYA KAKS NO 2 , BERIBHAG",543,460,0,1003,444,374,0,818,815,0,117,56,617,7,5,0,0,0,0,0,1,3,1,3,8,818
261,"PARISADIYA PURVE MADYAMIK VIDHYALYA KAKS NO 3 , BERIBHAG",619,528,0,1147,411,370,0,781,773,0,23,29,693,11,3,0,0,0,1,3,2,0,5,6,5,781
262,"RAJKIYA KANYA UCCHTAR MADYAMIK VIDHYALYA UNCHI KAKSHYE UTTARI BHAG ,CHAKROTA ROAD",588,490,1,1079,446,355,0,801,797,0,168,11,594,14,7,0,0,0,1,0,0,1,2,1,2,801
263,"RAJKIYA KANYA UCCHTAR MADYAMIK VIDHYALYA PRDHANACHARYA K PAAS KA KAMRA ,CHAKROTA ROAD",326,289,0,615,227,228,0,455,347,0,279,20,131,15,3,0,0,0,0,0,1,0,3,1,2,455
264,"RAJKIYA KANYA UCCHTAR MADYAMIK VIDHYALYA NICHI KAKSHYE KAMRA NO 3 ,CHAKROTA ROAD",579,512,0,1091,426,349,0,775,500,0,64,18,683,1,5,0,0,0,0,0,0,0,2,0,2,775
265,"RAJKIYA KANYA UCCHTAR MADYAMIK VIDHYALYA NICHI KAKSHYE DAKXNI BHAG ,CHAKROTA ROAD",547,469,0,1016,392,305,0,697,690,0,208,5,469,1,3,0,0,0,1,0,0,1,2,1,6,697
266,"ARYA  KANYA INTER COLLEGE NAI BULDING UTTRI BHAAG ,CHAKROTA ROAD",610,542,0,1152,425,314,0,739,438,0,448,1,263,18,5,0,0,0,0,0,0,0,3,1,0,739
267,"ARYA  KANYA INTER COLLEGE NAI BULDING PACHMI BHAAG  ,MATIYA MAHEL",467,367,0,834,403,298,0,701,612,0,320,13,355,5,1,0,0,0,2,0,0,0,0,3,2,701
268,"ARYA  KANYA INTER COLLEGE NAI BUILDING KAMRA KARYLYA LIPIK  ,MATIYA MAHEL",564,497,0,1061,437,368,0,805,785,0,372,21,380,23,3,1,0,0,0,0,0,0,2,0,3,805
269,"ARYA  KANYA INTER COLLEGE NAI BUILDING PACHMI BHAAG ,MATIYA MAHEL",345,316,0,661,232,199,0,431,426,0,79,3,335,9,1,0,0,0,2,0,0,0,0,0,2,431
270,"ARYA  KANYA INTER COLLEGE PURANI BUILDING PURVI BHAG 1 ,MATIYA MAHEL",481,409,1,891,370,288,0,658,653,0,139,14,484,12,4,0,0,0,0,0,0,0,0,1,4,658
271,"ARYA  KANYA INTER COLLEGE PURANI BUILDING PURVI BHAG 2 ,MATIYA MAHEL",386,371,0,757,280,230,0,510,444,0,185,6,305,4,2,0,0,0,0,0,0,1,0,0,7,510
272,"ARYA  KANYA INTER COLLEGE PURANI BUILDING PACHMI BHAG ,MATIYA MAHEL",293,288,0,581,227,199,0,426,426,0,64,2,349,6,2,0,0,1,1,1,0,0,0,0,0,426
273,"PRATHMIK VIDHAYALA KAMRA NO 4 ,MO. SAMADDAR",446,402,0,848,384,295,0,679,668,0,559,17,17,81,2,0,0,0,0,0,0,0,2,0,1,679
274,"PRATHMIK VIDHAYALA KAMRA NO 3 ,MO. SAMADDAR",460,424,0,884,346,277,0,623,618,0,538,15,33,33,1,0,0,0,0,0,0,0,0,0,3,623
275,"PRATHMIK VIDHAYALA KAMRA NO 2 ,MO. SAMADDAR",666,554,0,1220,570,423,0,993,772,0,931,9,21,19,6,0,0,0,1,0,0,0,1,1,4,993
276,"KRYALAYA ZILA VIDHAYAL NIRAKSHAK KAMRA NO 10 ,CHAKROTA ROAD",922,687,0,1609,645,444,0,1089,1086,0,993,22,36,21,6,1,0,0,0,0,0,0,6,0,4,1089
277,"KRYALAYA ZILA VIDHAYAL NIRAKSHAK KAMRA NO 18 ,CHAKROTA ROAD",701,548,0,1249,529,389,0,918,915,0,848,8,6,52,0,0,0,0,0,0,0,0,0,0,4,918
278,"RAJKIYA INTER COLLEGE UNCHHI KAKSHAYE KAMRA N0 1 , NEHRU MARKET",635,514,0,1149,454,287,0,741,740,0,682,12,4,26,4,0,0,0,1,0,0,1,1,2,8,741
279,"RAJKIYA INTER COLLEGE NICHI KAKSHAYE KAMRA N0 3  , NEHRU MARKET",510,488,0,998,374,305,0,679,679,0,562,38,39,27,1,1,2,1,0,0,1,0,2,3,2,679
280,"RAJKIYA INTER COLLEGE NICHI KAKSHAYE KAMRA N0 5  , NEHRU MARKET",466,380,0,846,372,261,0,633,630,0,584,8,8,25,2,0,0,1,0,1,0,1,0,2,1,633
281,"RAJKIYA INTER COLLEGE NICHI KAKSHAYE KAMRA N0 7  , NEHRU MARKET",625,568,0,1193,504,420,0,924,810,0,838,8,2,65,1,0,0,1,0,0,0,0,0,1,8,924
282,"RAJKIYA INTER COLLEGE NICHI KAKSHAYE KAMRA N0 8  , NEHRU MARKET",260,197,0,457,214,129,0,343,331,0,310,5,1,24,0,0,0,0,0,0,0,0,1,0,2,343
283,"RAJKIYA INTER COLLEGE NICHI KAKSHAYEMADHYA BHAG KAMRA N0 2  , NEHRU MARKET",587,437,0,1024,404,253,0,657,657,0,601,11,6,31,3,0,0,0,0,0,0,0,1,0,4,657
284,"CANTEEN PARK FUN POINT UTTRI BHAG , JUBLI PARK",374,339,0,713,287,240,0,527,375,0,10,3,440,1,0,0,0,0,0,0,0,1,1,69,2,527
285,"CANTEEN PARK FUN POINT DAXNI BHAG, JUBLI PARK",675,590,0,1265,475,373,0,848,645,0,17,13,810,1,2,0,0,0,0,0,0,1,1,0,3,848
286,"CANTEEN PARK FUN POINT TICKET OFFICE , JUBLI PARK",724,618,0,1342,469,381,0,850,698,0,35,136,636,14,13,0,0,0,2,0,1,0,6,1,6,850
287,"SHOPIYA GIRLS HIGH SCHOOL KAMRA NO 1, RAILWAY COLONY",494,420,0,914,310,258,0,568,500,0,21,23,515,4,3,0,0,0,0,0,0,0,1,1,0,568
288,"SHOPIYA GIRLS HIGH SCHOOL KAMRA NO 4, RAILWAY COLONY",617,581,0,1198,396,364,0,760,640,0,21,398,294,6,9,11,2,0,1,2,0,2,6,2,6,760
289,"SHOPIYA GIRLS HIGH SCHOOL KAMRA NO 5, RAILWAY COLONY",361,325,0,686,228,206,0,434,433,0,17,31,377,0,7,0,0,0,0,0,0,0,0,1,1,434
290,"SHOPIYA GIRLS HIGH SCHOOL KAMRA NO 6, RAILWAY COLONY",414,337,0,751,184,166,0,350,349,0,18,182,138,2,3,0,0,0,1,2,0,2,0,0,2,350
291,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 2 UTTRI BHAAG ,RAILWAY COLONY",570,520,0,1090,360,343,0,703,701,0,26,94,557,8,8,3,1,0,1,0,1,0,2,0,2,703
292,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 1 UTTRI BHAAG ,RAILWAY COLONY",520,508,0,1028,310,306,0,616,610,0,12,158,430,3,6,2,0,1,1,0,0,1,1,0,1,616
293,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 3 UTTRI BHAAG RAILWAY COLONY",812,707,0,1519,455,404,0,859,850,0,28,315,494,2,5,8,0,1,3,0,0,1,0,1,1,859
294,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 1 PURVI BHAG, RAILWAY COLONY",544,475,0,1019,325,309,0,634,419,0,45,255,302,3,9,5,0,1,1,1,7,2,1,0,2,634
295,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 2 PURVI BHAG , RAILWAY COLONY",498,429,0,927,263,237,0,500,395,0,12,238,232,1,6,8,0,0,0,0,0,0,0,0,3,500
296,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 3 PURVI BHAG,  RAILWAY COLONY",497,479,0,976,320,304,0,624,620,0,23,78,496,10,11,0,0,0,0,0,0,0,3,0,3,624
297,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 4 PURVI BHAG ,RAILWAY COLONY",558,491,0,1049,338,287,0,625,570,0,26,174,404,11,5,3,0,0,0,0,0,0,0,0,2,625
298,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 1 DAKXNI BHAG,RAILWAY COLONY",608,512,0,1120,309,239,0,548,542,0,136,98,298,1,8,0,1,0,0,0,1,1,1,0,3,548
299,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 2 DAKXNI BHAG ,RAILWAY COLONY",556,476,0,1032,360,304,0,664,642,0,21,337,278,2,9,9,1,0,0,0,0,1,1,2,3,664
300,"SANATAN DHARM KANYA (SD) INTER COLLEGE KAMRA NO 3 PURVI BHAG,  RAILWAY COLONY",304,277,0,581,207,193,0,400,334,0,23,148,216,2,1,5,0,0,2,0,1,0,0,2,0,400
301,"RAINBOW PUBLIC SCHOOL KAMRA NO 1 ,BASANT BIHAR",580,486,0,1066,285,291,0,576,470,0,21,107,418,6,13,3,0,0,1,0,0,1,1,3,2,576
302,"RAINBOW PUBLIC SCHOOL KAMRA NO 5 ,BASANT BIHAR",826,723,0,1549,563,491,0,1054,1022,0,21,136,884,2,6,1,1,0,1,0,0,1,1,0,0,1054
303,"RAINBOW PUBLIC SCHOOL KAMRA NO 6 ,BASANT BIHAR",284,265,0,549,209,187,0,396,383,0,12,14,347,10,11,0,0,0,0,0,0,0,0,0,2,396
304,"RAINBOW PUBLIC SCHOOL KAMRA NO 7 ,BASANT BIHAR",339,333,0,672,174,166,0,340,329,0,16,145,159,1,10,2,0,0,0,0,7,0,0,0,0,340
305,"RAINBOW PUBLIC SCHOOL KAMRA NO 8 ,BASANT BIHAR",283,266,0,549,230,221,0,451,449,0,8,6,423,7,4,0,0,0,1,0,0,0,0,0,2,451
306,"RAINBOW PUBLIC SCHOOL KAMRA NO 3,  BASANT BIHAR",859,700,0,1559,435,335,0,770,603,0,97,92,572,2,1,0,0,2,1,0,0,0,1,0,2,770
307,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE PURANI BULDING KAMRA NO 9 , PARDUMAN NAGAR",457,400,0,857,304,265,0,569,559,0,29,26,494,3,12,1,1,0,0,0,0,0,0,2,1,569
308,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE PURANI BULDING KAMRA NO 10 , PARDUMAN NAGAR",457,402,0,859,355,286,0,641,641,0,17,17,592,0,11,0,0,0,0,0,0,0,0,0,4,641
309,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE PURANI BULDING KAMRA NO 11 , PARDUMAN NAGAR",898,730,0,1628,506,462,0,968,963,0,13,52,879,8,13,0,1,0,0,0,1,0,0,0,1,968
310,"JAMBHU VIDHYALYA (JV JAIN)  DEGREE COLLEGE PURANI BULDING KAMRA NO 13,  PARDUMAN NAGAR",408,380,0,788,305,286,0,591,588,0,12,37,536,3,2,0,0,0,0,0,0,0,0,0,1,591
311,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE HALL KHAND GIRLS COMMON KAMRA, PARDUMAN NAGAR",548,457,0,1005,303,251,0,554,532,0,87,40,415,3,5,0,0,0,1,1,0,0,0,0,2,554
312,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE  KAMRA NO 2 , PARDUMAN NAGAR",566,462,0,1028,375,285,0,660,660,0,418,134,89,3,3,2,0,0,1,0,0,2,3,2,3,660
313,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE KAMRA NO 19 NAI BUILDING , PARDUMAN NAGAR",659,542,0,1201,377,332,0,709,705,0,21,21,654,0,10,1,0,0,0,0,0,0,0,0,2,709
314,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE KAMRA NO 20 NAI BUILDING , PARDUMAN NAGAR",592,599,0,1191,481,430,0,911,907,0,39,19,847,4,2,0,0,0,0,0,0,0,0,0,0,911
315,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE KAMRA NO 21 NAI BUILDING , PARDUMAN NAGAR",486,441,0,927,400,375,0,775,775,0,28,47,687,4,6,0,0,0,0,0,0,0,1,0,2,775
316,"JAMBHU VIDHYALYA (JV JAIN) DEGREE COLLEGE KAMRA NO 22 NAI BUILDING , PARDUMAN NAGAR",547,513,0,1060,355,306,0,661,661,0,33,36,576,2,9,0,0,0,0,0,0,1,0,0,4,661
317,"DAYANAND ANGLO VADIK COLLAGE D.A.V. KAMRA NO 1  ,AWAS VIKAS",554,508,0,1062,318,321,0,639,639,0,18,35,572,3,5,0,0,0,0,0,1,0,0,0,5,639
318,"DAYANAND ANGLO VADIK COLLAGE D.A.V. KAMRA NO 2  ,AWAS VIKAS",365,316,0,681,221,209,0,430,387,0,3,35,382,0,4,0,0,0,0,0,0,0,1,1,4,430
319,"DAYANAND ANGLO VADIK COLLAGE D.A.V. KAMRA NO 3  ,AWAS VIKAS",434,390,0,824,310,244,0,554,549,0,9,44,493,4,2,0,0,0,0,0,0,0,0,0,2,554
320,"DAYANAND ANGLO VADIK COLLAGE D.A.V. KAMRA NO 4 ,AWAS VIKAS",440,412,0,852,339,276,0,615,612,0,13,6,564,7,8,0,0,1,8,0,0,0,2,2,4,615
321,"GYANI GURUBAKASH SINGH PUBLIC SCHOLL KAMRA NO 1, HAKIKAT NAGAR",471,432,0,903,294,269,0,563,445,0,26,36,491,1,7,0,0,0,0,0,0,0,1,0,1,563
322,"SAMUDAYIK KENDRA UTTARI BHAG HAKIKAT NAGAR ,HAKIKAT NAGAR",579,521,0,1100,368,263,0,631,627,0,15,50,554,1,4,0,0,0,1,1,1,0,2,1,1,631
323,"SAMUDAYIK KENDRA DAKSHNI BHAG HAKIKAT NAGAR ,HAKIKAT NAGAR",618,544,0,1162,440,367,0,807,684,0,22,52,709,3,9,0,0,1,1,0,3,0,2,2,3,807
324,"PRATHMIK VIDHAYALA NO 2  KAMRA NO 1 ,HAKIKAT NAGAR",581,563,0,1144,460,430,0,890,883,0,26,16,837,4,5,0,1,0,0,0,0,0,0,0,1,890
325,"PRATHMIK VIDHAYALYA NO 2 KAMRA NO 3 ,HAKIKAT NAGAR",514,507,0,1021,426,380,0,806,620,0,13,23,764,1,2,0,0,0,0,0,0,1,1,0,1,806
326,"PRATHMIK VIDHAYALYA NO 1 KAMRA NO 2 ,HAKIKAT NAGAR",664,587,0,1251,501,380,0,881,865,0,30,21,813,4,7,0,0,0,0,0,0,0,3,0,3,881
327,"PRATHMIK VIDHAYALYA NO 1 KAMRA NO 3 ,HAKIKAT NAGAR",755,676,0,1431,498,439,0,937,924,0,38,30,849,1,10,1,0,0,2,1,0,0,2,0,3,937
328,"PRATHMIK VIDHAYALYA NO 1 KAMRA NO 4 ,HAKIKAT NAGAR",470,403,0,873,304,257,0,561,561,0,35,16,498,5,4,0,0,0,0,0,0,0,0,0,3,561
329,"NALNDA ACADMY SCHOOL HAKIKAT NAGAR CHOWK KAMRA NO 1 ,HAKIKAT NAGAR",588,536,0,1124,431,385,0,816,792,0,25,28,741,5,16,0,0,0,0,0,0,0,0,1,0,816
330,"NALNDA ACADMY SCHOOL HAKIKAT NAGAR CHOWK KAMRA NO 2 ,HAKIKAT NAGAR",625,594,0,1219,498,410,0,908,800,0,31,48,809,6,3,1,0,0,5,0,0,0,1,0,4,908
331,"NALNDA ACADMY SCHOOL HAKIKAT NAGAR CHOWK KAMRA NO 5 ,HAKIKAT NAGAR",375,340,0,715,284,226,0,510,272,0,23,8,469,4,4,0,0,0,0,0,1,0,0,0,1,510
332,"KARAM CHAND CHANDI PRASAD ARYA INTER COLLEGE KAMRA NO 4 ,GILL COLONY",416,419,0,835,269,250,0,519,487,0,16,37,430,22,9,0,0,0,0,0,0,1,0,4,0,519
333,"KARAM CHAND CHANDI PRASAD ARYA INTER COLLEGE KAMRA NO 5 ,GILL COLONY",390,371,0,761,287,259,0,546,510,0,38,34,429,32,8,1,0,0,0,0,0,0,0,0,4,546
334,"KARAM CHAND CHANDI PRASAD ARYA INTER COLLEGE KAMRA NO 7 ,GILL COLONY",469,460,0,929,350,319,0,669,651,0,32,7,604,1,21,0,1,0,0,0,0,0,0,0,3,669
335,"GITANJALI PURVE MADHYAMIK VIDHAYALA BRIJESH NAGAR KAMRA NO 2 ,BRIJESH NAGAR",318,270,0,588,215,185,0,400,400,0,15,31,344,2,3,1,0,0,0,0,0,0,2,1,1,400
336,"GITANJALI PURVE MADHYAMIK VIDHAYALA BRIJESH NAGAR KAMRA NO 3 ,BRIJESH NAGAR",483,448,0,931,335,333,0,668,650,0,32,45,568,10,7,0,0,1,1,0,0,0,0,1,3,668
337,"SATYUG ASHRAM MODEL INTER COLLEGE KAMRA NO 19, RAMNAGAR",557,503,1,1061,342,296,0,638,553,0,97,23,490,6,13,0,1,0,0,1,0,0,2,1,4,638
338,"SATYUG ASHRAM MODEL INTER COLLEGE KAMRA NO 20 ,RAMNAGAR",718,601,0,1319,507,390,0,897,897,0,183,25,665,14,4,0,0,0,0,0,0,0,1,1,4,897
339,"SATYUG ASHRAM MODEL INTER COLLEGE KAMRA NO 21 ,RAMNAGAR",726,653,0,1379,538,439,0,977,971,0,113,85,749,9,8,1,1,1,0,0,1,2,1,0,6,977
340,"SATYUG ASHRAM MODEL INTER COLLEGE KAMRA NO 22 ,RAMNAGAR",771,685,0,1456,537,432,0,969,960,0,184,24,740,5,5,0,1,0,1,0,0,0,2,1,6,969
341,"SATYUG ASHRAM MODEL INTER COLLEGE KAMRA NO 23, RAMNAGAR",359,344,0,703,251,229,0,480,452,0,145,5,317,8,5,0,0,0,0,0,0,0,0,0,0,480
342,"SATYUG ASHRAM MODEL INTER COLLEGE KAMRA NO 24 ,RAMNAGAR",813,701,0,1514,548,467,0,1015,797,0,77,48,858,10,7,0,1,0,0,0,0,1,3,4,6,1015
343,"LAKSHMI MODERN SCHOOL KAMRA NO 1 ,KHANALMPURA",557,458,0,1015,407,332,0,739,736,0,417,23,282,8,2,0,0,0,1,0,0,2,2,0,2,739
344,"LAKSHMI MODERN SCHOOL KAMRA NO 2 ,KHANALMPURA",418,336,0,754,314,246,0,560,560,0,308,15,220,11,1,0,0,0,1,0,1,0,0,0,3,560
345,"GANDHI MEMORIAL SCHOOL UTTRI BHAAG KAMRA NO 1 ,KHANALMPURA",563,516,0,1079,445,355,0,800,798,0,705,12,22,53,2,0,0,0,0,0,0,2,0,1,3,800
346,"GANDHI MEMORIAL SCHOOL UTTRI BHAAG KAMRA NO 2 ,KHANALMPURA",479,396,0,875,362,274,0,636,486,0,569,19,8,29,3,0,0,0,0,0,2,1,1,1,3,636
347,"GANDHI MEMORIAL SCHOOL UTTRI BHAAG KAMRA NO 3 ,KHANALMPURA",712,604,0,1316,470,349,0,819,787,0,712,15,66,20,0,0,0,0,0,0,1,1,2,1,1,819
348,"GANDHI MEMORIAL SCHOOL MADHYA BHAAG PICHHE KA KAMRA NO 5 ,KHANALMPURA",823,662,0,1485,555,398,0,953,950,0,907,12,7,12,2,1,0,0,0,0,0,1,2,1,8,953
349,"GANDHI MEMORIAL SCHOOL DAKXNI BHAAG 7 ,KHANALMPURA",631,483,0,1114,422,341,0,763,563,0,586,19,135,9,5,0,0,0,0,0,1,0,3,2,3,763
350,"GANDHI MEMORIAL SCHOOL DAKXNI BHAAG 3 KAMRANO 9 ,KHANALMPURA",754,658,1,1413,578,429,0,1007,1007,0,409,49,518,16,6,0,1,1,1,1,0,0,2,2,1,1007
351,"MAHATMA GANDI MOMORIAL JUNIOUR HIGH SCHOOL GREEN (M.G.M) UTTARI BHAG KAMRA NO 1 ,KHANALMPURA",626,517,0,1143,515,395,0,910,907,0,672,8,210,9,0,0,0,0,0,3,0,0,0,1,7,910
352,"MAHATMA GANDI MOMORIAL JUNIOUR HIGH SCHOOL GREEN (M.G.M) UTTARI BHAG KAMRA NO 3 ,KHANALMPURA",711,664,0,1375,492,404,0,896,896,0,668,27,159,30,5,0,0,0,0,0,0,1,1,3,2,896
353,"MAHATMA GANDI MOMORIAL JUNIOUR HIGH SCHOOL GREEN (M.G.M) UTTARI BHAG KAMRA NO 7 ,KHANALMPURA",657,566,0,1223,480,410,0,890,880,0,276,30,555,12,6,0,1,0,3,0,0,2,2,1,2,890
354,"MAHATMA GANDI MOMORIAL JUNIOUR HIGH SCHOOL GREEN (M.G.M) PICHY KA KAMRA N0 8 ,KHANALMPURA",765,747,0,1512,525,482,0,1007,1006,0,227,30,724,6,11,0,1,0,0,0,0,3,1,0,4,1007
355,"KANYA PURV MADHYAMIK VIDHAYALYA PURVI BHAAG KAMRA NO 3 ,KHANALMPURA",557,489,0,1046,290,241,0,531,521,0,41,36,421,10,12,0,0,1,1,0,1,0,4,1,3,531
356,"KANYA PURV MADHYAMIK VIDHAYALYA PURVI BHAAG KAMRA NO 4 ,KHANALMPURA",637,579,0,1216,404,356,0,760,676,0,39,14,693,5,7,0,0,0,0,0,0,0,0,0,2,760
357,"ZILA PARISHADIYA PARIYOG SHALA LOK NIRAMAN BHAAG ,DHERADUN CHOCK",559,488,0,1047,421,369,0,790,711,192,192,114,466,8,0,1,0,0,0,0,0,0,4,1,4,790
358,"ZILA PARISHADIYA PARIYOG SHALA LOK NIRAMAN VIBHAAG JUNIAR ENGG. KA KAMRA ,DHERADUN CHOCK",634,554,0,1188,459,388,0,847,846,0,241,82,479,25,5,1,1,1,3,1,1,1,3,1,2,847
359,"KARYALYA ADHISHAK ABHIYANTA PWD UTTRI BHAG ,P.W.D COLONY",819,752,0,1571,487,424,0,911,887,0,106,41,728,19,10,0,0,1,1,0,0,0,2,2,1,911
360,"KARYALYA ADHISHAK ABHIYANTA PWD PURVI BHAG, P.W.D COLONY",715,667,0,1382,430,393,0,823,817,0,54,38,711,6,11,0,0,0,0,1,0,0,2,0,0,823
361,"SHRI ROOP CHAND (RC) PUBLIC INTER COLLEGE KAMRA NO 1 , HIMMAT NAGAR",810,653,0,1463,481,413,0,894,882,0,43,43,761,10,8,6,0,0,4,2,2,4,3,4,4,894
362,"SHRI ROOP CHAND (RC) PUBLIC INTER COLLEGE KAMRA NO 2 , HIMMAT NAGAR",594,487,0,1081,404,317,0,721,720,0,38,67,611,2,1,0,0,0,0,0,0,0,0,0,2,721
363,"SHRI ROOP CHAND (RC) PUBLIC INTER COLLEGE KAMRA NO 3,  HIMMAT NAGAR",763,647,0,1410,476,408,0,884,883,0,45,112,702,5,7,1,0,0,2,0,0,0,3,5,2,884
364,"SHRI ROOP CHAND (RC) PUBLIC INTER COLLEGE KAMRA NO 7,  HIMMAT NAGAR",570,478,0,1048,400,343,0,743,592,0,10,505,203,4,8,0,1,0,2,1,1,1,1,4,2,743
365,"SHRI ROOP CHAND (RC) PUBLIC INTER COLLEGE KAMRA NO 8 , HIMMAT NAGAR",693,549,0,1242,487,402,0,889,650,0,69,32,742,29,1,2,1,0,1,0,1,2,4,2,3,889
366,"SAHARANPUR PUBLIC SCHOOL KAMRA N0 6 , PAPER MILL ROAD",693,599,0,1292,408,344,0,752,722,0,31,38,665,7,6,2,0,0,0,0,0,0,1,0,2,752
367,"SAHARANPUR PUBLIC SCHOOL KAMRA N0 4,  PAPER MILL ROAD",516,464,0,980,349,306,0,655,630,0,21,26,586,11,5,0,0,0,1,0,0,0,2,2,1,655
368,"SAHARANPUR PUBLIC SCHOOL KAMRA NO 7 PURANI BULDING,  PAPER MILL ROAD",748,634,0,1382,484,401,0,885,705,0,34,59,765,9,10,2,0,0,0,0,0,1,3,1,1,885
369,"SAHARANPUR PUBLIC SCHOOL KAMRA NO 1 MAIDAN WALI  BUILDING , PAPER MILL ROAD",769,661,0,1430,449,398,0,847,715,0,49,71,691,4,16,0,0,3,3,1,0,1,3,1,4,847
370,"SAHARANPUR PUBLIC SCHOOL KAMRA NO 2 MAIDAN WALI  BUILDING , PAPER MILL ROAD",682,554,0,1236,410,355,0,765,665,0,125,59,555,6,8,2,2,0,1,0,2,0,0,1,4,765
371,"SAHARANPUR PUBLIC SCHOOL KAMRA NO 2 MAIDAN WALI  BUILDING , PAPER MILL ROAD",285,269,0,554,220,205,0,425,425,0,58,42,316,4,2,0,0,0,1,0,0,0,0,0,2,425
372,"STAR PAPER MILL UCCHHIGH SCHOOL DASCHIDI BHAAG KAMRA NO 6 , PAPER MILL ROAD",323,221,0,544,220,158,0,378,370,0,77,29,214,46,4,0,0,0,1,0,0,1,3,2,1,378
373,"STAR PAPER MILL UCC MADYMIKA VIDHYALAYA DAXNI BHAAG KAMRA NO 7 , PAPER MILL ROAD",580,405,0,985,409,276,0,685,682,0,57,74,486,45,1,0,1,0,3,1,1,3,8,3,2,685
