"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - NAFISUDDIN","2 - BEGUM NOOR BANO URF MEHTAB","3 - HAJI MOHD YAQOOB","4 - KUNWER SARVESH KUMAR","5 - DR S T HASAN","6 - AMIT KUMAR","7 - KAMAR ALAM","8 - JAIPAL SINGH SAINI","9 - MOHD ZAFAR IQBAL","10 - TEAJ SINGH SAINI","11 - ENGINEER MOHAMMAD IRFAN","12 - VIMAL KUMAR","13 - SATISH CHANDRA SHARMA","14 - SANDEEP KUMAR","15 - SAURABH PRATAP SINGH","16 - HARIOM","17 - RAJ KUMAR GUPTA","18 - ROOPA CHANDRA SINGH","19 - None of the Above","Total Votes Secured"
280,"AKANKSHA VIDYAPEETH MILAN VIHAR ROOM 1",840,748,0,1588,541,469,0,1010,949,0,2,11,222,741,14,1,1,1,0,0,0,2,2,2,4,1,1,0,5,1010
281,"AKANKSHA VIDYAPEETH MILAN VIHAR ROOM 2",691,565,0,1256,478,369,0,847,824,0,2,23,134,659,8,1,0,0,0,1,1,3,0,1,5,3,0,0,6,847
282,"AKANKSHA VIDYAPEETH MILAN VIHAR ROOM 3",694,576,0,1270,405,334,0,739,458,0,1,9,75,611,11,0,1,1,0,0,0,10,0,0,8,3,0,0,9,739
283,"AKANKSHA VIDYAPEETH MILAN VIHAR ROOM 4",1015,882,0,1897,552,437,0,989,848,0,6,10,307,610,25,1,0,0,1,6,0,8,2,2,4,3,1,1,2,989
284,"AKANKSHA VIDYAPEETH MILAN VIHAR ROOM 5",668,496,0,1164,396,273,0,669,669,0,1,10,241,387,18,0,0,0,1,0,0,4,1,2,2,0,0,1,1,669
285,"AKANKSHA VIDYAPEETH MILAN VIHAR ROOM 6",687,729,1,1417,346,305,0,651,600,0,2,7,241,333,44,0,0,1,0,0,1,5,2,1,6,4,0,1,3,651
286,"MANDLIEY SWASTHAYA AND POSHAN TAKNEEK KENDRA BUDHI VIHAR ROOM 2",796,717,0,1513,483,419,0,902,870,0,1,22,106,739,12,1,1,0,1,1,0,15,0,0,2,0,0,0,1,902
287,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 1",784,592,0,1376,506,365,0,871,751,0,2,15,173,617,39,3,0,0,1,2,2,1,1,1,3,3,0,1,7,871
288,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 7",772,640,1,1413,393,263,0,656,656,0,1,4,301,317,24,1,2,0,0,0,0,0,1,0,1,1,0,2,1,656
289,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 2",491,343,0,834,350,216,0,566,405,0,2,7,184,329,27,1,2,0,1,1,0,0,1,3,1,0,3,2,2,566
290,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 8",495,392,0,887,278,201,0,479,402,0,1,2,100,360,5,0,0,1,0,1,0,1,1,2,2,1,0,0,2,479
291,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 3",641,526,0,1167,431,331,0,762,750,0,0,13,277,393,53,1,0,0,1,1,2,3,0,3,7,5,0,0,3,762
292,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 4",708,545,0,1253,439,335,0,774,769,0,0,5,363,148,241,2,1,0,1,1,0,1,1,5,1,2,0,0,2,774
293,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 5",451,340,0,791,362,223,0,585,584,0,0,2,76,479,9,1,1,1,1,0,2,0,2,2,2,0,2,0,5,585
294,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 9",512,423,1,936,304,182,0,486,38,0,0,3,233,227,6,0,0,0,0,0,1,4,1,3,4,2,0,0,2,486
295,"PRIMARY SCHOOL LAKDI FAJALPUR ROOM 6",464,392,1,857,353,259,0,612,506,0,2,12,80,214,286,1,0,0,0,2,3,0,2,1,4,4,0,0,1,612
296,"JUNIOR HIGH SCHOOL LODHIPUR JAWAHAR NAGAR ROOM 1",666,521,0,1187,431,302,0,733,717,0,3,4,313,109,256,3,1,2,1,2,27,0,0,5,4,1,1,0,1,733
297,"JUNIOR HIGH SCHOOL LODHIPUR JAWAHAR NAGAR ROOM 2",762,606,1,1369,506,366,0,872,799,0,2,3,57,379,392,4,1,1,2,1,7,4,4,4,2,5,1,1,2,872
298,"JUNIOR HIGH SCHOOL LODHIPUR JAWAHAR NAGAR ROOM 3",737,593,0,1330,535,413,0,948,940,0,2,3,132,662,122,3,0,1,0,3,0,0,3,2,4,9,1,0,1,948
299,"PRIMARY SCHOOL KAZIPURA NEW BUILDING ROOM 1",482,416,0,898,354,245,0,599,589,0,0,4,110,153,314,4,0,0,0,0,7,0,0,2,2,2,1,0,0,599
300,"PRIMARY SCHOOL KAZIPURA NEW BUILDING ROOM 3",453,373,0,826,314,202,0,516,69,0,2,2,179,164,161,1,0,0,0,1,5,0,0,0,0,0,0,1,0,516
301,"PRIMARY SCHOOL KAZIPURA NEW BUILDING ROOM 2",573,487,0,1060,426,255,0,681,576,0,6,7,58,379,198,3,1,2,0,0,9,2,0,2,3,5,2,1,3,681
302,"PRIMARY SCHOOL KAZIPURA NEW BUILDING ROOM 4",405,368,0,773,266,218,0,484,411,0,0,6,24,229,201,2,0,1,3,0,9,0,1,0,1,2,2,2,1,484
303,"PRIMARY SCHOOL BHATAWALI ROOM 1",583,460,0,1043,440,355,0,795,792,0,3,7,12,569,169,3,1,1,0,1,4,4,0,6,11,0,0,0,4,795
304,"PRIMARY SCHOOL BHATAWALI ROOM 2",490,397,0,887,317,283,0,600,592,0,2,2,8,342,218,0,1,1,1,0,4,2,4,1,5,2,0,0,7,600
305,"PRIMARY SCHOOL KALYANPUR",931,808,1,1740,619,467,0,1086,445,0,4,3,4,839,189,6,2,2,2,4,1,1,4,2,10,9,2,0,2,1086
306,"SARASWATI VIDYA MANDIR GULABWADI  ROOM 3",620,503,0,1123,441,344,0,785,784,0,3,4,10,710,16,0,2,0,2,3,2,5,3,3,14,5,2,0,1,785
307,"SARASWATI VIDYA MANDIR GULABWADI  ROOM 4",544,500,0,1044,402,318,0,720,716,0,2,5,15,570,115,0,0,0,0,0,0,4,0,0,3,3,0,0,3,720
308,"PRIMARY SCHOOL GULABWADI ROOM 1",591,524,0,1115,389,244,0,633,331,0,0,6,36,125,453,2,0,1,0,0,1,0,0,1,0,6,1,0,1,633
309,"PRIMARY SCHOOL DEHRI GAON ROOM 1",606,511,0,1117,356,235,0,591,57,0,1,6,57,273,239,2,1,1,1,1,0,5,1,0,1,1,1,0,0,591
310,"PRIMARY SCHOOL DEHRI GAON ROOM 3",845,665,0,1510,615,416,0,1031,849,0,3,4,120,843,11,4,1,0,0,2,1,0,13,5,4,4,1,1,14,1031
311,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL ROOM 1",719,546,0,1265,466,323,0,789,771,0,3,9,9,700,47,2,1,1,0,2,0,5,4,2,1,0,0,0,3,789
312,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL ROOM 2",894,761,0,1655,475,350,0,825,798,0,3,12,6,730,42,1,2,1,0,1,1,6,4,3,7,3,3,0,0,825
313,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL ROOM 5",740,546,0,1286,456,293,0,749,718,0,1,4,15,665,53,1,0,0,0,1,0,2,1,0,2,2,0,0,2,749
314,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL ROOM 6",779,781,0,1560,473,382,0,855,766,0,1,3,10,809,21,0,0,0,0,0,0,2,1,0,4,0,0,1,3,855
315,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL GULABWADI  ROOM 7",521,384,0,905,353,233,0,586,581,0,7,3,10,512,27,1,0,0,1,1,0,4,1,1,7,6,1,1,3,586
316,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL GULABWADI  ROOM 8",629,393,0,1022,348,175,0,523,373,0,1,6,15,332,151,0,0,0,2,0,0,3,0,0,6,3,1,1,2,523
317,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL GULABWADI  ROOM 9",482,512,0,994,322,282,0,604,597,0,2,8,18,360,184,3,1,0,0,0,2,8,2,0,7,5,0,0,4,604
318,"SARASWATI VIDYA MANDIR HYER SECONDARY SCHOOL GULABWADI  ROOM 10",532,425,0,957,310,221,0,531,525,0,1,8,10,442,49,0,0,1,0,0,0,1,5,0,7,4,0,0,3,531
319,"DUPTY JAGANNATH SINGH SMARAK KANYA HYER SECONDARY SCHOOL GOVIND NAGAR ROOM 1",889,779,0,1668,638,484,0,1122,697,0,0,7,14,1068,11,0,0,1,0,0,0,4,2,2,6,1,0,1,5,1122
320,"DUPTY JAGANNATH SINGH SMARAK KANYA HYER SECONDARY SCHOOL GOVIND NAGAR ROOM 8",668,551,0,1219,415,325,0,740,576,0,1,8,14,694,9,1,0,0,2,2,1,0,0,1,4,2,1,0,0,740
321,"DUPTY JAGANNATH SINGH SMARAK KANYA HYER SECONDARY SCHOOL GOVIND NAGAR ROOM 2",799,615,0,1414,480,335,0,815,799,0,2,14,4,763,17,1,0,0,0,0,0,2,2,1,7,2,0,0,0,815
322,"DUPTY JAGANNATH SINGH SMARAK KANYA HYER SECONDARY SCHOOL GOVIND NAGAR ROOM 9",437,373,0,810,286,238,0,524,285,0,0,9,16,465,20,1,0,0,0,0,1,1,1,1,6,2,0,0,1,524
323,"DUPTY JAGANNATH SINGH SMARAK KANYA HYER SECONDARY SCHOOL GOVIND NAGAR ROOM 3",418,291,0,709,322,197,0,519,510,0,4,1,19,465,14,0,0,1,0,0,2,1,2,1,2,4,0,0,3,519
324,"DUPTY JAGANNATH SINGH SMARAK KANYA HYER SECONDARY SCHOOL GOVIND NAGAR ROOM 10",651,551,0,1202,407,313,0,720,444,0,2,8,20,661,7,1,1,4,0,1,2,2,1,0,4,1,1,1,3,720
325,"DUPTY JAGANNATH SINGH SMARAK KANYA HYER SECONDARY SCHOOL GOVIND NAGAR ROOM 4",617,430,0,1047,392,175,0,567,100,0,0,3,12,532,8,0,0,1,0,1,0,3,3,1,0,1,0,0,2,567
326,"VIKSIT INTER COLLEGE BALDEVPURI ROOM 1",766,572,0,1338,401,245,0,646,638,0,0,4,13,588,9,0,0,2,0,0,1,3,4,2,11,6,2,0,1,646
327,"VIKSIT INTER COLLEGE BALDEVPURI ROOM 2",563,412,0,975,407,278,0,685,635,0,3,4,2,626,4,0,3,2,0,2,2,7,7,1,13,6,2,0,1,685
328,"VIKSIT INTER COLLEGE BALDEVPURI ROOM 3",494,421,1,916,314,217,0,531,503,0,1,4,10,465,12,2,1,1,0,1,2,1,3,4,10,6,1,1,6,531
329,"VIKSIT INTER COLLEGE BALDEVPURI ROOM 4",805,644,0,1449,411,332,0,743,743,0,5,4,15,673,16,0,0,1,0,0,0,5,1,0,8,5,1,2,7,743
330,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 1",417,281,0,698,228,161,0,389,291,0,1,1,30,326,9,0,2,2,0,0,1,0,4,2,3,5,0,0,3,389
331,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 9",676,486,0,1162,343,239,0,582,458,0,2,0,26,517,21,0,1,0,1,0,0,3,3,0,3,4,0,0,1,582
332,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 2",869,722,0,1591,461,385,0,846,631,0,3,9,111,658,6,1,1,1,1,3,2,3,6,3,14,9,0,2,13,846
333,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 3",554,411,1,966,320,225,0,545,545,0,1,8,65,379,78,0,1,0,0,0,0,0,0,2,3,2,1,0,5,545
334,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 10",622,521,0,1143,375,284,0,659,3,0,0,14,19,401,200,2,1,2,0,2,1,2,3,1,4,4,1,0,2,659
335,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 4",815,601,1,1417,468,156,0,624,623,0,0,6,10,155,421,2,0,2,0,0,20,0,1,1,2,3,0,0,1,624
336,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 7",735,436,0,1171,427,207,0,634,556,0,1,9,19,36,546,4,0,1,2,0,7,0,0,4,1,1,1,0,2,634
337,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 5",386,260,0,646,192,97,0,289,275,0,1,7,11,4,259,0,0,0,1,0,1,2,0,0,0,1,1,0,1,289
338,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 11",800,507,0,1307,438,162,0,600,598,0,1,6,27,7,548,2,1,0,0,0,5,0,0,2,1,0,0,0,0,600
339,"OXFORD PUBLIC SCHOOL ROOM 1",510,362,0,872,233,123,0,356,248,0,1,4,11,1,325,1,0,0,0,0,5,0,0,1,4,2,0,0,1,356
340,"OXFORD PUBLIC SCHOOL ROOM 6",698,496,0,1194,373,195,0,568,558,0,0,4,22,2,526,1,1,0,0,0,3,0,1,1,1,3,0,1,2,568
341,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 6",701,522,0,1223,372,234,0,606,606,0,1,8,29,16,532,3,2,0,1,0,8,2,0,4,0,0,0,0,0,606
342,"DR. VISHVA AVTAR JAIMINI DROPADI RATAN VIDYA MANDIR JUNIOR HIGH SCHOOL ROOM 8",611,429,0,1040,288,132,0,420,409,0,0,6,8,9,390,1,0,1,0,0,2,0,0,1,1,0,1,0,0,420
343,"OXFORD PUBLIC SCHOOL ROOM 2",485,343,0,828,248,157,0,405,304,0,1,10,8,3,375,1,0,0,0,0,2,3,0,0,0,1,1,0,0,405
344,"OXFORD PUBLIC SCHOOL ROOM 7",554,436,0,990,345,181,0,526,524,0,2,15,9,5,477,1,1,0,1,0,4,2,0,3,0,0,0,1,5,526
345,"OXFORD PUBLIC SCHOOL ROOM 9",602,490,0,1092,342,222,0,564,556,0,4,11,21,5,511,2,0,0,0,0,9,1,0,0,0,0,0,0,0,564
346,"OXFORD PUBLIC SCHOOL ROOM 3",722,584,0,1306,354,209,0,563,559,0,1,9,13,6,520,4,0,1,0,0,4,2,0,1,1,0,0,0,1,563
347,"OXFORD PUBLIC SCHOOL ROOM 6",679,479,1,1159,323,187,0,510,447,0,0,9,22,1,463,4,0,1,1,0,8,1,0,0,0,0,0,0,0,510
348,"OXFORD PUBLIC SCHOOL ROOM 4",551,367,0,918,258,134,0,392,45,0,1,21,22,5,334,0,0,0,0,1,4,0,0,0,1,1,0,2,0,392
349,"OXFORD PUBLIC SCHOOL ROOM 8",392,324,0,716,227,130,0,357,354,0,0,9,28,2,311,1,0,0,0,0,3,0,0,0,0,1,0,0,2,357
350,"OXFORD PUBLIC SCHOOL ROOM 5",897,615,0,1512,385,202,0,587,478,0,2,16,37,6,501,2,0,1,0,0,6,9,0,0,0,7,0,0,0,587
351,"PRIMARY SCHOOL  PANDIT NAGLA ROOM 1",601,467,0,1068,415,327,0,742,733,0,1,1,38,591,78,0,0,0,1,2,1,1,5,3,7,7,2,0,4,742
352,"PRIMARY SCHOOL PANDIT NAGLA ROOM 2",555,429,0,984,364,273,0,637,637,0,2,5,77,355,172,2,0,0,0,0,6,1,0,2,8,5,0,1,1,637
353,"TASLEEMA INTER COLLEGE PANDIT NAGLA ROOM 1",854,701,0,1555,566,392,0,958,953,0,1,5,72,99,718,6,4,1,1,2,23,1,1,6,4,3,4,1,6,958
354,"TASLEEMA INTER COLLEGE PANDIT NAGLA ROOM 2",528,423,0,951,377,252,0,629,625,0,0,3,85,452,65,2,1,1,0,0,1,2,2,2,5,4,1,0,3,629
355,"TASLEEMA INTER COLLEGE PANDIT NAGLA ROOM 3",552,414,0,966,349,242,0,591,586,0,1,6,76,199,289,3,0,0,1,1,0,3,0,3,6,1,0,0,2,591
356,"RAJARAM OMWATI INTER COLLEGE JAYANTIPUR ROOM 1",673,470,0,1143,481,295,0,776,769,0,1,15,21,158,549,3,0,0,2,3,3,0,2,2,1,4,0,2,10,776
357,"RAJARAM OMWATI INTER COLLEGE JAYANTIPUR ROOM 2",615,532,0,1147,363,275,0,638,635,0,0,9,25,249,339,3,1,1,0,1,1,0,1,2,2,0,0,0,4,638
358,"PRIMARY SCHOOL JAYANTIPUR ROOM 2",586,381,0,967,332,215,0,547,472,0,4,8,18,310,188,1,0,1,1,1,2,0,4,1,4,3,0,1,0,547
359,"PRIMARY SCHOOL JAYANTIPUR ROOM 4",548,441,0,989,321,242,0,563,41,0,2,6,28,351,159,2,1,0,0,0,0,0,0,0,6,4,0,2,2,563
360,"ISLAMIYAN SCHOOL JAYANTIPUR ROOM 1",480,328,0,808,353,235,0,588,101,0,2,4,64,341,157,2,1,3,0,1,1,1,0,1,4,2,1,0,3,588
361,"ISLAMIYAN SCHOOL JAYANTIPUR ROOM 4",499,337,0,836,228,138,0,366,361,0,3,2,25,167,144,1,1,2,0,3,3,1,1,1,2,7,0,0,3,366
362,"ISLAMIYAN SCHOOL HALL JAYANTIPUR ROOM 2",459,332,0,791,197,103,0,300,217,0,0,7,13,5,270,0,0,0,0,0,4,0,0,0,0,0,0,0,1,300
363,"ISLAMIYAN SCHOOL HALL JAYANTIPUR ROOM 3",439,353,0,792,216,162,0,378,377,0,0,3,8,1,357,1,0,0,0,0,3,1,0,2,1,0,0,0,1,378
364,"OMKAR SARAN JUNIOR HIGH SCHOOL SHIV NAGAR ROOM 1",792,534,0,1326,410,217,0,627,570,0,0,1,20,228,365,2,0,0,0,1,2,0,1,0,3,0,0,0,4,627
365,"OMKAR SARAN JUNIOR HIGH SCHOOL SHIV NAGAR ROOM 6",639,572,0,1211,381,320,0,701,442,0,2,11,19,473,177,2,1,1,1,1,1,0,3,2,1,2,2,1,1,701
366,"OMKAR SARAN JUNIOR HIGH SCHOOL SHIV NAGAR ROOM 2",903,756,1,1660,530,386,0,916,59,0,1,4,32,669,184,2,1,0,0,1,1,0,1,3,7,4,0,1,5,916
367,"OMKAR SARAN JUNIOR HIGH SCHOOL SHIV NAGAR ROOM 4",711,501,0,1212,376,180,0,556,370,0,1,9,20,38,470,2,1,1,0,0,8,1,2,0,1,0,0,0,2,556
368,"OMKAR SARAN JUNIOR HIGH SCHOOL SHIV NAGAR ROOM 3",671,597,0,1268,371,255,0,626,602,0,2,10,11,24,563,5,0,1,0,0,1,2,0,2,0,2,0,1,2,626
369,"OMKAR SARAN JUNIOR HIGH SCHOOL SHIV NAGAR ROOM 5",686,592,0,1278,349,243,0,592,589,0,0,4,25,29,525,1,0,1,0,0,2,0,0,1,1,1,0,1,1,592
370,"M.D. PUBLIC SCHOOL SAR SYED NAGAR ROOM 1",761,668,0,1429,394,241,0,635,381,0,8,19,12,6,567,3,1,0,0,0,10,0,0,1,0,4,1,1,2,635
371,"M.D. PUBLIC SCHOOL SAR SYED NAGAR ROOM 2",635,503,0,1138,323,173,0,496,493,0,8,12,7,6,444,2,0,1,0,0,8,0,0,1,2,3,0,0,2,496
372,"A.K. AJAD PRIMARY SCHOOL MIYAN COLONY ROAD ROOM 2",864,584,0,1448,469,218,0,687,344,0,1,9,26,22,595,4,1,0,0,1,4,2,2,4,3,6,1,0,6,687
373,"A.K. AJAD PRIMARY SCHOOL MIYAN COLONY ROAD ROOM 3",552,459,0,1011,276,175,0,451,32,0,0,9,13,28,388,0,0,0,1,0,3,1,1,2,1,1,1,1,1,451
374,"M.D. PUBLIC SCHOOL SAR SYED NAGAR ROOM 4",771,613,0,1384,317,181,0,498,494,0,0,10,15,8,452,2,0,1,1,0,5,0,0,1,1,2,0,0,0,498
375,"M.D. PUBLIC SCHOOL SAR SYED NAGAR ROOM 3",679,398,0,1077,293,117,0,410,300,0,0,10,12,6,376,0,0,1,0,0,4,0,0,0,0,1,0,0,0,410
376,"M.D. PUBLIC SCHOOL SAR SYED NAGAR ROOM 5",597,630,3,1230,290,164,0,454,439,0,0,20,9,6,400,0,0,0,0,1,10,2,0,0,0,2,2,0,2,454
377,"PRIMARY SCHOOL DHEEMRI ROOM 1",720,546,0,1266,503,258,0,761,739,0,1,7,284,175,263,2,1,0,0,2,0,0,1,1,3,3,2,3,13,761
378,"PRIMARY SCHOOL DHEEMRI ROOM 2",714,541,0,1255,437,263,0,700,683,0,1,16,109,90,461,0,0,0,0,1,16,3,0,2,0,0,0,0,1,700
379,"NEW DRIL CHILDREN JUNIOR HIGH SCHOOL DHEEMRI ROOM 2",651,515,0,1166,365,233,0,598,595,0,0,11,121,52,394,2,0,1,0,0,5,2,0,0,3,3,3,0,1,598
380,"NEW DRIL CHILDREN JUNIOR HIGH SCHOOL DHEEMRI ROOM 3",664,509,0,1173,335,197,0,532,400,0,1,22,77,39,380,3,0,0,0,0,6,0,0,1,3,0,0,0,0,532
381,"NATIONAL MORDAL INTER COLLEGE KHWAZA NAGAR ROOM 1",465,343,0,808,222,116,0,338,338,0,1,11,22,5,290,0,2,0,0,0,1,3,0,1,1,0,0,0,1,338
382,"NATIONAL MORDAL INTER COLLEGE KHWAZA NAGAR ROOM 3",466,366,1,833,205,126,0,331,328,0,1,13,32,6,266,2,1,0,0,0,3,1,0,0,0,2,0,1,3,331
383,"NATIONAL MORDAL INTER COLLEGE KHWAZA NAGAR ROOM 2",603,381,0,984,255,161,0,416,416,0,0,10,121,34,230,3,0,1,0,0,1,0,2,4,1,1,0,1,7,416
384,"NATIONAL MORDAL INTER COLLEGE KHWAZA NAGAR ROOM 4",444,423,1,868,215,128,0,343,339,0,1,12,139,48,132,0,0,0,0,0,1,4,0,0,0,1,1,1,3,343
385,"T.S. PUBLIC SCHOOL DHEEMRI ROOM 1",832,569,0,1401,448,218,0,666,666,0,0,19,57,7,560,4,0,0,0,1,12,1,0,0,1,1,1,0,2,666
386,"T.S. PUBLIC SCHOOL DHEEMRI ROOM 3",354,335,0,689,205,120,0,325,325,0,0,9,16,7,275,4,0,0,0,0,5,2,0,0,2,4,0,0,1,325
387,"T.S. PUBLIC SCHOOL DHEEMRI ROOM 2",756,643,0,1399,306,181,0,487,486,0,0,16,20,9,430,4,0,0,1,0,4,0,0,1,0,1,0,0,1,487
388,"M.I.A. PUBLIC HYER SECONDARY SCHOOL ZAHID NAGAR ROOM 1",730,517,0,1247,315,210,0,525,501,0,0,18,34,3,443,6,0,0,0,1,9,0,1,1,0,5,0,0,4,525
389,"M.I.A. PUBLIC HYER SECONDARY SCHOOL ZAHID NAGAR ROOM 2",746,631,0,1377,318,206,0,524,522,0,1,11,33,7,454,3,0,0,0,0,9,1,0,1,1,3,0,0,0,524
390,"M.I.A. PUBLIC HYER SECONDARY SCHOOL ZAHID NAGAR ROOM 4",524,428,1,953,266,168,0,434,434,0,0,5,41,3,359,5,1,0,0,0,16,1,0,1,0,1,1,0,0,434
391,"M.I.A. PUBLIC HYER SECONDARY SCHOOL ZAHID NAGAR ROOM 5",442,389,0,831,198,139,0,337,337,0,0,8,28,4,279,1,0,0,0,0,3,5,0,0,4,4,1,0,0,337
