"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - ABHISHEK MISRA","2 - NAKUL DUBEY","3 - RAJ NATH SINGH","4 - PROF. RITA BAHUGUNA JOSHI","5 - SYED JAVED AHMED JAFRI","6 - TARA PATKAR","7 - NAND KUMAR LODHI RAJPOOT","8 - RABI DUBEY","9 - RAJ KUMAR SINGH","10 - RADHA KRISHNAN","11 - RAMPHAL RAWAT","12 - VIJAY BAHADUR SINGH","13 - SHISHU PAL YADAV","14 - MOHD. SARWAR MALIK","15 - SUNIL SINGH","16 - SUMAN VERMA","17 - SANJEEV MEHROTRA ALIAS PIKKU BHAI","18 - HARI RAM ALIAS HARIBHAI PATEL","19 - SYED ALI HUSAIN","20 - ASOK PANDE","21 - ADARSH SHASTRI","22 - GHANSHYAM SINGH","23 - PADAM CHANDRA GUPTA","24 - MANOJ SINGH","25 - YOGESH CHANDRA BHATT","26 - RAJEEV RANJAN TIWARI ALIAS RAJ BEHARI","27 - VINAY PRAKASH MISHRA","28 - SHAILENDRA SINGH YADAV","29 - SUBHASH CHANDRA LEHRI","30 - None of the Above","Total Votes Secured"
203,"PRIMARY SCHOOL CHITRAGUPTNAGAR BRHAMNAGAR RAMNAGAR BESIK SIKSHA PARISAD ROOM NO.2",715,617,0,1332,316,215,0,531,531,0,16,39,255,191,15,0,0,1,1,2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,4,531
204,"PRIMARY SCHOOL CHITRAGUPTNAGAR BRHAMNAGAR RAMNAGAR BESIK SIKSHA PARISAD ROOM NO.3",769,618,0,1387,248,176,0,424,391,0,15,20,173,204,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,424
205,"PRIMARY SCHOOL CHITRAGUPTNAGAR BRHAMNAGAR RAMNAGAR BESIK SIKSHA PARISAD ROOM NO.4",542,435,0,977,212,138,0,350,328,0,17,24,170,118,11,0,0,0,0,1,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,4,350
206,"GANDHI VIDHAYALA INTER COLLEGE KANPUR ROAD ALAMBAGH ROOM NO.1",654,489,0,1143,272,209,0,481,366,0,15,27,241,183,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,481
207,"GANDHI VIDHAYALA INTER COLLEGE KANPUR ROAD ALAMBAGH ROOM NO.2",697,533,0,1230,372,264,0,636,609,0,24,48,268,268,17,2,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,636
208,"GANDHI VIDHAYALA INTER COLLEGE KANPUR ROAD ALAMBAGH ROOM NO.3",696,501,0,1197,305,195,0,500,351,0,14,57,165,253,4,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,500
209,"RAILWAY SECONDARY SCHOOL JAIL ROAD ROOM NO 1",695,505,0,1200,311,202,0,513,449,0,20,39,283,150,15,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,513
210,"RAILWAY HAYER SECONDARY SCHOOL JAIL ROAD ROOM NO 2",871,627,0,1498,352,208,0,560,560,0,43,57,253,171,10,0,0,1,0,0,0,0,3,2,3,2,1,0,3,0,2,0,4,0,0,2,0,0,2,1,560
211,"RAILWAY HAYER SECONDARY SCHOOL JAIL ROAD ROOM NO 3",304,250,0,554,133,100,0,233,149,0,8,26,98,83,6,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,3,233
212,"RAILWAY HAYER SECONDARY SCHOOL JAIL ROAD ROOM NO 4",795,570,0,1365,367,255,0,622,588,0,23,86,193,274,22,0,1,0,2,1,3,1,0,3,4,1,1,0,0,0,0,1,0,0,1,0,0,1,3,1,622
213,"RAILWAY HAYER SECONDARY SCHOOL JAIL ROAD ROOM NO 5",475,413,0,888,165,117,0,282,265,0,10,23,131,112,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,282
214,"RAILWAY HAYER SECONDARY SCHOOL JAIL ROAD ROOM NO 6",448,357,0,805,155,97,0,252,236,0,2,26,125,88,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,252
215,"RAILWAY HAYER SECONDARY SCHOOL JAIL ROAD ROOM NO 7",393,349,0,742,162,115,0,277,274,0,12,16,137,105,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,277
216,"RAILWAY HAYER SECONDARY SCHOOL JAIL ROAD ROOM NO 8",587,487,0,1074,255,159,0,414,346,0,11,43,184,143,16,2,1,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,2,1,1,1,1,1,1,414
217,"A.P.SEN MEMORIAL P.G.COLLEGE CHARBAGH ROOM NO.1",466,423,0,889,201,165,0,366,310,0,30,13,194,108,15,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,366
218,"A.P.SEN MEMORIAL P.G.COLLEGE CHARBAGH ROOM NO.2",574,486,0,1060,259,208,0,467,467,0,20,21,329,65,23,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,3,467
219,"A.P.SEN MEMORIAL P.G.COLLEGE CHARBAGH ROOM NO.3",748,554,0,1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,"A.P.SEN MEMORIAL P.G.COLLEGE CHARBAGH ROOM NO.4",537,412,0,949,243,175,0,418,275,0,42,24,231,101,3,0,0,0,0,1,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,2,6,2,418
221,"SRI GURUNANAK GIRLS COLLEGE VIJAYNAGAR BANSMANDI CHAURAHA ROOM NO.1",554,439,0,993,223,146,0,369,351,0,14,31,222,86,11,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,369
222,"SRI GURUNANAK GIRLS COLLEGE VIJAYNAGAR BANSMANDI CHAURAHA ROOM NO.2",530,440,0,970,346,254,0,600,600,0,22,159,272,90,35,2,1,0,1,0,1,0,0,2,3,2,0,0,2,1,0,0,0,1,0,0,1,0,0,5,600
223,"WAIDIK KANNYA PATHSHALA ARYASAMAJ MANDIR MARG GANESHGANJ ROOM NO.1",765,668,0,1433,382,316,0,698,698,0,8,20,554,89,13,0,0,1,1,0,0,1,3,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,698
224,"WAIDIK KANNYA PATHSHALA ARYASAMAJ MANDIR MARG GANESHGANJ ROOM NO.2",724,717,0,1441,429,390,0,819,810,0,0,9,669,115,19,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,819
225,"WAIDIK KANNYA PATHSHALA ARYASAMAJ MANDIR MARG GANESHGANJ ROOM NO.3",635,632,0,1267,342,290,0,632,232,0,5,7,456,136,17,0,0,0,0,0,0,1,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,3,632
226,"WAIDIK BALL VIDHYA MANDIR GAUTAMBUDH MARG ROOM NO.1",577,506,0,1083,400,276,0,676,232,0,15,12,500,123,18,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,676
227,"KASAIBADAWAIDIK BALL VIDHYA MANDIR GAUTAMBUDH MARG ROOM NO.2",407,399,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,"WAIDIK BALL VIDHYA MANDIR GAUTAMBUDH MARG ROOM NO.3",599,502,0,1101,326,220,0,546,496,0,22,20,103,381,10,0,0,0,0,0,0,1,2,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,546
229,"WAIDIK BALL VIDHYA MANDIR GAUTAMBUDH MARG ROOM NO.4",762,656,0,1418,439,274,0,713,713,0,28,17,142,497,10,0,0,0,1,0,0,0,1,0,0,2,2,2,0,3,2,0,2,2,0,0,1,1,0,0,713
230,"INDUSTRIAL INETR COLLEGE BANSMANDI CHAURAHA ROOM NO.1",678,627,0,1305,473,395,0,868,800,0,24,13,694,85,37,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,0,0,0,0,0,0,1,0,7,868
231,"INDUSTRIAL INETR COLLEGE BANSMANDI CHAURAHA ROOM NO.2",747,645,0,1392,473,325,0,798,798,0,63,42,471,185,15,0,0,1,0,1,1,0,1,3,0,1,0,0,3,3,0,0,0,0,1,0,0,1,1,5,798
232,"INDUSTRIAL INETR COLLEGE BANSMANDI CHAURAHA ROOM NO.3",428,386,0,814,225,188,0,413,401,0,20,7,270,108,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,413
233,"INDUSTRIAL INTER COLLEGE BANSMANDI CHAURAHA ROOM NO.4",839,698,0,1537,420,291,0,711,609,0,26,20,365,280,12,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,711
234,"INDUSTRIAL INETR COLLEGE BANSMANDI CHAURAHA ROOM NO.5",572,586,0,1158,235,207,0,442,442,0,16,10,221,177,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,1,0,4,442
235,"INDUSTRIAL INETR COLLEGE BANSMANDI CHAURAHA ROOM NO.6",507,456,0,963,256,215,0,471,456,0,6,14,374,62,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,471
236,"SHIVPRASAD SANSKRIT VIDYALAYA CHITWAPUR PAJAWAN ROOM NO.7",701,633,0,1334,368,322,0,690,456,0,49,55,394,157,26,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,2,690
237,"SHIVPRASAD SANSKRIT VIDYALAYA CHITWAPUR PAJAWAN ROOM NO.8",626,618,2,1246,338,265,0,603,250,0,56,31,256,225,26,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3,603
238,"SHIVPRASAD SANSKRIT VIDHYALAYA CHITWAPUR PAJAWA ROOM NO.1",710,615,0,1325,381,298,0,679,672,0,31,96,324,199,15,0,0,0,0,0,1,0,1,5,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,679
239,"SHIVPRASAD SANSKRIT VIDHYALAYA CHITWAPUR PAJAWA ROOM NO.2",620,506,1,1127,360,245,0,605,377,0,53,105,170,260,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,605
240,"SHIVPRASAD SANSKRIT VIDHYALAYA CHITWAPUR PAJAWA ROOM NO.3",698,608,0,1306,388,338,0,726,726,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
