"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AJAY RAI","2 - KAILASH CHAURASIYA","3 - NARENDRA MODI","4 - VIJAY PRAKASH JAISAWAL","5 - HIRALAL YADAV","6 - A.K. AGGARWAL","7 - ABHIMANYU SINGH PATEL","8 - ARVIND KEJRIWAL","9 - ARUN","10 - INDIRA TIWARI","11 - USMAN","12 - OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH","13 - DEVI PRASAD NAND","14 - NARENDRA NATH DUBEY ADIG","15 - BACHCHELAL","16 - RAJESH BHARTI SURYA","17 - RAM LAKHAN GUPTA","18 - LALLAN","19 - SHIVHARI AGARWAL","20 - SANTOSH KUMAR","21 - HARI LAL","22 - HEMANT KUMAR YADAV","23 - AHMED SOHEL SIDDIQUI","24 - IFTEKHAR KURAISHI","25 - GHANSHYAM","26 - JOHNSON THOMAS","27 - NARENDRA BAHADUR SINGH","28 - PRAKASH PRASAD","29 - PRABHAT KUMAR","30 - PRAMOD KUMAR","31 - BACHCHAN PRASAD YADAV","32 - BASEER KINNAR","33 - MANOJ KUMAR CHAUBEY","34 - MAHENDRA MISHRA","35 - RAVINDRA KUMAR","36 - RAJIV KUMAR MISHRA","37 - RAJENDRA PRASAD GARIB DAS","38 - RAMPYARE SINGH","39 - SHIV KUMAR SHAH","40 - SATISH SHANKAR JAYASWAL","41 - SATYAPRAKASH SRIVASTAVA","42 - SARVESH KUMAR GUPTA","43 - None of the Above","Total Votes Secured"
164,"BALDEO PUBLIC SCHOOL BELA ROAD AKATHA R.NO. 2",596,519,1,1116,278,307,0,585,579,0,19,10,469,8,0,0,0,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,585
165,"BALDEO PUBLIC SCHOOL BELA ROAD AKATHA R.NO. 3",628,520,0,1148,397,295,0,692,692,0,43,14,558,9,0,1,0,44,0,0,0,0,2,4,0,4,0,0,0,1,0,2,0,0,1,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,1,1,692
166,"BALDEO PUBLIC SCHOOL BELA ROAD AKATHA R.NO. 4",616,447,0,1063,353,270,0,623,623,0,28,11,491,25,0,0,1,52,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,1,0,1,0,0,0,2,0,623
167,"KENDRIYA UCHCH TIBBATI S.S MAWAIYA.R.NO.1",760,611,0,1371,493,363,0,856,817,0,28,41,610,26,3,1,0,106,2,2,1,0,2,2,1,4,0,0,1,1,0,3,0,1,0,1,2,1,0,2,1,0,0,0,3,1,0,0,1,0,0,5,4,856
168,"KENDRIYA UCHCH TIBBATI S.S MAWAIYA.R.NO.2",702,578,0,1280,394,275,0,669,637,0,17,37,477,49,1,0,0,65,2,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,3,0,3,0,0,0,1,0,1,1,2,669
169,"KENDRIYA UCHCH TIBBATI S.S MAWAIYA.R.NO.3",664,583,0,1247,393,334,0,727,681,0,29,35,477,92,2,3,1,54,0,2,2,0,1,2,1,0,2,0,4,0,0,2,2,3,0,0,1,0,0,1,0,4,2,0,0,1,0,0,1,0,1,0,2,727
170,"KENDRIYA UCHCH TIBBATI S.S MAWAIYA.R.NO.4",518,437,0,955,314,237,0,551,551,0,35,16,413,5,0,1,2,61,3,3,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,551
171,"KENDRIYA UCHCH TIBBATI S.S MAWAIYA.R.NO.5",476,385,1,862,230,183,0,413,385,0,24,12,276,30,5,1,0,53,1,0,2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,413
172,"DHARMACHAKRA VIHAR NAWAPURA SARNATH",665,562,0,1227,443,371,0,814,814,0,103,14,590,17,1,3,3,57,1,4,0,0,0,1,2,1,0,0,3,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,2,0,0,0,0,0,1,3,814
173,"139 B.S.I. COLLEGE PAIGAMBARPUR R.NO.1",695,544,0,1239,372,275,0,647,621,0,7,8,465,41,0,1,0,83,1,2,0,0,0,0,0,5,1,4,2,0,1,1,2,2,1,2,1,1,0,3,2,4,0,0,0,0,2,0,0,0,0,3,2,647
174,"139 B.S.I. COLLEGE PAIGAMBARPUR R.NO.2",608,507,0,1115,335,239,0,574,510,0,14,38,369,34,1,1,0,67,4,1,1,2,4,2,1,3,0,2,4,1,3,0,0,2,1,1,2,0,2,2,1,3,2,0,0,1,2,0,0,0,0,2,1,574
175,"139 B.S.I. COLLEGE PAIGAMBARPUR R.NO.3",789,623,0,1412,417,344,0,761,650,0,14,57,459,58,1,2,1,79,5,3,1,0,3,2,1,6,2,0,5,4,1,5,3,2,3,5,2,8,1,1,5,2,5,1,0,1,3,2,0,0,0,5,3,761
176,"139 B.S.I. COLLEGE PAIGAMBARPUR R.NO.4",846,674,1,1521,534,379,0,913,500,0,26,62,662,77,0,0,1,41,1,7,1,0,2,5,1,3,0,2,0,3,1,2,2,4,1,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,913
177,"139 B.S.I. COLLEGE PAIGAMBARPUR R.NO.5",802,686,0,1488,446,320,0,766,748,0,29,50,497,61,2,1,1,80,1,4,1,1,2,2,0,2,1,1,2,0,0,3,3,2,2,0,1,2,1,4,0,1,0,0,0,1,0,1,3,1,1,0,2,766
178,"139 B.S.I. COLLEGE PAIGAMBARPUR R.NO.6",522,351,0,873,281,147,0,428,368,0,18,30,287,27,0,0,0,45,1,0,0,1,0,2,0,2,0,0,2,0,0,0,0,1,0,0,2,1,1,1,1,2,0,0,1,1,0,0,0,1,1,0,0,428
179,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.1",817,648,0,1465,415,297,0,712,711,0,20,28,403,130,5,2,2,66,0,2,1,1,7,2,1,4,1,0,0,3,1,1,1,1,0,3,3,4,1,1,1,3,0,0,1,0,6,0,0,0,1,3,3,712
180,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.2",632,472,0,1104,389,259,0,648,630,0,51,33,283,8,0,2,0,232,4,1,0,0,0,4,0,2,1,0,1,1,0,1,0,6,0,1,0,1,2,1,2,3,0,0,1,1,0,0,0,0,1,3,2,648
181,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.3",707,446,0,1153,435,216,0,651,618,0,74,28,280,13,1,1,1,223,2,0,1,0,1,2,0,4,2,0,1,2,1,0,0,0,0,0,0,3,0,1,0,2,0,0,2,0,0,0,0,0,0,4,2,651
182,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.4",900,702,0,1602,469,321,0,790,790,0,53,69,418,10,0,2,0,186,7,1,2,0,3,4,1,4,0,1,2,0,0,1,2,3,1,1,2,0,1,3,0,1,0,0,0,1,0,0,1,0,0,7,3,790
183,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.5",379,312,0,691,163,117,0,280,265,0,14,21,175,12,0,0,0,40,1,2,0,0,1,1,1,4,0,0,1,0,1,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,280
184,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.6",885,688,0,1573,486,378,0,864,793,0,26,102,563,57,2,1,1,75,0,1,2,1,0,1,0,2,3,1,0,0,1,2,0,1,0,1,3,1,2,1,4,3,1,0,0,0,3,0,0,0,0,1,2,864
185,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.7",681,567,0,1248,407,253,0,660,603,0,30,97,358,100,1,0,1,39,0,1,0,0,4,2,4,5,1,0,0,4,0,1,0,1,0,1,2,0,0,2,0,3,0,0,0,0,0,1,0,0,0,2,0,660
186,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.8",783,562,0,1345,468,305,0,773,500,0,80,27,345,65,0,1,1,193,4,4,5,1,2,0,2,8,0,0,1,4,0,0,0,3,1,3,2,3,1,0,1,4,2,0,0,0,0,0,0,0,1,7,2,773
187,"SENT MAIRGE C SCHOOL DANIYALPUR R.NO.9",836,629,1,1466,541,357,0,898,811,0,52,58,504,38,0,2,2,196,0,0,1,0,0,1,1,7,0,0,1,0,1,0,0,2,0,3,3,0,2,0,3,2,0,0,1,0,2,0,1,0,1,10,4,898
188,"P.M.BAL BATIKA ENGLISH SCHOOL AVADHPURI COLONY R.N. 1",583,496,0,1079,320,222,0,542,436,0,30,30,314,56,1,4,0,68,5,2,1,0,2,1,2,1,1,0,0,2,0,1,1,1,0,0,1,1,1,1,7,2,0,0,0,2,1,1,0,0,0,1,1,542
189,"P.M.BALL BATIKA   ENGLISH SCHOOL AWADHPUR COLONY  R.NO.2",588,497,0,1085,333,261,0,594,584,0,32,30,365,55,0,2,1,92,0,2,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,1,0,0,0,0,2,594
190,"P.M.BALL BATIKA ENGLISH SCHOOL AWADHPUR  R.NO.3",830,622,0,1452,412,304,0,716,612,0,27,45,413,46,0,1,2,150,3,1,0,0,0,0,2,3,0,1,2,4,0,0,0,2,3,1,0,2,0,1,0,0,1,0,0,2,0,0,0,0,0,3,1,716
191,"MAHABODHI H.S. SCHOOL SARNATH R.NO.1",582,405,0,987,281,173,0,454,400,0,28,13,311,11,0,0,1,73,1,1,2,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,454
192,"MAHABODHI H.S. SCHOOL SARNATH R.NO.2",572,479,0,1051,285,231,0,516,516,0,15,12,375,11,1,2,0,72,1,3,2,0,0,1,1,2,0,0,1,0,0,0,1,1,0,0,2,1,1,1,0,3,0,0,0,1,1,0,0,0,1,2,2,516
193,"MAHABODHI H.S. SCHOOL SARNATH R.NO.3",804,605,0,1409,425,295,0,720,704,0,36,10,461,30,1,3,4,135,4,4,2,2,2,3,0,2,0,0,0,1,1,0,0,2,1,1,2,1,0,2,1,2,1,0,0,1,1,0,0,0,1,3,0,720
194,"MAHABODHI H.S. SCHOOL SARNATH R.NO.4",580,440,0,1020,308,205,0,513,468,0,32,32,318,8,2,3,0,90,3,4,0,1,0,1,0,3,0,1,1,2,0,0,0,1,0,1,0,2,0,0,0,2,0,0,3,0,0,1,0,0,1,1,0,513
195,"MAHABODHI H.S. SCHOOL SARNATH R.NO.5",645,478,0,1123,382,202,0,584,502,0,27,44,353,19,0,2,5,92,0,2,2,0,1,3,2,2,2,1,3,0,0,1,2,3,0,1,0,0,3,0,1,4,0,2,0,0,2,0,0,2,2,1,0,584
196,"MAHABODHI H.S. SCHOOL SARNATH R.NO.6",851,646,0,1497,449,316,0,765,493,0,45,19,468,18,0,3,0,165,1,1,0,4,3,2,1,4,0,1,0,0,0,0,0,4,0,3,2,1,1,4,1,2,2,2,0,1,0,0,0,0,1,3,3,765
197,"MAHABODHI H.S. SCHOOL SARNATH R.NO.7",737,580,0,1317,387,314,0,701,701,0,58,45,311,29,2,0,1,190,5,3,0,0,0,1,2,5,0,0,2,1,1,1,2,1,7,1,0,1,4,1,2,4,1,3,1,3,1,1,0,1,0,7,3,701
198,"P.P. PARASURAMPUR R.NO. 1",758,552,0,1310,471,323,0,794,794,0,29,36,422,128,2,3,0,105,3,3,2,5,3,1,0,1,0,3,3,3,0,0,1,4,3,2,2,6,2,2,4,3,2,0,1,0,2,1,1,1,0,2,3,794
199,"P.P. PARASURAMPUR R.NO. 2",565,442,0,1007,347,258,0,605,400,0,33,34,357,68,2,6,0,65,4,1,0,2,4,1,2,1,1,0,0,1,1,2,0,0,1,1,3,2,0,1,0,1,0,0,1,1,2,0,0,0,3,2,2,605
200,"LALMANI BAL V. ASHOK VIHAR COLONY R.NO.1",947,820,0,1767,489,420,0,909,859,0,50,25,585,10,0,1,1,220,1,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,2,909
201,"LALMANI BAL V. ASHOK VIHAR COLONY R.NO.2",919,757,0,1676,473,390,0,863,840,0,44,19,599,12,1,1,1,173,2,0,0,0,0,1,0,0,1,0,2,0,0,2,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,863
202,"LALMANI BAL V. ASHOK VIHAR COLONY R.NO.3",802,631,0,1433,390,318,0,708,640,0,26,14,557,9,0,1,0,90,2,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,708
203,"CHANAKYA V. MANDIR MIRAPUR BASAHI R.NO.1",745,654,0,1399,405,346,0,751,679,0,18,13,453,43,2,1,3,180,6,0,1,1,3,2,0,4,0,1,1,1,0,0,2,1,1,1,0,0,0,0,0,3,2,1,0,1,1,0,2,0,0,3,0,751
204,"CHANAKYA V. MANDIR MIRAPUR BASAHI R.NO.2",456,353,0,809,321,211,0,532,486,0,13,4,285,18,0,0,1,198,1,2,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,532
205,"CHANAKYA V. MANDIR MIRAPUR BASAHI R.NO.3",490,389,0,879,281,212,0,493,386,0,9,2,338,21,2,1,0,97,2,0,1,0,1,1,1,1,1,0,0,1,0,2,1,1,1,2,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,2,0,493
206,"CHANAKYA V. MANDIR MIRAPUR BASAHI R.NO.4",513,397,0,910,327,242,0,569,566,0,24,14,416,42,1,0,0,63,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,569
207,"CHANAKYA V. MANDIR MIRAPUR BASAHI R.NO.5",495,426,0,921,256,229,0,485,477,0,16,0,399,17,0,0,0,41,1,0,0,0,1,0,0,1,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,485
208,"CHANAKYA V. MANDIR MIRAPUR BASAHI R.NO.6",667,497,0,1164,378,285,0,663,555,0,19,13,495,43,1,0,0,73,1,0,0,2,1,2,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2,663
209,"CHANAKYA V. MANDIR MIRAPUR BASAHI R.NO.9",624,516,0,1140,343,273,0,616,385,0,20,27,490,10,0,3,1,54,2,1,1,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616
210,"CUTING MEMORIAL I.C. NADESAR R.NO.1",743,568,0,1311,450,307,0,757,740,0,43,12,535,7,0,3,1,131,1,3,0,0,0,0,0,2,0,1,0,2,0,1,0,0,0,0,1,0,1,2,0,4,1,0,0,0,0,0,0,0,1,3,2,757
211,"CUTING MEMORIAL I.C. NADESAR R.NO.2",906,667,0,1573,423,278,0,701,691,0,46,15,470,5,1,0,3,144,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,2,2,701
212,"CUTING MEMORIAL I.C. NADESAR R.NO.3",547,463,0,1010,361,247,0,608,596,0,31,11,400,27,1,2,1,106,1,0,1,0,0,0,0,1,0,1,4,1,0,2,2,1,1,1,1,0,3,0,0,1,1,0,1,0,0,1,0,2,0,2,1,608
213,"CUTING MEMORIAL I.C. NADESAR R.NO.4",596,464,0,1060,328,230,0,558,354,0,36,7,246,12,0,1,3,235,4,1,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,558
214,"P.K.V.TELIYABAG ANDHARAPUR VARANASI R.NO. 1",467,315,1,783,294,190,0,484,471,0,59,10,174,8,1,1,0,196,3,0,0,1,1,1,0,6,1,1,1,1,0,0,0,0,2,0,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,4,6,484
215,"P.K.V.TELIYABAG ANDHARAPUR VARANASI R.NO. 2",608,492,0,1100,392,285,0,677,653,0,104,20,226,11,0,0,1,265,2,2,1,2,1,1,1,5,0,2,3,1,3,2,0,3,0,3,1,0,0,1,2,9,0,1,0,0,0,0,0,0,0,3,1,677
216,"SAMPURANAND SANSKRIT UNIVERSITY TELIYABAG R.NO. 1",668,569,0,1237,329,275,0,604,583,0,39,16,250,133,2,1,0,114,5,2,1,1,1,0,1,1,1,2,5,5,2,1,0,2,1,0,1,3,2,1,2,2,0,0,1,0,2,0,0,1,0,1,2,604
217,"SAMPURANAND SANSKRIT UNIVERSITY TELIYABAG R.NO. 2",786,604,0,1390,418,289,0,707,695,0,38,19,379,98,1,1,1,125,3,0,0,0,0,1,0,2,0,1,1,2,1,0,1,1,2,1,1,1,1,2,0,1,2,0,3,3,5,2,1,0,0,5,2,707
218,"SAMPURANAND SANSKRIT UNIVERSITY TELIYABAG R.NO. 3",734,570,0,1304,380,278,0,658,482,0,49,28,489,10,1,5,0,58,0,0,0,1,2,2,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,1,658
219,"SAMPURANAND SANSKRIT UNIVERSITY TELIYABAG R.NO. 4",456,352,0,808,306,201,0,507,495,0,35,36,233,33,0,0,1,141,1,2,0,0,0,1,0,0,1,0,1,0,0,0,0,2,0,2,0,1,0,0,1,0,2,5,1,1,3,1,0,0,0,3,0,507
220,"SAMPURANAND SANSKRIT UNIVERSITY TELIYABAG R.NO. 5",757,661,0,1418,450,336,0,786,501,0,54,39,591,14,0,0,0,61,3,0,3,2,1,3,2,3,0,0,0,0,2,0,0,0,0,1,0,0,2,1,0,1,1,0,0,1,1,0,0,0,0,0,0,786
221,"KRISCHIYAN N. AND P. SCHOOL 51 CANTT R.NO. 1",598,478,1,1077,404,260,0,664,649,0,64,11,399,34,1,0,0,136,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,1,4,2,664
222,"KRISCHIYAN N. AND P. SCHOOL 51 CANTT R.NO. 2",769,578,0,1347,413,296,0,709,683,0,36,30,517,23,4,0,0,82,2,2,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,709
223,"KRISCHIYAN N. AND P. SCHOOL 51 CANTT R.NO. 3",640,582,0,1222,365,296,0,661,643,0,77,24,288,60,0,1,1,177,4,0,0,1,1,4,0,2,1,0,1,1,0,0,1,2,2,0,0,0,2,0,0,3,0,0,0,0,0,0,1,0,0,5,2,661
224,"KRISCHIYAN N. AND P. SCHOOL 51 CANTT R.NO. 4",531,439,0,970,334,232,0,566,552,0,29,12,467,7,0,1,0,32,0,2,0,0,1,1,0,2,1,1,0,0,0,0,0,3,0,1,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,566
225,"KRISCHIYAN N. AND P. SCHOOL 51 CANTT R.NO. 5",638,497,0,1135,374,251,0,625,619,0,62,11,256,14,1,0,1,253,2,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,9,4,625
226,"KRISCHIYAN N. AND P. SCHOOL 51 CANTT R.NO. 6",768,620,0,1388,443,319,0,762,732,0,71,12,268,16,2,1,1,363,6,1,0,0,0,0,1,2,1,0,1,2,1,0,2,2,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,2,1,762
227,"KRISCHIYAN N. AND P. SCHOOL 51 CANTT R.NO. 7",725,652,0,1377,312,435,0,747,747,0,50,8,396,9,0,0,3,261,1,0,0,2,0,0,0,2,4,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,0,747
228,"KAMALAPATI A.I.C. CANTT R.NO. 1",575,419,0,994,234,162,0,396,371,0,75,14,214,18,0,0,1,64,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,396
229,"KAMALAPATI A.I.C. CANTT R.NO. 2",287,259,0,546,110,97,0,207,184,0,29,3,127,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,207
230,"KAMALAPATI A.I.C. CANTT R.NO. 3",675,549,0,1224,414,271,0,685,608,0,69,9,207,9,0,2,3,358,4,1,0,0,1,0,0,0,3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2,1,2,1,0,2,0,0,1,0,5,0,685
231,"KAMALAPATI A.I.C. CANTT R.NO. 4",511,397,0,908,269,195,0,464,456,0,70,26,272,20,2,0,1,55,1,1,0,0,1,0,1,1,1,1,2,1,0,0,0,1,0,0,0,2,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,464
232,"KAMALAPATI A.B.I.C. CANTT R.NO. 1",578,492,0,1070,358,217,0,575,538,0,36,13,391,12,1,3,2,73,0,2,1,1,4,4,0,12,1,0,1,2,0,1,0,1,2,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,2,3,575
233,"KAMALAPATI A.B.I.C. CANTT R.NO. 2",439,320,0,759,251,208,0,459,411,0,59,19,320,8,0,0,0,37,2,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,2,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,459
234,"KAMALAPATI A.B.I.C. CANTT R.NO. 3",420,344,0,764,250,190,0,440,401,0,34,13,321,2,0,0,0,46,1,0,0,0,2,2,1,3,1,0,2,1,0,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0,2,0,0,0,0,1,2,440
235,"P.V. RAGGHUBIR TELIYABAG",613,551,1,1165,361,320,0,681,618,0,92,16,408,19,0,0,1,129,0,0,0,1,0,1,0,2,1,0,1,1,0,1,0,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,681
236,"B.S. MANDIR ENGLISHIYALAINE R.RO. 1",503,435,0,938,311,235,0,546,529,0,46,10,399,6,3,1,1,61,0,0,1,1,0,0,1,2,0,1,5,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,546
237,"B.S. MANDIR ENGLISHIYALAINE R.RO. 2",466,337,0,803,234,172,0,406,375,0,79,3,182,1,1,0,1,128,2,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,406
238,"R.B.I. COLLEGE ENGLISHIYALINE R.NO. 1",484,390,0,874,317,220,0,537,494,0,25,4,448,17,0,0,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,537
239,"R.B.I. COLLEGE ENGLISHIYALINE R.NO. 2",253,205,0,458,141,119,0,260,222,0,13,10,202,2,0,0,0,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,260
240,"NAV YUG V.M. CHAUKAGHAT R.NO. 1",429,373,0,802,271,216,0,487,451,0,20,5,396,6,0,1,1,26,0,1,0,0,2,1,0,1,0,2,5,1,0,0,0,0,0,1,1,2,0,2,0,11,0,1,0,0,0,0,0,0,0,0,1,487
241,"NAV YUG V.M. CHAUKAGHAT R.NO. 2",583,445,0,1028,291,216,0,507,459,0,22,9,429,2,0,2,0,27,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,1,0,0,0,0,1,0,0,1,507
242,"NAV YUG V.M. CHAUKAGHAT R.NO. 3",366,344,0,710,212,164,0,376,376,0,20,4,292,3,0,0,0,51,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,376
243,"NAV YUG V.M. CHAUKAGHAT R.NO. 4",352,291,0,643,181,130,0,311,311,0,8,10,230,2,2,0,1,47,1,1,0,0,0,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,311
244,"NAV YUG V.M. CHAUKAGHAT R.NO. 5",631,512,0,1143,270,203,0,473,460,0,51,13,310,3,0,0,0,89,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,473
245,"NAV YUG V.M. CHAUKAGHAT R.NO. 6",685,465,0,1150,318,120,0,438,407,0,153,17,114,6,0,1,2,121,3,3,0,0,0,0,0,2,0,0,1,1,0,0,1,1,1,1,0,1,0,3,3,1,0,0,0,0,0,0,0,0,0,2,0,438
246,"NAV YUG V.M. CHAUKAGHAT R.NO. 7",733,465,0,1198,325,128,0,453,451,0,123,21,97,6,1,2,1,177,6,0,0,0,0,0,0,2,1,0,0,0,0,2,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,4,1,453
247,"NAV YUG V.M. CHAUKAGHAT R.NO. 8",833,681,1,1515,445,378,0,823,823,0,41,30,640,29,1,3,2,39,1,3,0,0,0,0,0,3,2,1,5,2,0,1,0,2,1,1,3,0,0,3,0,5,1,0,0,0,0,0,0,0,0,1,3,823
248,"P.P. NAWAPURA R.NO. 1",925,718,0,1643,548,350,0,898,878,0,86,32,608,24,1,5,0,99,1,6,1,1,1,0,0,5,0,1,1,0,2,1,2,1,2,1,1,3,0,0,1,1,3,1,1,0,0,0,1,0,0,4,1,898
249,"P.P. NAWAPURA R.NO. 2",675,444,0,1119,368,199,0,567,545,0,76,16,347,12,2,0,0,79,0,6,0,0,0,0,0,3,1,0,1,1,1,1,0,1,0,2,1,0,0,5,4,1,0,1,2,0,1,0,0,1,0,1,1,567
250,"P.P. NAWAPURA R.NO. 3",690,529,0,1219,409,250,0,659,629,0,82,18,396,10,0,2,2,100,0,1,1,1,2,3,1,4,0,0,2,2,2,0,1,0,0,1,3,0,1,3,0,7,3,1,2,0,0,0,0,0,1,3,4,659
251,"D.D.V.M. SANJAYGANDHI NAGAR COLONY",760,620,0,1380,410,312,0,722,722,0,39,93,498,9,0,0,0,42,1,0,0,0,1,0,0,3,0,0,2,1,0,1,0,2,1,2,1,1,2,1,0,6,3,2,2,0,0,1,0,0,0,1,7,722
252,"SAMUDAIK KENDRA NAKKHIGHAT",123,93,0,216,69,40,0,109,100,0,26,0,61,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,109
253,"B.P.P. DHELWARIYA CHAUKAGHAT R.NO. 1",638,532,0,1170,415,304,0,719,685,0,26,13,591,6,1,3,1,31,1,0,1,4,3,5,1,5,3,0,3,0,2,1,1,0,1,1,0,1,3,1,2,3,1,2,1,0,0,0,1,0,0,0,0,719
254,"B.P.P. DHELWARIYA CHAUKAGHAT R.NO. 2",896,656,0,1552,567,382,0,949,859,0,59,34,660,66,3,3,1,55,2,2,1,2,1,2,2,6,3,1,4,0,1,3,2,2,2,1,0,1,3,6,4,5,1,0,0,0,1,0,0,0,1,3,6,949
