"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - DHARMENDRA PRATAP SINGH","2 - RAHUL GANDHI","3 - SMRITI ZUBIN IRANI","4 - GOPAL SWAROOP GANDHI","5 - CHHAYA SINGH","6 - ZAHIDA BEGAM","7 - BABU LAL","8 - C L MAURYA","9 - RAVI KUMAR","10 - RADHE MOHAN","11 - RAM ASREY","12 - RAM NEWAJ","13 - RAMSIDDH YADAV","14 - VASDEO","15 - DR. KUMAR VISHVAS","16 - VEDPAL SHASATRI","17 - MOHD HASAN LAHRI","18 - UMAKANT","19 - GIRIJA BAKS","20 - GANGESH KUMAR GUPTA","21 - JAGAT SINGH CHAUDHARY","22 - JITENDRA SINGH","23 - TULSIRAM","24 - DWARIKA PRASAD","25 - NARESH SINGH BHADAURIYA","26 - BHAGWAN DEEN","27 - MITHILESH KUMARI","28 - RAMESH CHANDRA","29 - RAM SAJIWAN","30 - LAL BAHADUR","31 - SHIV KUMAR","32 - SWAMINATH","33 - SONAM KINNAR","34 - SANJAY KUMAR","35 - None of the Above","Total Votes Secured"
252,CHHACHHA,589,491,0,1080,265,238,0,503,503,0,13,321,80,2,1,2,0,0,1,3,2,2,0,2,33,3,0,3,1,1,10,0,0,2,0,1,1,1,1,2,11,1,0,2,1,503
253,PARSOIYA,702,657,0,1359,331,322,0,653,652,0,10,444,133,2,2,1,0,1,3,0,1,1,0,0,22,5,6,4,0,0,1,4,1,0,1,1,1,4,1,1,1,1,0,1,0,653
254,MANGRA,569,482,1,1052,260,283,0,543,115,0,122,187,125,2,2,1,59,1,0,0,1,0,0,1,17,9,1,1,0,0,0,0,2,1,0,0,0,2,2,2,1,4,0,0,0,543
255,MANGRA,530,443,1,974,187,235,0,422,410,0,10,252,53,1,0,0,31,0,2,0,0,1,0,0,13,7,3,2,4,0,3,2,7,1,1,0,1,3,2,2,0,10,1,3,7,422
256,MAVAIYA,617,541,0,1158,275,268,0,543,543,0,55,166,178,2,1,0,13,1,0,3,2,0,0,2,82,4,5,0,5,2,0,1,1,2,0,0,0,7,4,2,1,0,2,0,2,543
257,MAVAIYA,557,509,0,1066,285,300,0,585,585,0,42,225,241,4,2,1,17,0,1,1,0,0,3,2,22,3,0,2,0,1,1,0,3,1,0,2,1,0,2,1,0,3,1,0,3,585
258,BHNISAHA,225,190,0,415,88,99,0,187,185,0,30,37,79,2,0,0,1,0,0,1,0,0,0,0,22,1,1,1,2,1,0,0,1,1,0,0,1,3,0,0,0,2,0,0,1,187
259,DHHEMA,497,495,3,995,255,262,0,517,132,0,94,197,168,2,1,0,4,1,5,0,1,0,1,1,21,2,3,1,0,1,1,0,1,2,0,1,1,2,0,1,2,2,0,1,0,517
260,DHHEMA,497,400,1,898,260,220,0,480,175,0,88,141,173,1,0,0,3,1,6,2,1,0,0,1,32,0,3,0,1,1,1,2,5,1,2,1,1,6,1,1,0,2,0,1,2,480
261,TRILOKPUR,548,475,0,1023,262,236,0,498,497,0,45,150,225,0,1,3,8,2,2,3,1,0,1,1,36,2,2,1,0,0,0,0,2,3,1,0,0,3,0,2,1,2,1,0,0,498
262,WASHUDEVPUR,577,509,0,1086,301,303,0,604,532,0,59,217,207,2,3,0,49,0,0,0,1,2,0,4,30,5,1,2,0,1,2,0,2,4,1,0,0,4,0,0,3,4,0,0,1,604
263,AGRESAR,628,582,0,1210,287,234,0,521,521,0,105,118,238,1,1,1,2,1,0,2,0,0,0,1,24,0,2,1,0,0,1,2,8,0,0,0,1,4,2,0,0,0,4,2,0,521
264,AGRESAR,487,461,0,948,221,203,0,424,417,0,71,87,154,3,2,0,20,2,8,1,0,3,1,2,24,1,2,3,1,4,1,1,8,3,1,0,3,6,0,2,2,6,0,2,0,424
265,SONARI,585,510,0,1095,202,217,0,419,400,0,92,139,120,1,3,1,11,0,1,2,1,0,2,2,25,0,1,1,0,0,0,0,1,4,0,0,1,2,0,3,1,1,2,0,2,419
266,SONARI,488,417,0,905,227,174,0,401,273,0,72,102,200,0,1,0,0,0,0,0,0,0,0,0,14,2,1,2,0,0,0,0,1,1,0,0,0,3,1,0,0,0,1,0,0,401
267,SONARI,631,511,0,1142,213,156,0,369,260,0,37,86,161,4,1,0,8,1,0,0,0,0,0,0,52,1,1,2,0,0,0,0,0,0,0,1,0,5,2,1,2,3,0,0,1,369
268,SONARI,455,411,0,866,198,136,0,334,324,0,19,122,91,2,3,1,18,1,0,0,1,0,2,2,38,6,1,0,0,0,1,1,3,1,1,0,3,9,2,0,1,5,0,0,0,334
269,SINGHTHI,363,295,0,658,177,153,0,330,219,0,32,135,79,2,0,0,3,1,0,1,0,0,0,0,46,1,5,1,6,0,0,0,0,1,0,0,0,1,0,3,4,4,3,1,1,330
270,NAGARDEEH,771,651,0,1422,356,326,0,682,634,0,67,215,255,2,1,0,17,2,1,0,2,3,1,3,42,5,10,2,1,2,2,3,5,6,0,0,1,15,4,2,3,7,0,1,2,682
271,NAGARDEEH,451,346,0,797,170,172,0,342,270,0,34,196,69,3,0,0,8,2,2,0,1,0,0,0,16,2,1,0,0,0,1,0,0,2,0,0,0,0,1,0,0,3,0,0,1,342
272,NAGARDEEH,676,525,0,1201,315,244,0,559,508,0,62,230,169,3,2,0,9,1,0,4,1,1,1,1,40,1,1,0,0,2,1,1,3,2,1,0,3,4,1,3,1,7,0,3,1,559
273,NAGARDEEH,267,272,0,539,138,179,0,317,281,0,33,147,97,3,1,0,5,0,0,1,2,0,0,1,4,1,2,1,0,1,0,2,4,0,1,0,1,4,2,1,0,3,0,0,0,317
274,BHEWAI,525,454,0,979,236,205,0,441,441,0,40,169,158,3,0,0,1,0,0,1,0,0,2,0,10,5,5,1,1,0,1,3,4,0,1,0,4,10,0,8,7,5,1,0,1,441
275,BHEWAI,442,400,0,842,187,191,0,378,378,0,31,165,145,3,0,2,0,0,0,0,0,0,1,2,12,2,0,0,0,1,0,0,1,2,0,0,0,3,0,1,1,4,1,0,1,378
276,KHARAGPUR,277,222,0,499,105,99,0,204,199,0,26,68,98,0,0,0,0,0,0,1,0,0,0,0,7,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204
277,KHARAGPUR,709,631,0,1340,305,308,0,613,400,0,132,279,142,4,5,0,0,3,1,0,2,1,1,2,16,10,0,2,1,0,0,0,0,1,0,0,2,2,1,0,0,5,1,0,0,613
278,NEWADHIYA,491,403,0,894,224,199,0,423,18,0,86,220,57,4,0,1,1,1,0,0,1,0,0,2,16,6,1,3,0,0,1,1,2,4,0,0,0,2,1,3,2,4,0,2,2,423
279,NEWADHIYA,547,491,0,1038,266,200,0,466,466,0,81,277,84,1,0,0,0,1,0,1,0,0,0,0,11,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,466
280,SAWANGI,299,270,0,569,143,127,0,270,185,0,69,118,40,0,0,1,0,0,0,1,1,0,0,1,30,1,2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,270
281,SAWANGI,683,622,1,1306,312,302,0,614,614,0,30,402,86,3,2,1,0,1,0,2,3,1,0,1,47,9,5,0,0,4,1,2,0,0,1,0,0,3,2,1,3,4,0,0,0,614
282,KASTURIPUR,612,534,1,1147,284,317,0,601,501,0,54,367,138,5,2,1,1,1,0,4,1,0,1,1,20,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,601
283,ISMAILPUR,204,208,0,412,111,100,0,211,201,0,7,121,50,2,0,1,0,0,0,0,0,0,2,0,14,1,1,1,0,0,0,2,3,2,2,0,0,1,0,1,0,0,0,0,0,211
284,ISMAILPUR,487,453,0,940,219,290,0,509,509,0,112,217,121,1,3,0,0,0,0,0,0,0,3,2,18,6,2,1,0,0,0,2,3,2,0,0,3,5,1,1,1,3,0,1,1,509
285,"PURE BHOJAI MISHRA",305,265,0,570,172,157,0,329,288,0,34,104,150,2,2,0,0,1,0,0,2,0,0,1,3,1,2,3,2,4,1,2,0,1,0,1,0,3,1,1,2,0,0,3,3,329
286,VAIDHIKPUR,673,567,0,1240,333,311,0,644,640,0,48,286,196,7,2,1,5,4,2,1,5,4,4,3,26,11,2,3,1,0,0,0,4,2,3,2,2,1,0,2,1,8,3,3,2,644
287,KALYANPUR,572,468,0,1040,273,191,0,464,200,0,77,135,208,6,3,1,1,3,0,0,0,0,1,0,4,4,2,0,0,1,0,0,6,1,0,0,2,1,0,2,0,3,1,1,1,464
288,KALYANPUR,765,664,0,1429,370,393,0,763,500,0,185,281,222,5,2,0,3,3,2,2,1,3,0,4,11,9,2,3,2,0,2,1,2,4,1,0,4,3,0,1,1,1,1,0,2,763
289,BHADANW,783,692,2,1477,423,436,0,859,559,0,190,227,350,9,9,4,7,3,0,1,1,0,7,3,6,10,3,2,2,1,0,1,4,2,0,1,2,3,4,3,1,1,1,0,1,859
290,REWDA,404,367,0,771,211,212,0,423,422,0,13,168,175,3,2,0,2,1,0,1,0,0,2,0,17,2,2,0,1,9,3,1,2,1,0,2,1,3,0,2,3,5,1,0,1,423
291,DASIPUR,524,490,0,1014,261,282,0,543,540,0,169,147,183,4,2,0,0,1,0,0,1,0,0,1,15,7,1,0,2,1,1,2,0,0,0,0,0,1,0,1,2,1,1,0,0,543
292,MOCHWA,438,400,0,838,209,195,0,404,294,0,124,151,99,0,3,0,1,0,0,0,2,0,0,0,4,1,1,1,0,0,1,0,3,0,0,0,2,2,1,3,0,4,1,0,0,404
293,MOCHWA,772,675,1,1448,389,343,0,732,460,0,168,232,267,8,5,0,1,1,0,1,0,2,0,2,12,3,3,1,1,0,0,2,1,3,2,0,2,4,2,2,2,2,1,0,2,732
294,LAHNA,754,678,0,1432,430,353,0,783,777,0,129,244,290,9,7,0,0,5,0,3,3,1,0,3,33,8,10,0,3,3,1,0,4,2,0,2,2,7,2,3,1,6,0,0,2,783
295,BHOJPUR,511,477,1,989,264,258,0,522,463,0,29,265,166,1,2,0,1,0,1,0,0,0,0,2,12,4,0,12,4,1,0,3,1,0,1,1,1,1,6,2,1,4,1,0,0,522
296,BIJRA,856,758,0,1614,415,314,0,729,729,0,92,282,227,10,1,1,2,4,1,0,2,0,3,2,47,3,5,4,4,2,1,0,5,1,1,1,2,7,4,3,1,7,2,1,1,729
297,PIPARPUR,744,637,0,1381,395,359,0,754,754,0,44,247,394,4,2,1,1,0,2,0,3,0,0,0,30,0,2,2,4,0,0,0,2,0,1,2,3,3,1,1,2,1,1,1,0,754
298,PIPARPUR,480,432,0,912,270,196,0,466,426,0,84,202,130,2,0,1,1,1,0,0,4,0,0,1,22,3,1,2,1,1,1,0,3,1,0,0,0,2,0,0,1,2,0,0,0,466
299,PIPARPUR,490,434,0,924,243,205,0,448,438,0,88,150,107,2,4,0,0,4,3,0,0,0,0,3,34,3,8,4,2,2,1,0,2,3,0,1,5,5,3,0,3,8,2,0,1,448
300,DAHIYANWA,367,335,0,702,145,126,0,271,114,0,83,107,51,4,1,0,0,0,0,1,0,0,0,0,8,1,3,2,1,0,0,2,1,0,1,0,1,1,0,0,0,1,1,1,0,271
301,DAHIYANWA,698,548,0,1246,298,272,0,570,570,0,39,302,192,1,1,1,1,0,0,4,0,1,1,0,14,1,0,3,1,0,0,0,3,0,0,1,0,0,0,1,2,1,0,0,0,570
302,MARUI,175,167,0,342,84,74,0,158,158,0,1,79,27,1,2,0,0,1,0,0,1,0,0,0,38,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,2,158
303,SANGAPUR,661,571,0,1232,308,348,0,656,650,0,53,307,216,5,4,3,11,1,1,0,2,1,0,1,20,5,2,0,1,0,0,1,5,2,0,0,1,4,3,2,0,1,0,1,3,656
304,SANGAPUR,262,219,0,481,130,78,0,208,180,0,36,99,57,4,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,1,208
305,RAMCHANDARPUR,524,455,0,979,289,221,0,510,510,0,62,205,126,4,0,0,5,6,3,6,1,1,3,3,30,5,4,2,2,1,2,2,6,1,0,2,4,8,5,1,1,4,2,0,3,510
306,KHARGIPUR,391,343,0,734,203,186,0,389,378,0,93,112,130,8,0,0,1,2,1,1,0,0,1,2,23,3,2,0,0,0,0,0,1,0,0,0,3,1,0,1,2,2,0,0,0,389
307,KHANAPUR,679,561,0,1240,300,282,0,582,582,0,53,168,241,6,3,2,1,3,1,2,2,0,1,0,63,5,1,0,0,1,1,2,3,1,0,2,3,3,1,4,2,3,3,0,1,582
308,NARWAHANPUR,668,592,0,1260,380,304,0,684,409,0,45,171,337,6,3,0,3,1,2,1,0,2,3,0,63,3,1,3,7,2,9,0,3,3,3,2,1,0,0,3,0,3,0,0,4,684
309,NARWAHANPUR,843,698,1,1542,432,326,0,758,700,0,86,275,273,2,3,0,4,0,0,1,2,0,1,0,77,1,3,4,2,0,1,0,2,2,1,1,0,8,2,1,3,0,0,1,2,758
310,KURANG,413,401,1,815,243,238,0,481,380,0,75,117,205,1,1,0,0,1,1,0,0,1,2,2,57,1,0,2,1,0,0,3,1,0,0,0,0,4,0,0,0,1,2,0,3,481
311,RAMGANJ,290,231,0,521,152,116,0,268,256,0,42,54,113,2,3,1,0,2,0,0,0,0,0,0,28,2,0,1,0,2,1,2,2,0,1,2,1,2,2,1,0,1,0,2,1,268
312,RAMGANJ,738,562,0,1300,369,278,0,647,636,0,28,128,420,1,1,1,1,2,1,1,2,1,0,0,45,0,2,1,0,1,0,0,3,1,0,1,0,1,0,0,0,1,1,1,2,647
313,RAMGANJ,736,653,0,1389,385,329,0,714,714,0,43,128,398,3,4,1,0,2,0,0,0,0,0,1,86,0,5,2,0,0,1,1,11,1,4,1,3,14,1,3,0,0,0,0,1,714
314,RAMGANJ,437,364,1,802,233,195,0,428,6,0,136,75,182,0,2,0,0,0,1,0,1,0,1,0,16,2,1,1,1,1,0,2,1,0,0,0,1,3,0,0,0,1,0,0,0,428
315,SANSARIPUR,392,352,0,744,217,245,0,462,462,0,66,138,198,4,3,1,0,2,2,0,2,0,2,0,15,4,1,1,1,0,0,2,4,2,0,0,4,3,2,2,2,1,0,0,0,462
316,DULHINPUR,346,315,0,661,193,195,0,388,388,0,14,171,107,1,3,1,0,1,0,2,0,2,2,0,63,2,1,3,0,0,0,1,1,1,0,1,0,5,0,2,2,2,0,0,0,388
317,BHAGIPUR,580,534,0,1114,318,304,0,622,622,0,180,155,181,7,1,0,3,6,5,0,3,1,0,3,54,5,2,0,0,1,0,0,3,0,0,1,1,3,0,1,3,0,1,2,0,622
318,TRISUNDI,478,444,0,922,234,220,0,454,454,0,43,189,140,2,3,1,6,0,0,1,2,0,0,4,16,5,3,0,2,0,0,3,6,4,2,1,5,4,1,4,1,2,0,1,3,454
319,TRISUNDI,323,297,0,620,141,126,0,267,267,0,1,59,163,1,1,0,2,0,0,0,0,0,0,2,15,7,2,2,1,1,1,1,2,0,0,1,1,0,0,1,0,0,0,1,2,267
320,TRISUNDI,715,610,0,1325,403,363,0,766,766,0,90,170,394,11,11,1,2,0,2,1,1,2,4,3,18,2,0,3,3,2,1,4,9,4,0,1,3,8,1,2,1,8,1,1,2,766
321,CHHIDA,558,553,1,1112,354,347,0,701,701,0,74,207,340,5,4,0,1,0,3,1,1,0,3,2,19,7,3,2,1,4,0,0,3,1,0,1,1,4,0,2,1,5,2,3,1,701
