"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - UPENDRA SINGH","2 - NARAYAN SINGH SUMAN","3 - MAHARAJ SINGH DHANGAR","4 - DR. RAM SHANKAR KATHERIA","5 - ANIL","6 - ANITA","7 - CHANDRA PAL","8 - PREM SINGH","9 - RAMESH","10 - RAVINDRA SINGH","11 - AMAR SINGH","12 - ASHOK KUMAR","13 - OM PRAKASH","14 - DINESH KUMAR GAUTAM","15 - VINOD KUMAR SINGH","16 - None of the Above","Total Votes Secured"
283,"BHARTIY VIDHAPEETH H.SE.SCHOOL VIBHAV NAGAR R.NO.6",439,369,0,808,253,217,0,470,180,0,34,101,20,304,1,0,0,0,0,9,0,0,1,0,0,0,470
284,"BHARTIY VIDHAPEETH H.SE.SCHOOL VIBHAV NAGAR R.NO.7",462,398,0,860,226,181,0,407,407,0,36,94,23,246,0,0,0,0,0,5,1,0,0,1,0,1,407
285,"M.R.MARDAN PUBLIC SCHOOL SHAHEED NAGAR R.NO.1",558,464,0,1022,344,186,0,530,482,0,29,223,63,202,2,0,0,0,0,7,0,0,0,1,0,3,530
286,"M.R.MARDAN PUBLIC SCHOOL SHAHEED NAGAR R.NO.2",614,492,0,1106,371,213,0,584,582,0,32,267,67,204,0,0,0,0,0,8,0,0,1,2,0,3,584
287,"VIVEKANAND P.SCHOOL SHAHEED NAGAR GURUDWARA K PASS GOVER CHOKI R.NO.1",782,584,0,1366,399,261,0,660,550,0,41,422,119,46,2,2,0,0,0,1,0,0,18,1,4,4,660
288,"VIVEKANAND P.SCHOOL SHAHEED NAGAR GURUDWARA K PASS GOVER CHOKI R.NO.2",624,494,1,1119,316,240,0,556,556,0,23,361,60,103,2,0,0,0,0,0,2,0,1,1,2,1,556
289,"TEGOR P. SCHOOL SHAHEED NAGAR R.NO.1",646,494,0,1140,297,213,0,510,500,0,34,176,45,229,2,0,0,1,1,3,1,0,6,3,3,6,510
290,"SUNFLOWER J.H. SCHOOL SHAHEED NAGAR TANKI K PASS R.NO.1",796,689,0,1485,428,336,0,764,650,0,80,204,73,375,4,0,1,0,0,13,0,0,3,1,5,5,764
291,"SUNFLOWER J.H. SCHOOL SHAHEED NAGAR TANKI K PASS R.NO.2",777,617,0,1394,473,328,0,801,746,0,57,240,109,363,8,1,0,0,0,7,1,0,4,2,0,9,801
292,"SUNFLOWER J.H. SCHOOL SHAHEED NAGAR TANKI K PASS R.NO.3",221,226,0,447,150,130,0,280,246,0,26,49,13,176,1,0,0,0,0,10,0,0,0,2,0,3,280
293,"MAHAPALIKA GIRLS H.SE.SCHOOL CHOWK THANA R.NO.1",745,626,0,1371,472,253,0,725,88,0,21,305,46,342,1,0,0,0,0,5,0,0,1,2,0,2,725
294,"MAHAPALIKA GIRLS H.SE.SCHOOL CHOWK THANA R.NO.2",664,540,0,1204,412,272,0,684,674,0,30,272,25,346,1,0,0,1,0,1,1,1,3,0,1,2,684
295,"MAHAPALIKA GIRLS H.SE.SCHOOL CHOWK THANA R.NO.3",573,436,0,1009,390,257,0,647,470,0,20,113,17,478,2,0,0,0,0,3,0,2,2,0,3,7,647
296,"MAHAPALIKA GIRLS H.SE.SCHOOL CHOWK THANA R.NO.4",643,421,0,1064,332,142,0,474,472,0,26,334,17,89,0,0,0,0,1,2,0,1,2,0,1,1,474
297,"MILTAN P.SCHOOL GHIYAI MANDI TAJGANJ R.NO.1",663,597,0,1260,461,347,0,808,363,0,15,163,42,576,4,2,0,0,0,1,1,0,2,0,1,1,808
298,"MILTAN P.SCHOOL GHIYAI MANDI TAJGANJ R.NO.2",566,439,0,1005,361,249,0,610,593,0,11,220,50,303,6,0,0,1,0,4,1,1,5,6,1,1,610
299,"MILTAN P.SCHOOL GHIYAI MANDI TAJGANJ R.NO.3",401,326,0,727,225,160,0,385,299,0,8,65,32,275,3,0,0,0,0,0,0,2,0,0,0,0,385
300,"MADAN MOHAN PURV MADYAMIC VIDHALAY DALHAI R.NO. 1",478,401,0,879,369,263,0,632,506,0,9,12,23,565,2,0,0,1,0,5,0,1,7,2,1,4,632
301,"MADAN MOHAN PURV MADYAMIC VIDHALAY DALHAI R.NO. 2",833,638,0,1471,593,393,0,986,986,0,44,255,39,621,4,0,1,0,0,1,1,0,7,4,5,4,986
302,"MADAN MOHAN PURV MADYAMIC VIDHALAY DALHAI R.NO. 3",682,539,0,1221,475,300,0,775,600,0,6,138,73,545,1,0,0,0,0,5,0,0,1,2,0,4,775
303,"PAMPING STETION KHERATI TOLA R.NO.1",575,407,0,982,278,158,0,436,408,0,11,310,16,94,0,0,0,1,0,1,0,0,1,0,0,2,436
304,"PAMPING STETION KHERATI TOLA R.NO.2",520,387,0,907,264,139,0,403,375,0,9,275,17,92,0,1,0,0,0,4,0,1,0,0,2,2,403
305,"K.B.GUPT  INTER COLLEGE TAJMAHAL PURVI GATE R.NO.1",306,239,0,545,178,111,0,289,289,0,13,130,14,129,1,0,0,1,0,0,1,0,0,0,0,0,289
306,"K.B.GUPT  INTER COLLEGE TAJMAHAL PURVI GATE R.NO.2",747,535,0,1282,401,252,0,653,632,0,23,267,48,311,1,0,0,0,0,1,0,0,0,0,0,2,653
307,"K.B.GUPT  INTER COLLEGE TAJMAHAL PURVI GATE R.NO.3",347,275,0,622,187,130,0,317,44,0,26,149,18,119,1,0,1,0,1,1,0,0,0,0,0,1,317
308,"K.B.GUPT  INTER COLLEGE TAJMAHAL PURVI GATE R.NO.4",444,347,1,792,280,187,0,467,465,0,11,236,44,163,1,0,1,0,0,4,1,1,0,1,0,4,467
309,"SANT V.N.P SCHOOL NATHA NAGAR TAJGANJ TAJNAGRI R.NO.1",746,601,0,1347,399,321,0,720,49,0,35,499,36,94,5,2,0,1,1,1,5,1,18,10,11,1,720
310,"SANT V.N.P SCHOOL NATHA NAGAR TAJGANJ TAJNAGRI R.NO.2",586,492,0,1078,357,260,0,617,617,0,20,230,45,287,5,2,0,0,0,4,3,3,16,2,0,0,617
311,"SANT V.N.P SCHOOL NATHA NAGAR TAJGANJ TAJNAGRI R.NO.3",858,613,0,1471,430,251,0,681,600,0,21,185,29,399,5,1,0,0,1,4,4,0,19,4,2,7,681
312,"BHAGIRATHI ADARSH J.H. SCHOOL N.PYARELAL TAJGANJ R.NO.1",856,609,0,1465,364,340,0,704,539,0,9,417,34,208,2,3,0,0,0,6,6,2,3,5,6,3,704
313,"BHAGIRATHI ADARSH J.H. SCHOOL N.PYARELAL TAJGANJ R.NO.2",331,209,0,540,155,89,0,244,233,0,5,155,7,72,0,0,0,0,0,1,0,1,2,1,0,0,244
314,"BHAGIRATHI ADARSH J.H. SCHOOL N.PYARELAL TAJGANJ R.NO.3",917,788,0,1705,648,479,0,1127,1127,0,23,845,14,217,1,0,0,1,2,2,1,2,3,5,8,3,1127
315,"BHAGIRATHI ADARSH J.H. SCHOOL N.PYARELAL TAJGANJ R.NO.4",198,136,0,334,97,65,0,162,98,0,4,74,4,76,0,0,0,0,0,1,0,0,0,3,0,0,162
316,"SHRI LADDU GOPAL BA.VI.M.GADI BANGAS TAJGANJ R.NO.1",719,547,0,1266,454,312,0,766,698,0,18,17,52,646,10,1,2,2,0,2,6,1,7,0,1,1,766
317,"JILA PRASHAD PRA.PA. DHANDUPURA R.NO.1",575,368,0,943,349,164,0,513,510,0,17,26,25,422,4,1,0,1,1,1,6,3,1,0,0,5,513
318,"JILA PRASHAD PRA.PA. DHANDUPURA R.NO.2",485,380,0,865,312,195,0,507,450,0,14,46,10,427,0,1,0,0,0,4,0,1,2,0,1,1,507
319,"NAGAR MAHAPALIKA PRA PA KHADI BHANDAR K PICHE DALHAI TAJGANJ R.NO 1",795,605,0,1400,535,344,0,879,680,0,42,7,39,755,3,1,0,0,0,2,2,3,14,5,0,6,879
320,"SHANTI ADARSH J.H. SHAKTI MANDIR NEAR DIVANJI KA MOHLLA TAJGANJ R. NO.1",714,537,0,1251,499,340,0,839,839,0,9,177,22,602,4,1,1,0,0,2,1,2,6,3,4,5,839
321,"NAGAR MAHAPALIKA PRA.PA TANKI KE PASS NANDA BAJAR R.NO 1",376,319,0,695,260,183,0,443,205,0,2,5,61,368,2,0,0,0,0,0,1,1,2,0,0,1,443
322,"NAGAR MAHAPALIKA PRA.PA TANKI KE PASS NANDA BAJAR R.NO 2",481,402,0,883,362,214,0,576,151,0,2,6,49,507,2,0,0,1,0,3,0,1,5,0,0,0,576
323,"NAGAR MAHAPALIKA PRA.PA TANKI KE PASS NANDA BAJAR R.NO 3",630,506,0,1136,410,276,0,686,607,0,15,123,61,467,1,0,0,1,0,0,0,1,3,5,1,8,686
324,"RAJ PUBLIC SCHOOL HARJUPURA R.NO 1",776,593,0,1369,453,315,0,768,665,0,22,13,21,695,3,0,0,1,0,2,1,2,4,1,1,2,768
325,"RAJ PUBLIC SCHOOL HARJUPURA R.NO 2",644,531,0,1175,397,318,0,715,691,0,19,14,29,620,5,1,0,2,0,2,6,1,12,3,0,1,715
326,"NAGAR MAHAPALIKA PRA.PA BASAI KHURD R.NO.1",595,580,0,1175,323,238,0,561,344,0,9,32,149,358,3,0,0,1,0,4,1,0,1,2,0,1,561
327,"NAGAR MAHAPALIKA PRA.PA.BASAI KHURD R.NO.2",422,309,0,731,228,133,0,361,255,0,5,179,19,147,0,0,0,0,0,1,1,0,2,3,3,1,361
328,"KARYALAY KHAND SHIKSHA ADIKARI NAGAR SHETRA TAJGANJ R.NO.1",409,358,0,767,185,132,0,317,148,0,3,147,22,137,0,0,2,1,0,0,1,1,0,1,2,0,317
329,"HAPPY KIDS P. SCHOOL BASAI KHURD R. NO.1",521,442,0,963,281,167,0,448,448,0,4,201,21,206,0,2,0,1,0,1,1,1,1,2,4,3,448
330,"HAPPY KIDS P. SCHOOL BASAI KHURD R. NO.2",356,387,0,743,193,161,0,354,354,0,2,83,32,230,1,0,0,0,0,0,0,0,1,0,0,5,354
331,"SANT S.R P IN.CO.TAJNAGRI R.NO. 1 EAST PART",336,261,0,597,172,138,0,310,309,0,6,191,8,92,0,0,1,0,0,2,1,0,1,4,1,3,310
332,"SANT S.R P IN.CO.TAJNAGRI R.NO. 2 EAST PART",746,578,0,1324,434,284,0,718,714,0,16,325,45,311,4,0,0,0,0,6,3,1,3,2,2,0,718
333,"SANT S.R P IN.CO.TAJNAGRI R.NO. 3 EAST PART",538,423,0,961,330,227,0,557,557,0,4,133,42,360,4,3,0,0,0,1,0,1,6,2,0,1,557
334,"SANT S.R P IN.CO.TAJNAGRI R.NO. 4 EAST PART",382,320,0,702,167,127,0,294,294,0,4,148,20,117,1,0,0,0,0,0,0,0,1,0,3,0,294
335,"SANT S.R P IN.CO.TAJNAGRI R.NO. 5 EAST PART",431,335,0,766,236,146,0,382,380,0,9,108,62,190,0,1,1,1,0,1,0,0,6,1,0,2,382
336,"SANT S.R P IN.CO.TAJNAGRI R.NO. 6 WEST PART",395,346,0,741,188,144,0,332,332,0,11,165,62,81,1,2,2,0,0,2,0,0,3,3,0,0,332
337,"SANT S.R P IN.CO.TAJNAGRI R.NO. 7 WEST PART",642,464,0,1106,373,244,0,617,573,0,36,328,47,180,4,0,0,0,1,1,2,2,8,1,3,4,617
338,"SANT S.R P IN.CO.TAJNAGRI R.NO. 8 WEST PART",534,443,0,977,318,223,0,541,541,0,25,270,50,169,6,0,0,0,1,1,1,0,6,3,3,6,541
339,"SANT S.R P IN.CO.TAJNAGRI R.NO. 9 WEST PART",892,752,1,1645,560,443,0,1003,1003,0,35,188,63,665,3,1,0,0,1,12,1,1,21,3,0,9,1003
340,"SANT S.R P IN.CO.TAJNAGRI R.NO. 10 WEST PART",278,246,0,524,148,135,0,283,280,0,12,30,13,216,1,0,0,0,0,9,1,0,1,0,0,0,283
341,"NAGAR MAHAPALIKA PRA PA BASAI KALA R NO. 1",369,281,0,650,198,139,0,337,201,0,4,16,16,286,2,0,0,0,0,5,1,0,0,1,1,5,337
342,"SHARIMATI UMA P.SCHOOL BASAI KALA R.NO 1",443,368,0,811,255,216,0,471,236,0,4,166,23,262,2,0,0,1,0,1,3,1,4,1,0,3,471
343,"SHARIMATI UMA P.SCHOOL BASAI KALA R.NO 2",879,650,0,1529,518,362,0,880,880,0,9,121,57,678,2,1,0,0,0,4,1,1,3,1,2,0,880
344,"FAIJ-A-AAM INTER COLLEGE NAGLA MEVATI TAJGAN R.NO 1",626,391,0,1017,316,166,0,482,389,0,32,178,226,13,3,0,0,0,0,2,2,1,15,2,3,5,482
345,"FAIJ-A-AAM INTER COLLEGE NAGLA MEVATI TAJGAN R.NO 2",718,465,0,1183,419,221,0,640,420,0,35,165,333,78,2,0,0,0,0,2,2,0,9,7,0,7,640
346,"FAIJ-A-AAM INTER COLLEGE NAGLA MEVATI TAJGAN R.NO 3",750,541,0,1291,461,256,0,717,653,0,36,164,216,260,3,0,0,0,0,3,3,2,21,3,2,4,717
347,"PRA0PA NOUPURA R.NO 1",367,268,0,635,215,145,0,360,360,0,11,64,25,110,3,0,0,0,0,0,1,0,2,3,8,133,360
348,"CHOUDARY DESHRAJ SINGH ADARSH VI0 SOHALLA R0NO 1",471,382,0,853,275,184,0,459,163,0,24,42,129,244,4,0,0,2,0,8,0,0,2,3,1,0,459
349,"CHOUDARY DESHRAJ SINGH ADARSH VI0 SOHALLA R0NO 2",690,539,0,1229,342,239,0,581,529,0,11,10,329,212,0,1,0,1,1,6,1,1,1,3,0,4,581
350,"CHOUDARY DESHRAJ SINGH ADARSH VI0 SOHALLA R0NO 3",770,502,0,1272,409,263,0,672,602,0,6,32,32,594,2,0,0,1,0,2,0,0,2,1,0,0,672
351,"PRA0KA0PA0 SOHALLA R0NO 1",490,373,0,863,294,179,0,473,473,0,24,94,34,298,2,0,0,2,0,2,2,0,6,3,5,1,473
352,"PRA0KA0PA0 SOHALLA R0NO 2",462,368,0,830,277,207,0,484,483,0,4,348,10,105,0,1,1,0,0,0,1,1,0,6,6,1,484
353,"PRA0KA0PA0 SOHALLA R0NO 3",522,453,0,975,325,195,0,520,473,0,9,9,296,199,2,0,0,0,0,1,0,0,0,1,1,2,520
354,"JILA PARISHAD PRA0PA0NARIPURA R0NO 1",620,516,0,1136,378,269,0,647,647,0,16,544,12,54,3,0,0,4,1,3,0,2,1,0,3,4,647
355,"JILA PARISHAD PRA0PA0NARIPURA R0NO 2",727,556,0,1283,416,253,0,669,600,0,5,549,6,84,1,0,0,4,0,7,3,1,2,2,4,1,669
356,"JILA PARISHAD PRA0PA0NARIPURA R0NO 3",531,425,0,956,295,203,0,498,431,0,1,422,4,32,0,1,0,18,0,3,0,1,9,2,3,2,498
357,"JILA PARISHAD PRA0PA0NARIPURA R0NO 4",314,254,0,568,198,160,0,358,358,0,2,320,2,19,1,1,0,5,0,2,0,0,2,2,1,1,358
358,"JILA PARISHAD PRA0PA0NARIPURA R0NO 5",620,456,0,1076,327,224,0,551,531,0,5,471,3,41,6,0,0,9,2,2,0,0,0,6,5,1,551
359,"GYAN SINGH I0CO0 NARIPURA R0NO0 1",700,591,0,1291,318,221,0,539,464,0,2,475,5,39,2,0,0,0,0,0,3,0,5,1,6,1,539
360,"GYAN SINGH I0CO0 NARIPURA R0NO0 2",373,322,0,695,198,146,0,344,320,0,7,224,32,48,0,2,1,3,0,2,1,2,19,2,0,1,344
361,"GYAN SINGH I0CO0 NARIPURA R0NO0 3",479,361,0,840,199,146,0,345,345,0,15,230,35,38,1,0,0,1,0,0,0,1,17,1,2,4,345
362,"GYAN SINGH I0CO0 NARIPURA R0NO0 4",591,476,0,1067,404,277,0,681,579,0,56,90,42,473,1,1,0,0,1,1,5,3,3,1,2,2,681
363,"GYAN SINGH I0CO0 NARIPURA R0NO0 5",719,519,0,1238,356,205,0,561,556,0,12,87,19,414,4,0,0,0,0,3,1,4,8,1,1,7,561
364,"GYAN SINGH I0CO0 NARIPURA R0NO0 6",296,229,0,525,151,99,0,250,240,0,14,94,21,105,0,0,0,0,0,2,2,1,6,1,2,2,250
365,"GYAN SINGH I0CO0 NARIPURA R0NO0 7",736,596,0,1332,449,327,0,776,770,0,27,590,37,104,1,0,1,0,1,6,1,2,1,0,4,1,776
366,"GYAN SINGH I0CO0 NARIPURA R0NO0 8",614,445,0,1059,274,215,0,489,460,0,11,85,60,314,1,0,0,0,0,8,0,1,4,2,1,2,489
367,"VYAS U0M0VI SEWLA JAT RO0-NO0 1 PU BHAG",479,365,0,844,287,205,0,492,413,0,13,181,13,272,1,1,0,2,0,4,0,0,0,2,1,2,492
368,"VYAS U0M0VI SEWLA JAT RO0-NO0 2 PU BHAG",532,375,0,907,277,196,0,473,469,0,2,212,6,239,0,0,0,0,0,6,2,1,2,0,0,3,473
369,"VYAS U0M0VI SEWLA JAT RO0-NO0 3 PU BHAG",593,472,0,1065,366,291,0,657,575,0,14,390,16,210,1,0,0,0,1,4,3,2,4,6,2,4,657
370,"VYAS U0M0VI SEWLA JAT RO0-NO0 4 PA BHAG",468,350,0,818,245,195,0,440,432,0,13,40,9,367,1,1,0,0,0,3,3,0,3,0,0,0,440
371,"VYAS U0M0VI SEWLA JAT RO0-NO0 5 PA BHAG",772,570,0,1342,439,261,0,700,627,0,24,73,42,540,2,0,0,0,1,9,1,0,4,1,1,2,700
372,"VYAS U0M0VI SEWLA JAT RO0-NO0 6 PA BHAG",621,474,0,1095,276,210,0,486,424,0,13,203,9,241,4,2,0,0,0,2,1,0,4,2,2,3,486
373,"VYAS U0M0VI SEWLA JAT RO0-NO0 7 PA BHAG",623,484,0,1107,365,252,0,617,617,0,14,22,16,519,1,2,1,1,0,7,6,8,5,9,2,4,617
374,"VYAS U0M0VI SEWLA JAT RO0-NO0 8 PA BHAG",710,534,0,1244,370,287,0,657,616,0,20,41,29,542,3,3,0,0,0,1,1,5,4,5,0,3,657
375,"TAGORE PUBLIC SCHOOL SEWLA SARAI RO0NO0 1",687,528,0,1215,312,245,0,557,557,0,15,58,36,438,1,0,0,0,1,5,1,0,0,0,0,2,557
376,"TAGORE PUBLIC SCHOOL SEWLA SARAI RO0NO0 2",842,697,0,1539,445,329,0,774,484,0,14,341,40,365,1,0,1,1,2,0,2,0,1,2,0,4,774
377,"TAGORE PUBLIC SCHOOL SEWLA SARAI RO0NO0 3",727,552,0,1279,350,252,0,602,590,0,12,369,4,202,0,1,0,0,0,4,0,0,3,2,2,3,602
378,"TAGORE PUBLIC SCHOOL SEWLA SARAI RO0NO0 4",332,262,0,594,166,136,0,302,302,0,12,192,0,79,3,0,0,1,1,1,5,2,0,2,1,3,302
379,"TAGORE PUBLIC SCHOOL SEWLA SARAI RO0NO0 5",699,444,0,1143,401,221,0,622,542,0,12,552,2,41,1,0,1,2,0,0,2,0,2,4,3,0,622
380,"TAGORE PUBLIC SCHOOL SEWLA SARAI RO0NO0 6",762,546,0,1308,400,235,0,635,630,0,23,30,30,540,1,0,0,0,0,3,5,0,0,0,2,1,635
381,"TAGORE PUBLIC SCHOOL SEWLA SARAI RO0NO0 7",312,249,0,561,176,122,0,298,253,0,8,184,10,92,1,0,0,0,0,1,0,0,0,0,1,1,298
382,"S0R0 PUBLIC SCHOOL SEWLA SARAI RO0NO0-1",507,390,0,897,288,194,0,482,482,0,19,326,4,118,1,0,0,0,0,0,3,0,2,3,4,2,482
383,"S0R0 PUBLIC SCHOOL SEWLA SARAI RO0NO0-2",371,349,0,720,215,180,0,395,95,0,6,338,2,36,1,1,0,0,0,2,0,1,2,1,3,2,395
384,"MA0KASHIRAM U0MA0VI0 KOTLI BAGICHI CHAKSOYAM RO0NO0 1",720,520,0,1240,387,231,0,618,32,0,14,335,9,244,2,0,0,1,1,1,1,0,3,6,0,1,618
385,"MA0KASHIRAM U0MA0VI0 KOTLI BAGICHI CHAKSOYAM RO0NO0 2",581,385,0,966,340,211,0,551,542,0,6,476,2,49,1,1,1,1,0,2,0,1,2,1,3,5,551
386,"MA0KASHIRAM U0MA0VI0 KOTLI BAGICHI CHAKSOYAM RO0NO0 3",675,492,0,1167,346,242,0,588,563,0,7,450,8,113,1,0,0,0,1,1,0,1,1,3,0,2,588
387,"MA0KASHIRAM U0MA0VI0 KOTLI BAGICHI CHAKSOYAM RO0NO0 4",534,403,0,937,313,219,0,532,480,0,4,483,3,30,0,1,0,2,0,0,2,2,0,3,1,1,532
388,"MA0KASHIRAM U0MA0VI0 KOTLI BAGICHI CHAKSOYAM RO0NO0 5",695,484,0,1179,330,228,0,558,535,0,11,435,4,96,2,0,0,0,1,0,0,0,2,4,0,3,558
389,"MA0KASHIRAM U0MA0VI0 KOTLI BAGICHI CHAKSOYAM RO0NO0 6",485,350,0,835,217,135,0,352,78,0,6,290,8,36,1,0,0,0,1,0,3,1,0,2,3,1,352
390,"TOTARAM VYAS I0CA0 KOTLI BAGHICHI CHAK SOYAM RO0NO 1",386,272,0,658,181,99,0,280,268,0,7,230,2,28,0,0,0,0,0,2,1,0,0,4,1,5,280
391,"TOTARAM VYAS I0CA0 KOTLI BAGHICHI CHAK SOYAM RO0NO 2",766,566,0,1332,424,308,0,732,611,0,9,668,7,30,1,0,0,1,0,0,0,0,1,7,4,4,732
392,"TOTARAM VYAS I0CA0 KOTLI BAGHICHI CHAK SOYAM RO0NO 3",550,365,0,915,268,171,0,439,439,0,14,355,1,53,1,1,0,2,0,2,1,0,1,3,2,3,439
393,"TOTARAM VYAS I0CA0 KOTLI BAGHICHI CHAK SOYAM RO0NO 4",536,416,0,952,313,192,0,505,447,0,6,440,4,36,0,1,0,0,0,0,3,0,3,6,5,1,505
394,"TOTARAM VYAS I0CA0 KOTLI BAGHICHI CHAK SOYAM RO0NO 5",615,434,0,1049,309,185,0,494,423,0,4,393,4,84,0,0,0,0,0,0,1,0,1,3,0,4,494
395,"SHIKHSHA BALIKA INTER COLLEGE UKHARRA RO0NO01",706,561,0,1267,443,305,0,748,733,0,6,23,106,597,1,0,1,2,0,3,3,3,2,0,1,0,748
396,"SHIKHSHA BALIKA INTER COLLEGE UKHARRA RO0NO02",480,397,0,877,364,269,0,633,500,0,30,7,65,507,4,0,0,1,2,1,2,1,2,4,1,6,633
397,"SHIKHSHA BALIKA INTER COLLEGE UKHARRA RO0NO0 3",482,390,0,872,307,228,0,535,499,0,14,251,12,245,0,2,0,0,0,1,0,0,3,2,3,2,535
398,"SHIKHSHA BALIKA INTER COLLEGE UKHARRA RO0NO0 4",588,437,0,1025,321,197,0,518,410,0,11,8,43,440,4,1,0,0,0,3,1,2,1,0,0,4,518
399,"SHIKHSHA BALIKA INTER COLLEGE UKHARRA RO0NO0 5",632,428,0,1060,353,199,0,552,537,0,84,166,38,229,2,2,0,0,1,5,0,2,8,3,3,9,552
