"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - KADIR RANA","2 - PANKAJ AGARWAL","3 - VIRENDER SINGH","4 - DR. SANJEEV KUMAR BALYAN","5 - ANIL KUMAR","6 - CHATAR SINGH KASHYAP","7 - MANGE RAM KASHYAP","8 - MOHAMMED YAMIN","9 - MO. YAMIN","10 - RAJESH DEVI ALIAS RADHIKA BALIYAN","11 - LALIT CHAUHAN","12 - ANKUR","13 - GUFRAN AHMAD","14 - JAGBIR SINGH","15 - NASEEM AHMAD ANSARI","16 - PHOOL SINGH PAL","17 - RAKESH","18 - SHABNAM","19 - SHANDAR GUFRAN","20 - None of the Above","Total Votes Secured"
274,"KARYALA ADISHASHI ADIVANTA NAGAR PANCHYAT FALAWDA",736,620,1,1357,474,363,0,837,837,0,204,3,274,335,3,1,0,1,0,2,0,1,1,0,1,4,2,0,1,4,837
275,"KARYALA ADISHASHI ABIYANTA NAGAR PANCHYAT FALAWDA",317,242,0,559,189,124,0,313,313,0,118,0,110,78,1,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,313
276,"UCHCH PRATHMIK VIDHALYA FALAWDA R.N.1",585,469,0,1054,355,246,0,601,601,0,321,2,130,133,2,1,0,0,0,3,0,1,0,1,0,4,2,0,0,1,601
277,"UCHCH PRATHMIK VIDHALYA FALAWDA R.N.2",858,692,0,1550,618,470,0,1088,1088,0,312,9,231,500,6,1,0,0,1,7,2,0,1,2,2,7,3,0,2,2,1088
278,"UCHCH PRATHMIK VIDHALYA FALAWDA R.N.3",387,331,0,718,257,217,0,474,474,0,228,8,38,188,0,0,0,0,1,4,0,0,0,1,1,1,2,0,1,1,474
279,"PRATHMIK VIDHALYA FALAWDA R.N.1",507,403,0,910,291,222,0,513,513,0,253,7,160,55,1,0,1,10,0,0,0,0,0,0,1,1,13,0,6,5,513
280,"SAHINI DHARAMSALA FALAWDA R.N.1",604,493,0,1097,454,368,0,822,822,0,101,1,19,644,0,0,1,2,1,1,0,1,3,2,1,2,2,1,12,28,822
281,"PRATHMIK VIDHALAYA  GAYA NANGLA URF NANGLA KARTER R.N.1",389,350,0,739,366,275,0,641,641,0,2,3,5,625,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,641
282,"PRATHMIK VIDHALAYA NADHU R.N.1",558,450,0,1008,385,304,0,689,689,0,65,8,61,545,0,0,0,0,0,0,0,0,2,1,0,1,3,0,0,3,689
283,"PRATHMIK VIDHALAYA NADHU R.N.2",542,426,0,968,367,284,0,651,651,0,14,4,147,472,1,0,0,0,0,0,0,0,2,1,0,1,2,0,2,5,651
284,"PRATHMIK VIDHALAYA GAGSONA R.N.1",822,680,0,1502,580,474,0,1054,1054,0,469,4,50,475,3,0,0,1,0,5,0,0,1,0,0,1,28,1,5,11,1054
285,"PRATHMIK VIDHALAY NAGORI R.N.1",671,536,0,1207,504,388,0,892,892,0,84,10,10,762,0,0,0,3,0,0,1,1,1,0,1,2,9,1,1,6,892
286,"PRATHMIK VIDHALAYA AHEMADPUR URF DANDUPUR R.N.1",472,380,0,852,391,282,0,673,673,0,79,3,96,481,1,1,0,0,0,3,0,0,5,0,1,2,1,0,0,0,673
287,"PRATHMIK VIDHALAYA  AHMADPUR URF DANDUPUR R.N.2",375,310,0,685,243,211,0,454,454,0,36,2,29,337,2,0,1,0,0,3,0,0,0,1,0,2,7,0,6,28,454
288,"PRATHMIK VIDHALAYA NO. 1 AMROLI  URF BADA GAON R.N.1",473,434,0,907,344,295,0,639,639,0,196,8,86,335,2,1,1,0,0,1,0,0,2,0,0,1,2,1,0,3,639
289,"PRATHMIK VIDHALAYA NO.2 AMROLI URF BADA GAON R.N.2",450,349,0,799,244,199,0,443,443,0,269,3,87,63,2,1,0,0,0,2,0,0,0,1,3,7,3,0,0,2,443
290,"PRATHMIK VIDHALAYA NO.3 AMROLI URF BADA GAON R.N.3",797,670,0,1467,494,394,0,888,888,0,467,15,122,257,1,0,1,3,0,2,1,2,2,0,2,5,5,0,1,2,888
291,"PRATHMIK VIDHALAYA NANGLA HARERU ROOM NO.1",458,360,0,818,301,244,0,545,545,0,318,0,112,89,1,1,0,2,0,0,0,0,0,0,1,1,15,0,2,3,545
292,"PRATHMIK VIDHALAYA NANGLA HARERU ROOM NO.3",485,433,0,918,336,318,0,654,654,0,229,3,176,213,0,0,0,0,0,0,1,0,1,1,0,4,7,1,12,6,654
293,"PRATHMIK VIDHALAYA NANGLA HARERU   ROOM NO.3",462,395,0,857,277,248,0,525,525,0,171,3,163,179,0,0,1,0,0,1,0,0,2,0,0,1,1,0,2,1,525
294,"PRATHMIK VIDHALAYA NANGLA EZDI R.N.1",376,312,0,688,293,253,0,546,546,0,435,2,41,64,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,546
295,"PRATHMIK VIDHALAYA R.N.1",675,529,1,1205,468,352,0,820,820,326,326,8,5,459,2,0,0,1,0,3,0,2,0,0,0,4,4,0,2,4,820
296,"PRATHMIK VIDHALAYA PELONA R.N.1",464,359,0,823,291,223,0,514,514,0,266,4,5,198,1,1,1,1,0,2,0,1,0,0,0,2,20,3,1,8,514
297,"PRATHMIK VIDHALAYA PELONA R.N. 2",364,321,1,686,242,210,0,452,452,0,119,7,0,319,0,1,0,2,0,0,0,0,0,0,0,2,1,1,0,0,452
298,"PRATHMIK VIDHALAYA SAKOTI R.N.1",829,605,1,1435,612,435,0,1047,1047,0,56,10,141,782,10,0,1,2,0,14,2,3,6,2,3,6,1,2,1,5,1047
299,"PRATHMIK VIDHALAYA DANDUPUR R.N.1",479,432,0,911,439,248,0,687,687,0,92,4,75,505,1,0,0,0,0,0,0,0,0,0,0,2,4,0,1,3,687
300,"PRATHMIK VIDHALYA KHATA क0 नं0 1",564,489,2,1055,369,350,0,719,719,0,407,6,69,224,1,0,0,0,0,2,0,0,1,1,1,1,4,0,2,0,719
301,"PRATHMIK VIDHALYA KHATA R.N.2",553,454,1,1008,371,304,0,675,675,0,59,21,172,402,2,0,0,1,0,2,0,0,3,0,1,2,2,1,2,5,675
302,"PRATHMIK VIDHALAYA KHALIDPUR R.N.1",716,612,0,1328,509,425,0,934,934,0,156,16,92,657,1,0,0,0,1,1,1,1,4,0,0,3,0,0,0,1,934
303,"RAHAWATI INTER COLLEGE RAHAWATI  R.N.1",573,466,0,1039,351,375,0,726,726,0,344,7,3,329,1,0,0,0,1,7,2,1,1,1,4,6,3,4,3,9,726
304,"RAHAWATI INTER COLLEGE RAHAWATI  R.N.2",486,422,0,908,392,298,0,690,690,0,15,8,18,639,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,3,690
305,"PRATHMIK VIDHALAYA TAKHAWALI R.N.1",594,507,0,1101,398,341,0,739,739,0,151,1,133,414,2,0,0,0,0,1,2,1,4,3,1,0,5,1,6,14,739
306,"PRATHMIK VIDHALAYA MEERPUR R.N.1",341,228,0,569,281,161,0,442,442,0,2,4,50,377,1,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,442
307,"PRATHMIK VIDHALYA RAMPUR GHORIYA R.N.1",451,345,0,796,344,226,0,570,570,0,21,3,79,454,2,0,0,1,2,3,0,0,1,0,0,0,1,0,0,3,570
308,"PRATHMIK VIDHALYA AKBARPUR SADAT R.N.1",780,591,0,1371,517,404,0,921,921,0,29,5,202,655,6,0,1,1,0,9,1,0,3,0,0,2,2,0,1,4,921
309,"PRATHMIK VIDHALYA  AKBARPUR SADAT R.N.2",830,585,0,1415,551,403,0,954,954,0,368,4,343,189,1,0,1,0,0,7,3,2,6,5,0,11,7,0,3,4,954
310,"PRIMARY VIDHALYA  ASSA R.N.1",654,492,0,1146,458,362,0,820,820,0,370,3,4,419,3,0,0,1,1,8,0,0,1,1,0,2,1,0,0,6,820
311,"PRIMARY VIDHALYA ASSA R.N.2",580,485,0,1065,400,307,0,707,707,0,67,4,274,341,1,0,1,1,0,5,0,1,3,2,0,4,0,2,0,1,707
312,"PRATHMIK VIDHALAYA KAUL R.N.1",504,441,0,945,421,354,0,775,775,0,16,4,15,730,1,0,0,0,3,3,0,0,1,0,0,1,0,0,0,1,775
313,"PRATHMIK VIDHALAYA KAUL R.N.2",503,403,1,907,411,330,0,741,741,0,50,5,10,631,10,1,2,3,1,8,1,1,4,2,2,5,2,1,0,2,741
314,"PRATHMIK VIDHALAYA KHOLA  R.N.1",589,452,0,1041,476,330,0,806,806,0,218,2,47,522,1,1,0,1,0,3,0,2,1,1,0,1,3,0,0,3,806
