"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AJAY RAI","2 - KAILASH CHAURASIYA","3 - NARENDRA MODI","4 - VIJAY PRAKASH JAISAWAL","5 - HIRALAL YADAV","6 - A.K. AGGARWAL","7 - ABHIMANYU SINGH PATEL","8 - ARVIND KEJRIWAL","9 - ARUN","10 - INDIRA TIWARI","11 - USMAN","12 - OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH","13 - DEVI PRASAD NAND","14 - NARENDRA NATH DUBEY ADIG","15 - BACHCHELAL","16 - RAJESH BHARTI SURYA","17 - RAM LAKHAN GUPTA","18 - LALLAN","19 - SHIVHARI AGARWAL","20 - SANTOSH KUMAR","21 - HARI LAL","22 - HEMANT KUMAR YADAV","23 - AHMED SOHEL SIDDIQUI","24 - IFTEKHAR KURAISHI","25 - GHANSHYAM","26 - JOHNSON THOMAS","27 - NARENDRA BAHADUR SINGH","28 - PRAKASH PRASAD","29 - PRABHAT KUMAR","30 - PRAMOD KUMAR","31 - BACHCHAN PRASAD YADAV","32 - BASEER KINNAR","33 - MANOJ KUMAR CHAUBEY","34 - MAHENDRA MISHRA","35 - RAVINDRA KUMAR","36 - RAJIV KUMAR MISHRA","37 - RAJENDRA PRASAD GARIB DAS","38 - RAMPYARE SINGH","39 - SHIV KUMAR SHAH","40 - SATISH SHANKAR JAYASWAL","41 - SATYAPRAKASH SRIVASTAVA","42 - SARVESH KUMAR GUPTA","43 - None of the Above","Total Votes Secured"
174,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.6",266,159,0,425,158,57,0,215,208,0,48,2,2,0,0,0,1,148,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,215
175,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.7",611,452,0,1063,405,218,0,623,339,0,43,8,69,4,0,0,2,461,14,0,0,0,1,2,0,3,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,6,0,623
176,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.8",530,510,0,1040,315,277,0,592,400,0,33,12,469,3,0,0,2,66,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,592
177,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.9",720,596,0,1316,342,282,0,624,540,0,43,11,505,4,0,0,0,52,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,624
178,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.10",305,315,0,620,155,172,0,327,271,0,13,0,295,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,327
179,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.11",490,406,0,896,355,192,0,547,496,0,41,12,245,7,1,1,1,218,4,0,1,0,0,1,2,1,0,1,3,0,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,547
180,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.12",672,525,0,1197,358,243,0,601,578,0,32,0,44,3,0,0,2,507,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,4,3,601
181,"CENTRAL HINDU SCHOOL KAMACHHA R.N0.13",633,440,0,1073,364,184,0,548,533,0,14,1,71,5,1,1,5,432,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,548
182,"C.M.ENGLO I.C.BHELUPUR R.N0.1",530,492,0,1022,298,247,0,545,460,0,19,6,435,2,2,0,1,73,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,545
183,"C.M.ENGLO I.C.BHELUPUR R.N0.2",467,340,0,807,276,191,0,467,395,0,8,14,390,1,0,0,0,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,467
184,"C.M.ENGLO I.C.BHELUPUR R.N0.3",463,391,0,854,309,239,0,548,530,0,12,13,413,8,2,2,2,82,0,0,0,0,0,2,0,3,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,548
185,"C.M.ENGLO I.C.BHELUPUR R.N0.4",456,378,0,834,336,247,0,583,548,0,7,9,100,10,0,0,0,435,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,1,0,1,0,0,1,1,1,2,0,0,0,1,0,0,0,8,0,583
186,"C.M.ENGLO I.C.BHELUPUR R.N0.5",592,450,0,1042,353,211,0,564,546,0,7,16,107,14,0,3,0,385,7,0,0,0,2,1,2,3,0,0,0,0,0,0,2,5,0,0,0,0,1,0,1,2,0,1,0,1,1,0,0,0,0,3,0,564
187,"ANJUMAN TARAKKI AHLESUN DEWRIYABIR",763,583,0,1346,541,322,0,863,718,0,25,29,350,16,0,1,0,419,5,1,0,0,0,1,0,2,0,0,2,0,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,863
188,"MADARSA JAMIA FARUKIYA REWDITALAB R.N0.1",541,373,0,914,414,244,0,658,618,0,87,4,3,0,0,0,1,543,6,0,1,0,0,0,1,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,2,658
189,"MADARSA JAMIA FARUKIYA REWDITALAB R.N0.2",640,461,0,1101,431,169,0,600,545,0,55,4,8,0,0,0,1,517,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,600
190,"MADARSA JAMIA FARUKIYA REWDITALAB R.N0.3",533,392,0,925,393,231,0,624,600,0,9,5,9,0,0,0,0,573,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,16,2,624
191,"MADARSA JAMIA FARUKIYA REWDITALAB R.N0.4",606,448,0,1054,421,253,0,674,650,0,35,4,27,1,0,0,3,580,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,7,1,674
192,"MADARSA JAMIA FARUKIYA REWDITALAB R.N0.5",550,404,0,954,329,226,0,555,549,0,23,2,35,3,0,1,0,470,8,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,0,555
193,"JAI NARAYAN I.C. RAMAPURA  R.N0.1",417,263,1,681,225,125,0,350,334,0,15,1,0,0,0,0,2,318,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,350
194,"JAI NARAYAN I.C. RAMAPURA  R.N0.2",579,408,0,987,345,201,0,546,538,0,60,11,135,0,0,0,2,318,6,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,2,2,546
195,"JAI NARAYAN I.C. RAMAPURA  R.N0.3",741,580,0,1321,457,351,0,808,796,0,32,31,536,33,0,0,2,158,0,2,0,1,1,2,0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,808
196,"JAI NARAYAN I.C. RAMAPURA  R.N0.4",413,259,0,672,259,129,0,388,340,0,6,2,0,0,0,2,368,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,388
197,"JAI NARAYAN I.C. RAMAPURA  R.N0.5",590,470,0,1060,348,326,0,674,584,0,40,11,88,0,0,0,2,495,3,0,0,0,0,1,0,1,1,1,0,1,0,0,2,2,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,2,16,2,674
198,"JAI NARAYAN I.C. RAMAPURA  R.N0.6",388,353,0,741,227,159,0,386,373,0,43,2,4,0,1,0,2,322,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,2,386
199,"JAI NARAYAN I.C. RAMAPURA  R.N0.7",392,314,0,706,238,180,0,418,400,0,48,7,2,1,0,0,0,352,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,418
200,"NAGARPALIKA J.B.SCHOOL NAI BASTI R.N0.1",622,500,0,1122,364,302,0,666,664,0,7,19,556,7,0,0,1,53,0,2,0,0,1,3,0,2,1,1,5,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,666
201,"NAGARPALIKA J.B.SCHOOL NAI BASTI R.N0.2",860,670,0,1530,526,460,0,986,965,0,33,27,701,3,1,3,0,196,1,0,0,1,0,2,0,0,1,0,3,2,0,0,0,2,1,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,1,2,986
202,"NAGARPALIKA J.B.SCHOOL NAI BASTI R.N0.3",588,472,0,1060,359,266,0,625,610,0,28,12,516,8,2,1,0,39,0,1,1,1,1,2,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,3,625
203,"KANYA KUMARI B.V. LAXMIKUND R.N0.1",673,542,0,1215,503,267,0,770,650,0,60,26,616,0,0,0,0,51,2,2,0,0,1,1,0,1,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,770
204,"KANYA KUMARI B.V. LAXMIKUND R.N0.2",497,403,1,901,295,242,0,537,494,0,23,23,432,1,3,0,1,47,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,537
205,"KANYA KUMARI B.V. LAXMIKUND R.N0.3",367,293,0,660,248,191,0,439,400,0,41,3,336,6,2,0,0,41,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,439
206,"GURUNANAK KHALASA VIDHYALAY LUXA R.N0.1",511,438,0,949,301,234,0,535,476,0,20,18,447,2,0,0,0,36,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,535
207,"GURUNANAK KHALASA VIDHYALAY LUXA R.N0.2",640,634,0,1274,383,325,0,708,636,0,30,32,565,6,1,1,0,48,0,0,0,2,0,0,1,2,1,0,2,1,1,1,0,1,0,0,1,0,1,1,0,4,0,0,2,0,1,0,0,0,0,0,3,708
208,"GURUNANAK KHALASA VIDHYALAY LUXA R.N0.3",650,571,0,1221,421,320,0,741,481,0,31,30,612,3,0,2,0,56,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,741
209,"GURUNANAK KHALASA VIDHYALAY LUXA R.N0.4",293,254,0,547,160,158,0,318,279,0,9,2,288,1,0,1,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318
210,"GURUNANAK KHALASA VIDHYALAY LUXA R.N0.5",317,317,0,634,185,183,0,368,313,0,11,1,323,1,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,368
211,"GURUNANAK KHALASA VIDHYALAY LUXA R.N0.6",505,396,0,901,351,240,0,591,583,0,29,53,422,6,0,1,0,58,0,1,1,0,1,0,0,0,1,0,3,2,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,3,591
212,"GURUNANAK KHALASA VIDHYALAY LUXA R.N0.7",552,464,0,1016,342,260,0,602,577,0,22,38,462,1,1,1,0,54,0,1,0,1,0,1,0,1,0,0,1,2,1,1,0,3,0,0,0,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,1,602
213,"HARSUNDARI DHARMSHALA GODAULIYA R.N0.1",435,348,0,783,273,209,0,482,450,0,38,5,360,2,0,0,0,62,3,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,482
214,"HARSUNDARI DHARMSHALA GODAULIYA R.N0.2",484,446,0,930,293,272,0,565,490,0,27,12,449,2,0,0,0,66,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,565
215,"RAMESHWARI GOEL B.V.RAMAPURA R.N0.1",263,221,0,484,185,144,0,329,300,0,9,2,287,7,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,1,3,0,329
216,"RAMESHWARI GOEL B.V.RAMAPURA R.N0.2",758,726,0,1484,494,416,0,910,820,0,49,25,747,2,1,1,0,57,3,1,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,3,1,1,0,0,0,1,3,1,910
217,"RAMESHWARI GOEL B.V.RAMAPURA R.N0.3",725,632,0,1357,540,389,0,929,909,0,62,7,771,6,1,0,1,57,0,1,1,0,1,2,0,1,1,1,0,1,2,1,1,1,0,0,0,1,0,2,1,1,1,2,0,0,0,0,0,0,0,1,1,929
218,"BIPIN BIHARI I.C.RAMAPURA R.N0.1",504,445,0,949,367,301,0,668,640,0,39,64,411,19,3,1,0,103,1,1,0,0,1,0,0,0,0,1,1,0,0,3,1,3,0,1,1,2,0,1,2,0,0,1,1,1,2,0,0,0,1,3,0,668
219,"BIPIN BIHARI I.C.RAMAPURA R.N0.2",452,360,0,812,281,197,0,478,458,0,31,38,366,4,3,0,0,27,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,478
220,"BIPIN BIHARI I.C.RAMAPURA R.N0.3",517,430,0,947,345,253,0,598,500,0,26,47,434,11,4,1,1,64,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,598
221,"BIPIN BIHARI I.C.RAMAPURA R.N0.4",800,607,0,1407,415,305,0,720,650,0,36,17,443,12,1,0,0,193,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,720
222,"BIPIN BIHARI I.C.RAMAPURA R.N0.5",681,573,0,1254,312,475,0,787,700,0,44,17,632,7,3,0,0,68,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,787
223,"BIPIN BIHARI I.C.RAMAPURA R.N0.6",347,300,0,647,199,147,0,346,304,0,14,7,280,3,1,0,1,32,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,346
224,"INDIRA GHANDHI B.V. AUGUSTKUNDA R.N0.1",702,560,0,1262,408,322,0,730,228,0,48,43,573,5,0,0,0,40,0,1,0,3,0,1,1,2,0,2,1,1,0,1,0,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,730
225,"INDIRA GHANDHI B.V. AUGUSTKUNDA R.N0.2",745,618,0,1363,449,332,0,781,750,0,62,7,625,3,0,0,1,62,2,1,0,0,0,2,1,2,2,1,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,781
226,"DISHA SCHOOL PANDEYGHAT D.24/16",862,759,0,1621,504,462,0,966,900,0,60,23,776,6,1,0,1,77,0,3,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,3,1,0,0,0,1,0,1,0,966
227,"K.B.NIYOGI P.P.DEVNATHPUR R.N0.1",567,466,0,1033,394,278,0,672,639,0,39,16,534,2,1,1,0,51,2,1,0,0,0,0,0,5,4,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,0,0,4,0,1,0,0,0,0,0,4,672
228,"K.B.NIYOGI P.P.DEVNATHPUR R.N0.2",351,299,0,650,245,182,0,427,408,0,44,0,166,0,0,0,2,200,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,427
229,"ORIYENTAL SEMNARI J.H.SCHOOL SONARPURA R.N0.1",902,801,0,1703,551,461,0,1012,990,0,83,40,768,3,3,3,1,99,0,0,0,1,0,0,0,1,1,1,1,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1012
230,"ORIYENTAL SEMNARI J.H.SCHOOL SONARPURA R.N0.2",402,375,0,777,246,229,0,475,459,0,24,20,385,2,3,0,1,33,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,475
231,"C.M.ENGLO BANGALI P.P.PANDEY HAWELI R.N0.1",595,481,0,1076,325,246,0,571,568,0,24,35,454,3,4,1,0,39,0,1,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,571
232,"C.M.ENGLO BANGALI P.P.PANDEY HAWELI R.N0.2",581,543,0,1124,367,201,0,568,500,0,44,6,341,23,1,0,2,136,2,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,568
233,"C.M.ENGLO BANGALI P.P.PANDEY HAWELI R.N0.3",609,426,0,1035,376,240,0,616,590,0,18,6,220,0,0,0,1,362,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,616
234,"C.M.ENGLO BANGALI P.P.PANDEY HAWELI R.N0.4",605,430,0,1035,329,144,0,473,444,0,13,11,26,0,0,0,0,411,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,2,473
235,"DURGACHARAN BALIKA I.C.PANDEY HAWELI R,N0.1",578,416,0,994,367,234,0,601,559,0,13,6,2,0,0,0,0,546,8,1,0,0,0,2,0,5,1,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,9,1,601
236,"DURGACHARAN BALIKA I.C.PANDEY HAWELI R,N0.2",594,471,0,1065,397,272,0,669,639,0,42,10,145,1,1,1,1,457,3,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,669
237,"DURGACHARAN BALIKA I.C.PANDEY HAWELI R,N0.3",427,365,0,792,248,198,0,446,426,0,8,9,239,1,2,0,1,179,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,446
238,"DURGACHARAN BALIKA I.C.PANDEY HAWELI R,N0.4",626,590,0,1216,396,304,0,700,522,0,26,13,584,2,7,0,0,53,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,700
239,"DURGACHARAN BALIKA I.C.PANDEY HAWELI R,N0.5",762,611,0,1373,379,279,0,658,592,0,20,17,548,6,2,1,0,59,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,658
240,"L.I.C. HAWELI PARISAR BHELUPUR R.NO.1",753,583,0,1336,532,294,0,826,725,0,117,31,58,13,0,0,2,569,7,0,0,0,2,1,0,5,0,1,1,0,1,0,0,3,1,0,1,1,0,1,0,0,0,2,0,1,1,0,0,0,0,4,3,826
241,"L.I.C. HAWELI PARISAR BHELUPUR R.NO.2",748,603,0,1351,397,338,0,735,700,0,79,15,335,8,0,0,4,282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,0,735
242,"L.I.C. HAWELI PARISAR BHELUPUR R.NO.3",818,615,0,1433,482,280,0,762,685,0,61,21,230,30,1,0,1,392,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,12,1,762
243,"KARNATAK GUEST HOUSE HANUMANGHAT R.N0.1",752,556,0,1308,395,298,0,693,650,0,20,17,583,15,2,2,0,33,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,1,0,4,0,0,0,0,0,4,2,2,693
244,"KARNATAK GUEST HOUSE HANUMANGHAT R.N0.2",498,344,0,842,397,263,0,660,655,0,25,3,573,1,0,1,0,47,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,660
245,"SHIVKARAN SINGH GAUTAM U.M.V.B.3/19 SHIWALA R.N0.1",685,521,0,1206,387,261,0,648,610,0,32,5,366,4,0,0,4,210,3,0,0,0,2,0,0,2,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,2,2,2,3,0,0,0,0,0,1,4,0,648
246,"SHIVKARAN SINGH GAUTAM U.M.V.B.3/19 SHIWALA R.N0.2",524,458,0,982,257,239,0,496,470,0,24,4,291,4,0,1,1,142,4,1,0,1,0,1,2,3,0,0,0,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,4,2,0,0,0,0,0,4,1,496
247,"KIDI CONVENT SHIWALA R.N0.1",487,469,0,956,249,212,0,461,440,0,38,6,299,2,0,1,0,107,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,461
248,"KIDI CONVENT SHIWALA R.N0.2",455,364,0,819,263,202,0,465,443,0,41,3,73,1,0,0,4,327,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,465
249,"P.V.SHIWALA R.N0.1",891,581,0,1472,483,328,0,811,786,0,46,23,177,8,1,0,5,526,2,1,0,0,1,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1,0,1,1,2,0,0,1,0,0,1,0,1,0,3,3,811
250,"P.V.SHIWALA R.N0.2",358,296,0,654,207,164,0,371,356,0,32,3,109,1,0,0,0,212,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,371
251,"P.V.SHIWALA R.N0.3",1028,881,0,1909,613,456,0,1069,1056,0,48,26,803,9,0,1,2,154,2,0,1,1,0,2,1,2,2,3,1,1,0,0,0,1,1,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,1069
252,"P.V.SHIWALA R.N0.4",729,568,0,1297,375,342,0,717,650,0,34,32,430,4,0,0,1,185,5,1,0,0,0,1,0,0,0,0,5,0,1,0,1,2,0,0,0,1,0,2,0,0,0,1,2,1,0,0,1,1,2,4,0,717
253,"P.V.SHIWALA R.N0.5",721,567,0,1288,494,335,0,829,827,0,25,22,511,6,0,1,0,231,3,1,0,0,0,0,0,6,0,0,0,2,0,2,0,1,1,0,0,0,0,0,1,1,0,2,6,0,0,0,0,1,0,3,3,829
254,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.1",402,360,0,762,290,222,0,512,477,0,20,18,418,6,2,1,1,30,0,0,0,0,1,2,1,1,0,0,0,1,0,1,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,512
255,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.2",554,430,0,984,356,275,0,631,615,0,25,3,488,7,2,0,1,88,0,0,0,0,0,4,0,0,0,2,0,2,0,1,0,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,2,631
256,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.3",813,625,0,1438,512,334,0,846,819,0,52,25,552,10,4,1,0,170,1,1,0,0,0,1,1,0,0,0,0,1,2,1,0,0,5,0,0,0,1,2,0,0,4,1,0,2,0,0,0,1,1,6,1,846
257,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.4",428,312,0,740,199,116,0,315,266,0,12,1,48,3,0,0,0,241,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,315
258,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.5",436,354,0,790,239,142,0,381,300,0,24,1,47,0,0,0,0,302,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,381
259,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.6",553,413,0,966,297,213,0,510,490,0,54,2,1,0,0,0,1,441,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,510
260,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.7",506,364,3,873,279,160,0,439,400,0,48,2,3,1,0,0,1,373,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,439
261,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.8",481,302,1,784,275,152,0,427,355,0,26,2,8,0,0,0,2,381,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,427
262,"BANGALI TOLA I.C. PANDEY HAWELI R.N0.9",507,429,0,936,346,258,0,604,585,0,51,15,41,0,0,0,1,486,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,604
263,"GOENKA SANSKRIT MAHAVIDHYALAY  ASSI SANGAM R.N0.1",435,360,0,795,170,149,0,319,290,0,29,4,238,5,1,0,3,33,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,319
264,"GOENKA SANSKRIT MAHAVIDHYALAY  ASSI SANGAM R.N0.2",374,305,0,679,224,165,0,389,350,0,43,1,305,1,1,0,0,30,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,389
265,"GOENKA SANSKRIT MAHAVIDHYALAY  ASSI SANGAM R.N0.3",720,493,0,1213,357,195,0,552,512,0,81,7,380,4,0,1,0,68,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,552
