"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - KAUSHAL KISHORE","2 - R.K CHAUDHARY","3 - NARENDRA GAUTAM","4 - SUSHILA SAROJ","5 - AMIT RAWAT","6 - OM PRAKASH","7 - GOPAL KANAUJIYA","8 - GAUTAM BHARTI","9 - JAGDISH PRASAD GAUTAM","10 - BRIJLAL","11 - MAHENDRA KUMAR RAWAT","12 - MEENA RAWAT","13 - MEERA DEVI","14 - SANTOSH KUMAR DHARKAR","15 - SUNIL GAUTAM","16 - MAHESH KUMAR","17 - REENA CHAUDHARY","18 - SHATROHANLAL RAWAT","19 - None of the Above","Total Votes Secured"
278,"PIONEER MONTESORI DIGREE COLLEGE RUCHIKHAND SHRADA NAGAR P M S ROOM NO-9",642,490,0,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,"AWASIYA PUBLIC SCHOOL RAJNIKHAND ROOM-1",742,603,0,1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,"AWASIYA PUBLIC SCHOOL RAJNIKHAND ROOM-2",865,650,0,1515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281,"AWASIYA PUBLIC SCHOOL RAJNI KHAND ROOM NO. 3",955,743,0,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282,"AWASIYA PUBLIC SCHOOL RAJNIKHAND ROOM-4",758,555,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO-1",942,745,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO-2",506,399,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR  कक्ष सं0 3",735,590,0,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO. 4",713,655,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO-5",641,556,0,1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO. 6",589,516,0,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO. 7",628,495,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO-8",730,590,0,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO-9",569,476,0,1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO. 10",586,457,0,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO. 11",672,620,0,1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,"MAHARAJA BIJLI PASI RAJKIYA MAHAVIDAYALAY KILA MOHAMMADI NAGAR ROOM NO. 12",676,564,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,"CENTRAL ACADEMY SECTOR K ASHIYANA ROOM NO. 1",615,512,0,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,"CENTRAL ACADEMY SECTOR K ASHIYANA ROOM NO. 2",688,646,1,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,"CENTRAL ACADEMY SECTOR K ASHIYANA ROOM NO-3",489,408,0,897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,"CENTRAL ACADEMY SECTOR K ASHIYANA ROOM NO. 4",608,555,0,1163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,"CENTRAL ACADAMY SECTOR K ASHIYANA ROOM NO-5",506,479,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,"CENTRAL ACADEMY SECTOR K ASHIYANA ROOM NO. 6",684,619,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,"MAHARANA PRATAP INTER COLLEGE SECTOR I ROOM NO-1",707,606,0,1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,"MAHARANA PRATAP INTER COLLEGE SECTOR I ROOM NO. 2",745,663,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,"MAHARANA PRATAP INTER COLLEGE SECTOR I ROOM NO-3",672,612,0,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,"JUNIOR HIGH SCHOOL / PRIAMARY SCHOOL AURANGABAD JAGIR  ROOM NO 1",785,696,1,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,"JUNIOR HIGH SCHOOL / PRIAMARY SCHOOL AURANGABAD JAGIR  ROOM NO 2",659,532,0,1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,"JUNIOR HIGH SCHOOL / PRIAMARY SCHOOL AURANGABAD JAGIR  ROOM NO 3",600,470,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,"JUNIOR HIGH SCHOOL / PRIAMARY SCHOOL AURANGABAD JAGIR  ROOM NO 4",616,564,0,1180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,"JUNIOR HIGH SCHOOL / PRIAMARY SCHOOL AURANGABAD JAGIR  ROOM NO 5",721,492,0,1213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,"PRIMARY SCHOOL ASHIYANA BIRHANA",406,308,0,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,"PRIMARY SCHOOL NEW GUDURA",715,509,0,1224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,"PRIMARY KANYA VIDYALAY BHADRUKH ROOM NO-1",680,573,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312,"PRIMARY KANYA VIDYALAY BHADRUKH ROOM NO-2",499,392,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313,"PRIMARY KANYA VIDYALAY BHADRUKH ROOM NO-3",542,440,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314,"PRIMARY KANYA SCHOOL BHADRUKH ROOM NO. 4",364,311,0,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,"BHARTIYA ADARSH VIDYA MANDIR INTER COLLEGE BHADRUKH ROOM NO-1",599,514,0,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,"BHARTIYA ADARSH VIDYA MANDIR INTER COLLEGE BHADRUKH ROOM NO-2",734,623,0,1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,"BHARTIYA ADARSH VIDYA MANDIR INTER COLLEGE BHADRUKH ROOM NO-3",602,532,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,"BHARTIYA ADARSH VIDYA MANDIR INTER COLLEGE BHADRUKH ROOM NO. 4",644,556,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,"KRANTI VIDYA MANDIR BHADRUKH ROOM NO. 1",542,514,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,"KRANTI VIDYA MANDIR BHADRUKH ROOM-2",517,520,0,1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,"S.S GOLDEN MONTESERY SCHOOL DEVI KHEDA BEJU KHEDA ROOM NO 1",577,489,0,1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322,"S.S GOLDEN MONTESERY SCHOOL DEVI KHEDA BEJU KHEDA ROOM NO 2",665,546,0,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,"PRIMARY SCHOOL UTARATHIYA ROOM-1",881,747,0,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,"PRIMARY SCHOOL UTARATHIYA ROOM NO. 2",837,717,0,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,"PRIMARY SCHOOL UTARATHIYA ROOM-3",914,749,1,1664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,"LUCKNOW PUBLIC VRINDAWAN YOJNA SECTOR-9 ROOM NO. 1",1177,888,0,2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,"LUCKNOW PUBLIC VRINDAWAN YOJNA SECTOR-9 ROOM NO-2",825,694,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,"LUCKNOW PUBLIC VRINDAWAN YOJNA SECTOR-9 ROOM NO-3",986,852,0,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,"LUCKNOW PUBLIC VRINDAWAN YOJNA SECTOR-9 ROOM NO-4",911,714,0,1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,"APS ACADEMY SANANI VIHAR RAIBRALI ROOD ROOM NO 3",851,707,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,"APS ACADEMY SANANI VIHAR RAIBRALI ROOD ROOM NO 4",627,517,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,"APS ACADEMY SANANI VIHAR RAIBRALI ROOD ROOM NO 5",677,499,0,1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,"A P S ACADEMY SENANI VIHAR RAEBARELI ROAD ROOM NO. 1",740,669,0,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,"A P S ACADEMY SENANI VIHAR RAEBARELI ROAD ROOM NO. 2",876,754,0,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,"APS ACADEMY SANANI VIHAR RAIBRALI ROOD ROOM NO 6",751,620,0,1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,"APS ACADEMY SANANI VIHAR RAIBRALI ROOD ROOM NO 7",698,542,0,1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,"APS ACADEMY SANANI VIHAR RAIBRALI ROOD ROOM NO 8",689,581,0,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,"LUCKNOW PUBLIC SCHOOL, SOUTH CITY, PIPRAULI ROOM NO. 1",633,452,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,"LUCKNOW PUBLIC SCHOOL, SOUTH CITY, PIPRAULI ROOM NO. 2",456,382,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,"LUCKNOW PUBLIC SCHOOL, SOUTH CITY, PIPRAULI ROOM NO. 3",740,613,0,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,"LUCKNOW PUBLIC SCHOOL, SOUTH CITY, PIPRAULI ROOM NO. 4",811,720,0,1531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,"LUCKNOW PUBLIC SCHOOL, SOUTH CITY, PIPRAULI ROOM NO. 5",602,544,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,"PRIMARY SCHOOL HAIVATMAU MAVAIYA ROOM NO. 1",595,494,0,1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,"PRIMARY SCHOOL HABATMAU MAWAYAROOM-2",620,502,0,1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,"PRIAMARY SCHOOL HABATMAU MAWAYA ROOM NO 3",701,583,0,1284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,"JUNIOR PRIMARY SCHOOL ROOM NO-1",776,611,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,"JUNIOR HIGH SCHOOL HABATEMAU MAVAYA ROOM NO 2",531,406,0,937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,"JUNIOR PRIMARY SCHOOL HABATMAU MAVAYA  ROOM NO-3",539,400,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,"HIGHER PRIMARY SCHOOL NILMATHA ROOM NO. 2",837,616,0,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,"HIGHER PRIAMARY SCHOOL LINMATHA ROOM NO 1",824,647,0,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,"HIGHER PRIMARY SCHOOL NILMATHA ROOM NO. 3",610,530,0,1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,"MERCURY CONVENT SCHOOL, BHAGWANT NAGAR, NILMATHA ROOM NO. 1",918,826,0,1744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,"PRIMARY SCHOOL NILMATHA ROOM NO 2",718,669,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,"PRIAMRY SCHOOL NILMATHA ROOM NO. 1",846,702,0,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,"PRIAMARY SCHOOL NILMATHA ROOM  NO 3",643,510,0,1153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,"PRIMARY SCHOOL NILMATHA ROOM NO 4",453,384,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,"PRIMARY VIDYALAY SAKURPUR ROOM NO 2",490,431,0,921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,"PRIMARY SCHOOL SAKURPUR ROOM NO 1",530,452,0,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,"PRIMARY SCHOOL GHOSIYANA KHARIKA ROOM NO. 1",684,579,0,1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,"PRIMARY SCHOOL GHOSIYANA KHARIKA ROOM NO 2",701,555,0,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,"PRIMARY SCHOOL KHARIKA-1 ROOM NO. 1",504,455,0,959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,"PRIMARY SCHOOL KHARIKA-1 ROOM NO. 2",700,648,0,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,"SACRED HEART SCHOOL RAJIV NAGAR GHOSIYANA ROOM NO 1",752,635,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,"SACRED HEART SCHOOL RAJIV NAGAR GHOSIYANA ROOM NO 2",819,685,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,"SACRED HART SCHOOL RAJIV NAGAR, GHOSIYANA ROOM NO 3",732,626,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,"SACRED HEART SCHOOL  RAJIV NAGAR GHOSIYANA ROOM NO 4",835,754,0,1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,"ST. ANTHONY SCHOOL DEFENCE COLONY TELIBAGH ROOM NO 6",410,338,0,748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,"ST. ANTHONY SCHOOL DEFENCE COLONY TELIBAGH ROOM NO 2",553,533,0,1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,"ST. ANTHONY SCHOOL DEFENCE COLONY TELIBAGH ROOM NO 3",845,745,0,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,"ST. ANTHONY SCHOOL DEFENCE COLONY TELIBAGH ROOM NO 3",516,394,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,"ST. ANTHONY SCHOOL DEFENCE COLONY TELIBAGH ROOM NO 4",726,683,0,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,"ST. ANTHONY SCHOOL DEFENCE COLONY TELIBAGH ROOM NO 7",538,449,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,"ST. ANTHONY SCHOOL DEFENCE COLONY TELIBAGH ROOM NO 5",682,562,0,1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,"NATIONL PUPLIC HIGH SCHOOL ROOM NO 1",343,266,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,"NATIONL PUPLIC HIGH SCHOOL ROOM NO 2",705,602,0,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,"NATIONAL PUBLIC HIGH SCHOOL GANDHI NAGAR TELIBAGH ROOM NO. 3",578,497,0,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,"NATIONAL PUBLIC HIGH SCHOOL GANDHI NAGAR TELIBAGH  ROOM NO 4",791,586,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,"NATIONAL PUBLIC HIGH SCHOOL GANDHI NAGAR TELIBAGH  ROOM NO 5",836,698,0,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,"NATIONAL PUBLIC HIGH SCHOOL GANDHI NAGAR TELIBAGH  ROOM NO 6",1024,879,0,1903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"PRIMARY AND HIGHER PRIMARY SCHOOL KUMHAR MANDI TELIBAGH ROOM NO 1",684,610,0,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,"PRIMARY AND HIGHER PRIMARY SCHOOL KUMHAR MANDI TELIBAGH ROOM NO 2",578,485,1,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,"BAL VIKAS MONTESSORY JUNIOR HIGH SCHOOL KUMHAR MANDI TELIBAGH ROOM NO 1",579,461,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,"BAL VIKAS MONTESSORY JUNIOR HIGH SCHOOL KUMHAR MANDI TELIBAGH ROOM NO. 2",667,555,0,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,"BAL VIKAS MONTESSORY JUNIOR HIGH SCHOOL KUMHAR MANDI TELIBAGH ROOM NO 3",709,546,0,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,"RAM BHAROSE MAIKULAL INTER COLLEGE ROOM NO 1",792,624,0,1416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,"RAM BHAROSE MAIKULAL INTER COLLEGE ROOM NO 2",667,632,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,"RAM BHAROSE MAIKULAL INTER COLLEGE ROOM NO 3",432,390,0,822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,"RAM BHAROSE MAIKULAL INTER COLLEGE ROOM NO 4",423,382,0,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,"PRIAMRY SCHOOL SARSAWAN ROOM NO 1",753,613,0,1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,"PRIAMRY SCHOOL SARSAWAN ROOM NO 2",650,511,0,1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,"PRIMARY SCHOOL SARSAWAN ROOM NO 3",630,521,0,1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,"PRIMARY SCHOOL SARSAWAN ROOM NO 4",399,325,0,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,"PRIMARY SCHOOL ARJUNGANJ  ROOM-1",587,407,0,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,"PRIMARY SCHOOL ARJUNGANJ ROOM  NO 2",750,551,0,1301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,"PRIMARY SCHOOL ARJUNGANJ ROOM  NO 3",559,416,0,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,"PRIMARY SCHOOL ARJUNGANJ  ROOM NO 4",561,452,0,1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,"ADARSH HIGHER SCHOOL AHMAMAU ROOM NO. 1",998,835,0,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,"ADARSH HIGHER SCHOOL AHMAMAU ROOM NO. 2",373,308,1,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,"PRIMARY SCHOOL KULLI KHERA",384,334,0,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,"PRIMARY SCHOOL NIZAMPUR MAJIGAWAN",348,252,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"PRIMARY SCHOOL BHEDAHAN KHERA MAJRA NIZAMPUR MAJHGAWAN",366,295,0,661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402,"PRIMARY SCHOOL HASANPUR KHEWALI",840,653,0,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"PRIMARY SCHOOL YUSUF NAGAR",542,451,0,993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"PRIMARY SCHOOL GHUSWAL KALAN",412,372,0,784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,"PRIMARY SCHOOL DEVAMAU",293,239,1,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406,"PRIMARY SCHOOL HARIHARPUR ROOM NO. 1",779,640,0,1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"PRIMARY SCHOOL HARIHARPUR ROOM NO 2",641,488,0,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"PRIMARY SCHOOL HARIHARPUR ROOM NO 3",746,593,0,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
