"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - AJAY RAI","2 - KAILASH CHAURASIYA","3 - NARENDRA MODI","4 - VIJAY PRAKASH JAISAWAL","5 - HIRALAL YADAV","6 - A.K. AGGARWAL","7 - ABHIMANYU SINGH PATEL","8 - ARVIND KEJRIWAL","9 - ARUN","10 - INDIRA TIWARI","11 - USMAN","12 - OM GURU CHARAN DAS ALIAS VIMAL KUMAR SINGH","13 - DEVI PRASAD NAND","14 - NARENDRA NATH DUBEY ADIG","15 - BACHCHELAL","16 - RAJESH BHARTI SURYA","17 - RAM LAKHAN GUPTA","18 - LALLAN","19 - SHIVHARI AGARWAL","20 - SANTOSH KUMAR","21 - HARI LAL","22 - HEMANT KUMAR YADAV","23 - AHMED SOHEL SIDDIQUI","24 - IFTEKHAR KURAISHI","25 - GHANSHYAM","26 - JOHNSON THOMAS","27 - NARENDRA BAHADUR SINGH","28 - PRAKASH PRASAD","29 - PRABHAT KUMAR","30 - PRAMOD KUMAR","31 - BACHCHAN PRASAD YADAV","32 - BASEER KINNAR","33 - MANOJ KUMAR CHAUBEY","34 - MAHENDRA MISHRA","35 - RAVINDRA KUMAR","36 - RAJIV KUMAR MISHRA","37 - RAJENDRA PRASAD GARIB DAS","38 - RAMPYARE SINGH","39 - SHIV KUMAR SHAH","40 - SATISH SHANKAR JAYASWAL","41 - SATYAPRAKASH SRIVASTAVA","42 - SARVESH KUMAR GUPTA","43 - None of the Above","Total Votes Secured"
193,"JAGARDEO TAKNIKI KALA KENDRA NAIPURAKALA R.NO.2",851,600,0,1451,515,377,0,892,892,0,28,11,132,498,4,3,3,100,0,4,2,0,1,3,2,6,2,3,4,6,2,2,5,7,5,2,2,6,5,5,2,2,1,1,4,2,16,0,2,0,1,1,7,892
194,"JAGARDEO TAKNIKI KALA KENDRA NAIPURAKALA R.NO.3",808,647,0,1455,501,364,0,865,865,0,74,78,525,16,1,2,2,134,4,4,0,1,2,2,1,3,1,0,1,1,2,0,2,0,2,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,865
195,"JAGARDEO TAKNIKI KALA KENDRA NAIPURAKALA R.NO.4",1068,764,0,1832,290,188,0,478,478,0,12,16,168,132,2,1,3,102,3,1,2,3,6,0,1,6,2,0,1,1,0,1,1,0,0,1,0,1,3,3,0,1,0,0,0,0,1,0,0,1,0,0,3,478
196,P.P.DAFIR.NO.1,848,673,0,1521,564,443,0,1007,1007,0,37,58,560,119,0,0,0,152,4,2,0,1,2,2,1,4,2,0,6,7,1,1,1,6,3,5,4,0,1,1,1,5,1,4,3,2,3,0,0,0,0,4,4,1007
197,P.P.DAFIR.NO.2,943,721,0,1664,542,418,0,960,960,0,55,48,627,40,0,1,2,162,6,0,0,1,0,1,3,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,2,960
198,"P.P.CHHITTUPUR R.NO.1",741,521,0,1262,391,246,0,637,637,0,20,19,364,130,2,2,1,59,2,6,0,2,0,4,1,3,1,1,0,1,1,0,0,3,1,3,0,2,1,0,1,2,0,0,2,0,1,0,0,1,0,0,1,637
199,"P.P.CHHITTUPUR R.NO.2",936,644,1,1581,444,291,0,735,735,0,37,12,583,24,2,0,1,46,0,6,0,0,0,3,0,4,1,1,1,0,0,1,0,1,0,1,2,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,3,735
200,"P.P.CHHITTUPUR R.NO.3",636,527,0,1163,389,306,0,695,695,0,46,11,516,10,0,3,0,59,1,4,0,1,3,2,0,10,2,1,3,1,1,2,0,2,1,3,1,1,0,0,0,0,1,0,1,1,1,2,0,1,0,2,2,695
201,"P.P.CHHITTUPUR R.NO.4",644,494,0,1138,383,263,0,646,646,0,26,11,471,13,0,1,2,95,1,1,0,0,0,1,0,3,1,0,1,1,2,1,0,1,3,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,1,3,0,646
202,"P.P.CHHITTUPUR R.NO.5",1056,831,0,1887,286,188,0,474,474,0,46,15,273,25,0,1,1,86,2,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,1,3,0,2,1,2,0,1,1,1,1,2,0,0,0,0,0,0,474
203,"J.H.SCHOOL CHHITTUPUR  R.NO.1",550,426,0,976,296,209,0,505,505,0,33,5,372,17,2,3,0,50,2,2,1,0,3,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,1,1,0,1,505
204,"J.H.SCHOOL CHHITUPUR R.NO.2",747,597,0,1344,380,323,0,703,703,0,37,9,578,7,1,0,0,37,1,2,0,1,0,0,0,3,0,0,2,1,0,4,1,0,2,1,0,1,2,1,0,6,0,0,3,0,0,0,0,0,1,0,2,703
205,"GURUDAS J.H. SCHOOL SEERGOBSRDHAN R.NO.1",794,637,0,1431,509,336,0,845,845,0,36,151,218,8,3,1,4,380,7,0,0,1,0,3,2,7,0,0,0,1,0,0,1,3,0,0,0,0,1,0,2,4,1,0,0,2,1,1,0,0,1,4,2,845
206,"GURUDAS J.H. SCHOOL SEERGOBSRDHAN R.NO.2",730,478,0,1208,387,273,0,660,660,0,29,23,248,182,1,0,0,122,8,4,2,2,3,1,0,1,4,1,1,3,0,2,1,1,1,1,0,4,4,0,1,2,1,0,0,0,0,0,1,3,0,0,3,660
207,"GURUDAS J.H. SCHOOL SEERGOBSRDHAN R.NO.3",665,516,0,1181,300,237,0,537,537,0,18,57,246,32,1,0,2,149,3,3,0,1,1,2,0,1,1,0,0,2,0,2,0,3,5,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,2,537
208,"GURUDAS J.H. SCHOOL SEERGOBSRDHAN R.NO.4",994,696,0,1690,590,251,0,841,841,0,13,190,152,4,1,0,5,400,10,4,2,1,4,2,0,6,1,2,0,0,0,4,0,4,0,0,2,2,2,0,0,2,2,4,0,1,1,0,0,1,0,8,11,841
209,"PARAMHANS PUBLIC  SCHOOL SEERGOBSRDHAN R.NO.1",560,416,0,976,333,204,0,537,537,0,14,70,130,124,3,0,0,163,3,1,0,2,2,0,2,3,1,3,3,1,0,1,1,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,537
210,"PARAMHANS PUBLIC SCHOOL SEERGOBSRDHAN R.NO.2",497,384,0,881,288,178,0,466,466,0,6,90,192,5,0,2,2,151,4,0,0,0,2,0,2,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,466
211,"P.P.RAMNA .R.NO.1",783,615,0,1398,423,295,0,718,718,0,14,20,387,11,1,1,2,199,3,7,2,4,0,2,1,10,1,3,9,0,2,2,3,7,1,1,1,2,2,1,4,1,0,1,2,1,0,2,0,0,1,2,5,718
212,"P,P .RAMNA R.NO.2",615,416,0,1031,413,238,0,651,651,0,25,7,374,4,0,1,1,199,1,2,5,3,2,4,0,4,1,1,1,2,1,0,1,1,1,2,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,651
213,"P.P.RAMNA R.NO.3",677,455,0,1132,385,223,0,608,608,0,34,10,345,9,1,1,0,173,2,4,4,2,1,4,2,5,0,0,0,0,0,1,1,0,0,2,0,0,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,608
214,"P.P.RAMNA 0R.NO.4",671,496,0,1167,398,299,0,697,697,0,15,9,452,5,1,5,1,161,8,7,1,0,2,0,0,4,2,2,0,0,1,1,0,2,1,1,1,1,2,4,0,4,0,0,0,0,0,0,2,0,1,1,0,697
215,"P.P. MALAHIYA R.NO.1",737,478,1,1216,358,264,0,622,622,0,60,15,385,10,3,1,4,111,4,4,2,1,1,1,2,0,0,0,1,1,1,0,1,2,1,0,2,2,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,622
216,"P.P. MALAHIYA R.NO.2",642,493,0,1135,355,231,0,586,586,0,23,15,362,68,2,5,0,89,4,3,0,0,1,3,1,3,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,586
217,"P.P.MALAHIYA R.NO 3",590,433,0,1023,366,258,0,624,624,0,76,55,268,11,0,2,4,166,4,3,1,2,0,0,0,0,1,0,0,1,0,1,1,2,3,2,3,0,3,1,1,2,0,0,0,0,0,1,0,0,1,6,3,624
218,"P.P.MALAHIYA R.NO.4",391,295,0,686,206,126,0,332,332,0,27,12,170,8,1,2,0,95,2,0,0,0,2,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,1,332
219,J.H.SCHOOL.MADAO.R.NO.1,542,430,0,972,312,214,0,526,526,0,24,13,323,8,5,1,1,118,2,1,1,0,1,1,0,2,0,0,0,0,0,1,1,5,1,0,2,2,0,1,1,3,0,0,1,1,1,0,0,0,0,2,3,526
220,"J.H.SCHOOL MADAO R.NO 2",433,335,0,768,222,155,0,377,377,0,15,33,214,4,1,2,0,84,3,1,0,0,2,1,0,3,0,1,0,1,0,0,1,2,0,2,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,377
221,"J.H.SCHOOL MADAO R.NO 3",258,218,0,476,132,90,0,222,222,0,12,10,136,8,1,1,0,33,3,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,1,0,222
222,"J.H.SCHOOL MADAO R.NO 4",245,185,1,431,108,74,0,182,182,0,11,6,110,8,0,0,1,37,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,182
223,"P.P.MADAO R.NO.1",387,312,0,699,252,190,0,442,442,0,14,30,109,162,0,1,0,94,0,0,0,2,1,0,0,1,4,1,0,1,0,2,0,1,1,1,0,2,1,1,2,1,2,1,0,0,2,1,1,0,0,1,2,442
224,"P.P. MADAO R.NO.2",241,186,0,427,139,104,0,243,243,0,13,15,148,14,0,1,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,1,0,0,0,1,1,0,243
225,"P.P.MADAO R.NO.3",556,444,0,1000,292,228,0,520,520,0,42,4,342,15,4,0,3,102,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,520
226,"P.P.BHULLANPUR P.A.C.COMPANI R.NO.1",966,750,0,1716,257,198,0,455,455,0,17,15,288,90,0,0,0,27,2,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,3,0,0,0,0,1,0,455
227,"P.P.BHULLANPUR P.A.C.COMPANI R.NO.2",896,735,0,1631,404,311,0,715,715,0,40,3,381,92,0,1,3,136,3,1,1,1,2,3,1,6,0,1,1,1,2,4,1,5,0,2,0,3,0,3,1,4,1,0,1,1,2,0,0,1,1,3,3,715
228,"KENDRIYA V.NO.4 D.L.W.CAMPUS R.NO.1",260,207,0,467,167,115,0,282,282,0,18,5,136,19,0,0,0,87,2,1,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,282
229,"KENDRIYA V.NO.4 D.L.W.CAMPUS R.NO.2",283,233,0,516,152,121,0,273,273,0,28,2,134,24,1,2,0,55,0,3,1,2,0,4,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,4,0,0,1,0,1,0,0,0,0,1,1,273
230,"KENDRIYA V.NO.4 D.L.W.CAMPUS R.NO.3",542,475,0,1017,335,220,0,555,555,0,51,5,273,26,0,1,1,161,3,0,0,2,0,0,0,3,1,1,3,2,0,2,2,1,1,0,5,1,1,2,1,3,0,1,0,0,0,0,2,0,0,0,0,555
231,"KENDRIYA V.NO.4 D.L.W.CAMPUS R.NO.4",573,451,0,1024,301,206,0,507,507,0,38,8,287,51,1,0,1,89,4,1,0,1,0,1,0,2,1,0,2,1,1,2,0,2,0,0,1,0,0,2,0,1,0,0,0,1,1,1,0,1,0,2,4,507
232,"KENDRIYA V.NO.4 D.L.W.CAMPUS R.NO.5",969,767,0,1736,231,188,0,419,419,0,24,5,287,5,0,0,0,89,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,419
233,"KENDRIYA V.NO.4 D.L.W.CAMPUS R.NO.6",897,680,0,1577,467,329,0,796,796,0,42,14,527,23,3,2,2,160,3,1,1,1,0,0,1,3,0,1,0,0,0,0,0,2,2,0,1,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,796
234,"KENDRIYA V.NO.4 D.L.W.CAMPUS R.NO.7",865,741,0,1606,404,301,0,705,705,0,46,14,408,8,2,1,3,205,3,2,0,1,0,2,0,1,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,705
235,"B.P.P. MANDUADIH  R.NO.1",895,734,1,1630,631,422,0,1053,1053,0,63,13,545,8,1,2,0,390,6,2,1,2,0,0,2,1,0,1,1,0,0,0,1,2,0,1,1,0,0,0,0,1,2,0,0,0,1,0,0,1,0,5,0,1053
236,"B.P.P. MANDUADIH  R.NO.2",992,677,0,1669,629,409,0,1038,1038,0,103,17,724,31,1,3,1,129,4,2,0,0,3,1,0,1,0,0,0,1,1,2,2,2,0,2,0,1,0,0,1,0,0,0,2,0,0,0,1,0,1,1,1,1038
237,"B.P.P. MANDUADIH  R.NO.3",564,469,0,1033,334,238,0,572,572,0,48,9,345,7,1,0,2,118,7,1,2,0,1,0,1,1,0,1,0,3,0,0,0,3,0,0,1,3,0,1,1,3,1,0,1,1,0,1,0,1,0,5,3,572
238,"B.P.P. MANDUADIH  R.NO.4",629,455,0,1084,341,258,0,599,599,0,44,21,339,12,3,0,1,159,0,0,0,2,1,0,0,2,1,0,0,0,0,2,0,1,0,0,1,0,1,0,0,2,0,1,0,0,1,0,1,0,0,2,2,599
239,"B.P.P. MANDUADIH  R.NO.5",917,718,0,1635,558,390,0,948,948,0,51,28,430,152,2,4,0,220,5,3,0,3,2,1,4,7,2,1,1,2,0,2,2,1,1,0,1,3,1,1,2,5,2,0,1,1,1,0,0,2,0,3,1,948
240,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 1",852,646,0,1498,507,386,0,893,893,0,42,15,666,36,2,1,1,78,0,4,1,0,1,2,0,6,5,2,2,4,1,0,1,1,3,2,3,1,3,0,0,1,0,0,1,0,1,0,0,3,0,3,1,893
241,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 2",674,567,0,1241,357,275,0,632,632,0,32,8,465,28,2,3,2,70,0,3,0,2,2,2,0,4,0,0,1,3,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,632
242,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 3",416,341,0,757,226,166,0,392,392,0,17,4,265,12,2,1,0,71,2,3,1,1,0,0,1,4,1,0,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,392
243,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 4",779,664,0,1443,461,356,0,817,817,0,26,11,452,219,1,3,0,71,3,2,3,2,6,3,0,2,1,1,0,3,0,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,817
244,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 5",497,363,0,860,249,186,0,435,435,0,42,11,319,17,2,1,2,17,2,2,0,0,0,1,1,4,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,5,0,0,0,2,1,0,0,0,0,0,0,435
245,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 6",604,464,0,1068,258,195,0,453,453,0,31,12,357,7,2,2,0,23,0,0,0,0,0,1,1,0,1,1,1,2,0,1,1,1,0,1,1,0,3,0,0,0,0,1,0,1,0,0,0,1,0,1,0,453
246,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 7",1051,710,1,1762,282,187,0,469,469,0,25,9,322,47,0,1,0,42,1,1,1,0,0,1,0,1,3,2,0,0,2,0,0,1,0,0,0,3,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,469
247,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 8",904,735,0,1639,438,377,0,815,815,0,65,34,584,24,1,2,0,67,0,1,0,1,3,1,0,3,0,0,2,1,1,0,1,1,1,3,2,2,1,4,1,3,2,0,0,0,0,0,0,0,0,0,4,815
248,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 9",594,573,0,1167,356,329,0,685,685,0,125,10,363,5,1,4,3,143,3,2,1,0,1,1,0,2,0,0,1,1,1,0,1,3,1,1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,2,4,0,685
249,"KSHETRA PANCHAYAT KASHI VIDHYAPEETH R.NO.- 10",728,658,0,1386,400,322,0,722,722,0,102,14,429,13,0,2,1,134,0,3,1,1,0,1,3,1,5,0,1,1,1,1,1,0,1,1,0,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,722
250,"KSHETRA PANCHAYA KASHIVIDHYAPEETH R.NO.11",685,600,0,1285,390,316,0,706,706,0,72,13,456,12,0,2,0,102,4,5,0,3,0,6,2,5,2,0,3,0,1,0,1,2,3,2,0,0,0,1,2,3,0,0,1,0,0,1,0,0,0,0,2,706
251,"MATADEEN SHANKUL BHASKAR I.C. ROHANIYA R.NO.1",802,634,0,1436,462,354,0,816,816,0,20,39,569,14,0,2,2,69,4,7,0,2,2,3,0,8,2,0,3,4,3,4,4,3,3,2,3,4,3,7,0,7,1,1,3,0,3,0,0,3,4,4,4,816
252,"MATADEEN SHANKUL BHASKAR I.C. ROHANIYA R.NO.2",715,513,0,1228,427,274,0,701,701,0,21,17,516,30,0,1,0,64,1,0,0,1,2,2,0,3,0,0,3,5,1,1,0,2,3,2,1,1,2,3,1,2,0,0,1,3,3,1,0,0,3,2,3,701
253,"MATADEEN SHANKUL BHASKAR I.C. ROHANIYA R.NO.3",830,659,0,1489,539,335,0,874,847,0,24,50,437,77,3,4,0,199,8,6,3,3,2,0,2,5,0,0,9,3,2,4,1,2,3,4,5,2,1,1,1,3,0,1,4,3,0,0,0,0,0,1,1,874
254,"SENT JONS SCHOOL MADAULI R.NO.1",908,688,0,1596,463,315,0,778,778,0,50,44,370,88,0,0,3,208,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,0,778
255,"SENT JONS SCHOOL MADAULI R.NO.2",738,592,0,1330,300,380,0,680,680,0,18,29,525,18,0,1,0,52,1,4,0,1,1,1,0,2,0,0,1,1,0,2,0,2,0,0,0,0,2,2,2,5,0,1,1,1,1,0,0,0,1,2,3,680
256,"SENT JONS SCHOOL MADAULI R.NO.3",468,353,0,821,239,163,0,402,402,0,20,15,296,18,0,0,1,39,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,2,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,402
257,"SENT JONS SCHOOL MADAULI R.NO.4",500,362,0,862,273,207,0,480,480,0,48,13,293,15,0,1,1,88,3,3,0,1,0,1,0,4,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,480
258,"SENT JONS SCHOOL MADAULI R.NO.5",496,428,0,924,283,229,0,512,512,0,34,10,378,8,0,1,1,57,0,1,0,1,0,0,0,0,0,1,3,1,1,2,0,1,1,0,1,2,1,2,0,1,1,0,0,0,0,0,0,1,1,0,1,512
259,"SENT JONS SCHOOL MADAULI R.NO.6",718,532,0,1250,370,305,0,675,675,0,60,14,364,56,1,1,1,144,2,0,0,0,1,2,0,3,4,0,0,0,1,1,3,0,0,0,0,0,1,1,2,1,0,0,1,1,1,0,1,0,1,4,3,675
260,"SENT JONS SCHOOL MADAULI R.NO.7",755,599,0,1354,501,362,0,863,863,0,85,53,430,46,0,1,2,186,2,2,1,0,0,2,0,6,1,1,1,0,0,2,2,4,1,1,3,1,3,1,2,1,3,1,1,2,4,2,0,0,1,8,1,863
261,"B.P.P. JAFARABAD R.NO.1",529,435,0,964,211,349,0,560,560,0,27,21,364,6,0,1,3,87,9,0,2,0,3,1,2,4,2,0,0,2,0,2,0,2,1,2,2,0,0,1,1,6,1,0,1,0,0,0,0,0,0,3,4,560
262,"B.P.P. JAFARABAD R.NO.2",491,425,0,916,278,134,0,412,412,0,48,6,232,20,5,1,0,64,2,0,0,1,2,4,2,3,1,0,0,2,0,1,0,3,1,1,1,2,0,2,1,2,0,0,1,0,2,0,0,1,0,0,1,412
263,"P.P. NARUR",672,556,0,1228,445,366,0,811,811,0,31,23,573,79,2,2,1,65,1,1,0,2,1,1,1,4,0,1,3,0,1,1,0,0,1,4,1,2,1,3,2,0,0,0,1,1,1,0,0,0,0,0,1,811
264,"SAHKARI SAMITI PARMANADPUR (VISHUNPUR(",521,420,0,941,312,255,0,567,567,0,12,9,236,89,0,1,3,182,7,0,0,1,2,2,0,1,2,1,0,2,1,1,1,2,0,1,0,0,1,3,0,1,0,2,0,0,1,1,1,0,1,0,0,567
265,"P.P. NAKAIN",359,302,0,661,302,230,0,532,532,0,8,8,369,3,2,0,1,103,4,1,0,1,2,10,1,3,0,1,0,1,0,1,0,0,1,2,3,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,532
266,"P.P. MISHRAPUR R.NO.1",439,367,0,806,286,220,0,506,506,0,29,14,295,71,2,2,1,44,4,4,2,2,2,0,0,7,1,0,2,0,0,3,1,1,1,4,3,2,1,1,0,2,0,0,0,1,0,0,0,0,0,3,1,506
267,"P.P. MISHRAPUR R.NO.2",226,165,0,391,129,94,0,223,223,0,17,10,167,6,0,1,0,10,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,0,223
268,"P.P. MISHRAPUR R.NO.3",519,383,0,902,323,207,0,530,530,0,33,81,270,59,0,3,0,43,3,3,1,2,0,1,2,5,0,2,0,1,0,3,2,1,0,1,0,1,0,0,1,2,1,1,0,1,2,0,0,2,0,2,1,530
269,"J.H.SCHOOL SAGAHAT",653,491,0,1144,489,304,0,793,793,0,38,35,520,22,2,6,2,120,5,1,0,2,2,2,0,5,1,0,1,0,0,0,3,2,2,5,2,1,1,3,2,2,0,0,0,1,1,0,0,1,0,2,1,793
270,"P.P. FARIDPUR",691,551,0,1242,486,393,0,879,879,0,128,35,346,146,3,0,4,159,2,0,1,2,2,7,3,7,3,1,1,1,1,2,2,4,0,1,1,1,2,0,0,1,3,1,1,0,1,1,0,0,0,4,2,879
271,"P.P. PANDITPUR",541,427,0,968,443,297,0,740,740,0,46,11,488,61,2,1,3,83,4,3,2,1,5,0,0,1,0,2,2,0,2,2,2,2,2,0,2,2,0,2,1,0,0,0,1,0,2,1,0,0,1,1,2,740
272,"B.P.P. BHADWAR",510,425,0,935,384,319,0,703,703,0,135,3,372,103,0,0,0,44,1,1,0,0,1,2,0,2,6,0,8,4,1,3,0,1,1,0,1,1,0,3,0,4,2,0,1,0,1,0,0,0,1,0,1,703
273,"B.P.P. DELHANA R.NO.1",476,382,0,858,357,262,0,619,619,0,54,90,336,8,0,3,0,74,1,3,1,1,1,2,1,4,4,1,0,2,1,1,1,1,0,1,2,1,0,1,0,5,0,2,3,1,1,0,1,1,0,6,4,619
274,"B.P.P. DELHANA R.NO.2",453,321,0,774,282,214,0,496,496,0,43,19,287,70,0,3,0,28,1,1,3,1,3,1,2,4,3,2,3,1,0,1,0,3,1,0,1,2,0,0,1,2,0,0,1,0,4,0,0,1,1,2,1,496
275,"B.P.P. KHUSHIPUR",559,442,0,1001,410,291,0,701,701,0,19,113,267,88,3,1,3,144,4,5,0,0,0,3,1,3,3,3,1,5,1,2,0,2,2,2,1,3,2,4,1,3,1,0,3,2,0,0,0,0,1,1,4,701
276,"P.P. AURHE",778,600,0,1378,593,432,0,1025,1025,0,79,7,451,24,0,3,4,382,5,4,0,0,1,0,0,9,1,1,1,1,1,4,1,9,2,5,3,2,3,3,3,6,0,0,1,0,0,2,1,0,1,3,2,1025
277,"K.P.P. LATHIYA R.NO.1",668,553,0,1221,513,414,0,927,927,0,25,48,428,222,4,1,2,97,6,4,2,4,5,8,4,7,4,3,5,4,2,2,0,1,2,3,2,3,3,6,1,3,1,0,2,2,3,2,1,0,1,1,3,927
278,"K.P.P. LATHIYA R.NO.2",626,414,0,1040,414,233,0,647,647,0,22,87,261,110,2,2,0,129,3,4,1,1,1,0,2,5,1,0,3,0,1,0,0,1,1,0,0,0,1,0,2,2,1,0,0,0,1,1,0,0,1,0,1,647
279,"PANCHAYAT BHAWAN RAMPUR",354,274,0,628,213,142,0,355,355,0,73,26,148,17,0,2,0,57,3,2,1,2,0,0,0,1,1,0,0,1,1,1,2,0,1,2,0,2,2,1,1,4,1,1,0,0,0,0,0,1,0,0,1,355
280,"K.P.P. AMARAKHAIRACHAK R.NO.1",669,521,0,1190,430,323,0,753,753,0,57,30,315,130,0,4,1,143,7,3,1,3,4,3,1,7,0,0,2,4,1,1,1,3,0,2,2,3,1,2,2,4,1,0,4,3,2,1,1,0,0,2,2,753
281,"K.P.P. AMARAKHAIRACHAK R.NO.2",652,516,0,1168,368,288,0,656,656,0,50,25,369,70,0,0,1,120,4,1,0,2,2,2,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,656
282,"K.P.P. AMARAKHAIRACHAK R.NO.3",596,450,0,1046,347,231,0,578,578,0,39,11,400,11,0,0,1,90,2,2,0,0,3,4,0,2,0,0,1,0,0,1,0,0,0,0,1,2,1,0,1,1,2,0,0,1,0,1,0,0,0,1,0,578
283,"K.P.P. AMARAKHAIRACHAK R.NO.4",923,760,0,1683,599,428,0,1027,1027,0,49,30,586,17,0,4,6,251,5,3,2,8,1,6,6,5,0,1,5,6,0,1,3,4,2,2,2,1,0,2,1,4,3,0,0,1,2,0,0,0,0,6,2,1027
284,"PANCHAYAT BHAWAN KADIPUR R.NO.1",626,541,0,1167,500,422,0,922,922,0,62,69,304,120,3,2,2,280,5,2,1,3,0,1,0,4,3,4,2,4,0,3,5,7,2,2,2,2,2,6,0,4,2,1,2,1,4,1,1,0,0,2,2,922
285,"PANCHAYAT BHAWAN KADIPUR R.NO.2",396,332,0,728,298,234,0,532,532,0,52,28,132,102,0,1,4,179,5,3,0,3,3,3,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,1,1,2,2,1,1,1,0,0,1,0,0,0,1,532
286,"B.P.P. KARSARA R.NO.1",838,645,0,1483,578,421,0,999,999,0,41,39,463,216,1,3,1,145,3,5,1,0,7,0,0,7,1,2,3,3,1,5,2,5,1,3,7,1,3,7,2,8,0,0,0,1,3,1,0,1,1,5,1,999
287,"B.P.P. KARSARA R.NO.2",744,597,0,1341,577,380,0,957,957,0,25,121,612,16,3,1,1,69,3,7,3,3,1,7,2,4,5,3,11,9,4,5,6,6,4,3,3,3,2,3,1,1,0,1,0,2,2,0,1,0,1,3,0,957
288,"B.P.P. CHHITAUNI",782,651,0,1433,512,360,0,872,872,0,147,30,383,102,0,0,0,142,6,4,1,0,5,5,3,8,2,1,2,2,0,3,1,3,2,3,1,2,2,3,3,4,0,0,0,1,0,0,0,0,0,1,0,872
