"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - KADIR RANA","2 - PANKAJ AGARWAL","3 - VIRENDER SINGH","4 - DR. SANJEEV KUMAR BALYAN","5 - ANIL KUMAR","6 - CHATAR SINGH KASHYAP","7 - MANGE RAM KASHYAP","8 - MOHAMMED YAMIN","9 - MO. YAMIN","10 - RAJESH DEVI ALIAS RADHIKA BALIYAN","11 - LALIT CHAUHAN","12 - ANKUR","13 - GUFRAN AHMAD","14 - JAGBIR SINGH","15 - NASEEM AHMAD ANSARI","16 - PHOOL SINGH PAL","17 - RAKESH","18 - SHABNAM","19 - SHANDAR GUFRAN","20 - None of the Above","Total Votes Secured"
263,"PRATHMIK VIDYALAYA PURVI BHAG VAHALNA",774,628,0,1402,664,463,0,1127,1124,0,187,5,6,911,2,0,0,1,1,3,0,0,2,0,1,1,3,0,0,4,1127
264,"PRATHMIK VIDYALAYA R0 NO.1 JADAUDA",772,654,0,1426,609,510,0,1119,1118,0,12,0,5,1074,4,0,0,0,1,9,1,1,4,0,1,3,1,0,1,2,1119
265,"PRATHMIK VIDYALAYA R0 NO.2 JADAUDA",583,420,0,1003,418,321,0,739,738,0,342,5,131,245,1,0,1,0,1,5,0,0,0,0,0,2,4,1,0,1,739
266,"PRATHMIK VIDYALAYA R0 NO.3 JADAUDA",531,376,0,907,370,274,0,644,583,0,436,4,181,14,0,0,0,0,0,0,0,0,0,2,0,3,2,0,2,0,644
267,"BALIKA UCCH PRATHMIK VIDYALAYA R0 NO. 1 JADAUDA",583,469,0,1052,421,333,0,754,732,0,578,2,87,57,2,0,0,0,0,2,0,0,0,0,0,2,17,2,2,3,754
268,"BALIKA UCCH PRATHMIK VIDYALAYA R0 NO. 3 JADAUDA",318,255,0,573,234,196,0,430,430,0,341,2,6,60,0,0,0,0,0,0,0,0,0,4,1,10,5,1,0,0,430
269,"BALIKA UCCH PRATHMIK VIDYALAYA R0 NO. 2 JADAUDA",502,395,0,897,348,279,0,627,627,0,296,5,11,290,2,0,0,0,0,3,2,0,1,0,3,7,4,1,1,1,627
270,"PRATHMIK VIDYALAYA  NAYA GAON MAJRA JADAUDA K. N. 1",242,213,0,455,152,152,0,304,304,0,97,6,3,170,2,0,3,2,0,2,0,2,1,0,1,5,4,1,0,5,304
271,"VISHWAKARMA INTER COLLEGE R0 NO.1 NARA",885,637,0,1522,648,433,0,1081,1066,0,793,14,139,102,1,0,0,4,0,5,1,0,2,0,4,5,7,0,1,3,1081
272,"VISHWAKARMA INTER COLLEGE R0 NO.2 NARA",872,638,0,1510,615,496,0,1111,1089,0,392,13,94,576,2,0,0,0,0,3,1,0,1,1,2,6,12,1,0,7,1111
273,"VISHWAKARMA INTER COLLEGE R0 NO.3 NARA",802,629,0,1431,640,505,0,1145,1132,0,181,9,63,842,4,1,0,0,1,12,2,2,0,0,1,9,5,3,3,7,1145
274,"PRATHMIK VIDYALAYA AJMAT GARH MAJRA NARA  R0 NO. 1",599,488,0,1087,520,418,0,938,883,0,33,3,0,889,0,0,0,0,0,3,0,0,4,0,0,1,1,0,0,4,938
275,"VISHWAKARMA INTER COLLEGE R0 NO.4 NARA",412,283,0,695,338,201,0,539,520,0,61,14,3,448,3,0,0,0,0,1,0,0,1,0,2,2,0,0,1,3,539
276,"POORV MADHYAMIK VIDYALAYA SANDHAWALI",629,511,0,1140,455,364,0,819,819,0,365,5,106,297,1,0,0,5,2,8,1,1,3,1,1,7,7,0,3,6,819
277,"PRATHMIK VIDYALAYA KAMRA NO. 1 SANDHAWALI",594,423,0,1017,370,268,0,638,622,0,349,11,165,102,0,0,0,1,1,2,0,0,0,0,2,4,0,0,1,0,638
278,"PRATHMIK VIDYALAYA KAMRA NO. 2 SANDHAWALI",792,611,0,1403,570,452,0,1022,800,0,344,5,67,547,4,1,3,0,0,11,2,3,9,1,0,15,3,1,2,4,1022
279,"JUNIOR HIGH SCHOOL BAHADURPUR",657,511,0,1168,435,303,0,738,738,0,378,2,1,330,0,1,0,0,0,2,0,0,0,1,1,5,6,1,1,9,738
280,"PRATHMIK VIDYALAYA KAMRA NO. 1 BAHADURPUR",776,646,0,1422,605,436,0,1041,1041,0,51,4,53,912,2,0,0,0,1,4,0,0,2,0,0,5,0,0,2,5,1041
281,"PRATHMIK VIDYALAYA KAMRA NO. 1 SILAJUDDI",581,450,0,1031,403,330,0,733,730,0,169,0,59,434,2,0,0,1,0,8,0,1,1,1,0,1,17,0,7,32,733
282,"PRATHMIK VIDYALAYA KAMRA NO. 1 NAIRANA",607,438,0,1045,372,291,0,663,662,0,424,4,156,25,2,0,0,1,0,5,0,2,0,0,2,6,20,8,2,6,663
283,"PRATHMIK VIDYALAYA KAMRA NO. 3 NAIRANA",579,417,0,996,380,268,0,648,596,0,223,12,57,339,1,0,1,0,5,1,0,1,0,0,1,3,2,0,1,1,648
284,"PRATHMIK VIDYALAYA KAMRA NO. 2 NAIRANA",865,652,0,1517,552,434,0,986,986,0,382,9,542,38,4,0,1,1,1,0,0,0,2,1,0,2,2,0,1,0,986
285,"PANCHAYAT GHAR KHEDIVIRAN",521,499,0,1020,368,298,0,666,662,0,402,6,25,213,1,0,0,0,0,3,0,2,0,1,0,10,2,0,0,1,666
286,"PRATHMIK VIDYALAYA KAMRA NO. 1 KHEDIVIRAN",563,425,0,988,393,253,0,646,626,0,428,5,25,162,0,0,0,1,0,0,0,0,2,0,0,1,15,0,0,7,646
287,"PRATHMIK VIDYALAYA KAMRA NO. 1 BIHARI",449,396,0,845,328,288,0,616,608,0,310,6,77,213,2,0,0,0,0,4,0,0,1,0,0,2,0,0,1,0,616
288,"PRATHMIK VIDYALAYA KAMRA NO. 2 BIHARI",560,478,0,1038,420,350,0,770,770,0,232,4,17,476,3,1,1,0,0,4,1,0,2,0,0,3,12,0,2,12,770
289,"PRATHMIK VIDYALAYA NO. 2 BIHARI",587,492,0,1079,359,323,0,682,665,0,142,3,333,137,3,0,0,2,0,1,1,2,1,2,2,4,8,1,28,12,682
