"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - ABHISHEK MISRA","2 - NAKUL DUBEY","3 - RAJ NATH SINGH","4 - PROF. RITA BAHUGUNA JOSHI","5 - SYED JAVED AHMED JAFRI","6 - TARA PATKAR","7 - NAND KUMAR LODHI RAJPOOT","8 - RABI DUBEY","9 - RAJ KUMAR SINGH","10 - RADHA KRISHNAN","11 - RAMPHAL RAWAT","12 - VIJAY BAHADUR SINGH","13 - SHISHU PAL YADAV","14 - MOHD. SARWAR MALIK","15 - SUNIL SINGH","16 - SUMAN VERMA","17 - SANJEEV MEHROTRA ALIAS PIKKU BHAI","18 - HARI RAM ALIAS HARIBHAI PATEL","19 - SYED ALI HUSAIN","20 - ASOK PANDE","21 - ADARSH SHASTRI","22 - GHANSHYAM SINGH","23 - PADAM CHANDRA GUPTA","24 - MANOJ SINGH","25 - YOGESH CHANDRA BHATT","26 - RAJEEV RANJAN TIWARI ALIAS RAJ BEHARI","27 - VINAY PRAKASH MISHRA","28 - SHAILENDRA SINGH YADAV","29 - SUBHASH CHANDRA LEHRI","30 - None of the Above","Total Votes Secured"
204,"KHURRAMNAGAR GIRLS I. COLLEGE KHURAMNAGAR ROOM NO-1",654,539,0,1193,326,260,0,586,586,0,13,9,172,369,17,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,586
205,"KHURRAMNAGAR GIRLS I. COLLEGE KHURAMNAGAR ROOM NO-2",660,519,0,1179,361,261,0,622,622,0,7,24,247,324,12,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,622
206,"CARRIOR CO.COLLEGE GIRLS SE-5 VIKAS NAGAR ROOM NO-1",747,637,0,1384,363,292,0,655,655,0,34,86,337,143,41,1,0,0,1,0,0,0,0,0,1,3,0,0,2,0,2,0,0,1,0,0,0,2,0,1,655
207,"CARRIOR CO.COLLEGE GIRLS SE-5 VIKAS NAGAR ROOM NO-2",703,564,0,1267,374,316,0,690,690,0,12,161,325,148,36,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,690
208,"CARRIOR CO.COLLEGE GIRLS SE-5 VIKAS NAGAR ROOM NO-3",524,479,0,1003,326,307,0,633,633,0,16,96,389,105,20,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,633
209,"CARRIOR CO.COLLEGE GIRLS SE-5 VIKAS NAGAR ROOM NO-4",627,585,0,1212,422,364,0,786,786,0,18,70,487,150,57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,786
210,"CARRIOR CO.COLLEGE GIRLS SE-5 VIKAS NAGAR ROOM NO-5",700,639,0,1339,388,374,0,762,762,0,23,95,459,136,39,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,762
211,"CARRIOR CO.COLLEGE GIRLS SE-5 VIKAS NAGAR ROOM NO-6",655,636,0,1291,404,377,0,781,781,0,10,82,496,133,48,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,6,781
212,"CARRIOR CO.BOYS INTER COLLEGE SE-5 VIKAS NAGAR ROOM NO-1",524,529,0,1053,290,300,0,590,590,0,21,34,374,125,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,590
213,"CARRIOR CO.BOYS INTER COLLEGE SE-5 VIKAS NAGAR ROOM NO-2",642,560,0,1202,366,328,0,694,694,0,27,44,461,105,42,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,10,694
214,"CARRIOR CO.BOYS INTER COLLEGE SE-5 VIKAS NAGAR ROOM NO-3",615,597,0,1212,347,325,0,672,672,0,16,34,475,103,36,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,2,672
215,"CARRIOR CO.BOYS INTER COLLEGE SE-5 VIKAS NAGAR ROOM NO-4",772,722,0,1494,456,396,0,852,852,0,25,50,569,160,41,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,852
216,"POINEIR MO.SCHOOL SE. 1 VIKAS NAGAR ROOM NO-1",691,666,0,1357,358,362,0,720,720,0,11,41,528,92,42,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,720
217,"POINEIR MO.SCHOOL SE. 1 VIKAS NAGAR ROOM NO-2",671,621,0,1292,369,345,0,714,714,0,17,61,478,117,30,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,3,714
218,"POINEIR MO.SCHOOL SE. 1 VIKAS NAGAR ROOM NO-3",492,465,0,957,266,277,0,543,543,0,14,39,367,92,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,543
219,"POINEIR MO.SCHOOL SE. 1 VIKAS NAGAR ROOM NO-4",474,475,0,949,287,302,0,589,589,0,11,46,401,89,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,589
220,"R.L.B.SE 3 VIKAS NAGAR ROOM NO-1",466,444,0,910,244,233,0,477,477,0,11,25,342,55,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,477
221,"R.L.B.SE 3 VIKAS NAGAR ROOM NO-2",482,493,0,975,276,272,0,548,548,0,10,42,381,73,32,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4,548
222,"R.L.B.SE.3 VIKAS NAGARROOM NO-3",534,513,0,1047,264,307,0,571,571,0,12,20,402,80,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,571
223,"R.L.B.SE.3 VIKAS NAGAR  ROOM NO-4",491,471,0,962,331,266,0,597,597,0,27,45,409,80,30,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,597
224,"R.L.B.SE.3 VIKAS NAGAR ROOM NO -5",334,270,0,604,201,147,0,348,348,0,23,19,230,58,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,348
225,"R.L.B.SE.3 VIKAS NAGAR ROOM NO -6",442,393,0,835,281,235,0,516,516,0,17,21,342,119,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,516
226,"R.L.B.SE.3 VIKAS NAGAR ROOM NO -7",609,578,0,1187,321,314,0,635,635,0,13,73,404,100,37,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5,635
227,"R.L.B.SE 3 VIKAS NAGAR ROOM NO-8",378,354,0,732,208,217,0,425,425,0,21,40,312,35,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,425
228,"R.L.B.SE 3 VIKAS NAGAR ROOM NO-9",537,485,1,1023,309,261,0,570,570,0,10,80,359,78,32,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,3,570
229,"R.L.B.SE.3 VIKAS NAGAR ROOM NO-10",681,598,0,1279,354,326,0,680,680,0,18,50,446,126,31,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,680
230,"R.L.B. SCHOOL SE. 6 VIKAS NAGAR ROOM NO-1",710,677,0,1387,386,366,0,752,752,0,14,71,482,144,33,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,752
231,"R.L.B. SCHOOL SE. 6 VIKAS NAGAR ROOM NO-2",695,657,0,1352,376,359,0,735,735,0,23,57,466,136,46,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,735
232,"R.L.B. SCHOOL SE. 6 VIKAS NAGAR ROOM NO-3",670,630,0,1300,409,363,0,772,772,0,21,29,509,166,33,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,6,772
233,"R.L.B. SCHOOL SE. 6 VIKAS NAGAR ROOM NO-4",544,496,0,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,"R.L.B. SCHOOL SE. 6 VIKAS NAGAR ROOM NO-5",751,663,0,1414,469,409,0,878,878,0,46,56,586,136,40,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,8,878
235,"R.L.B. SCHOOL SE. 6 VIKAS NAGAR ROOM NO-6",432,386,0,818,252,227,0,479,479,0,13,22,347,70,17,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2,479
236,"R.L.B. SCHOOL SE. 6 VIKAS NAGAR ROOM NO-7",439,405,0,844,256,251,0,507,507,0,11,48,312,103,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,507
237,"TILAK VIDYALAYA MAHANAGAR ROOM NO-1",755,641,0,1396,438,296,0,734,734,0,38,33,280,356,12,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,5,734
238,"TILAK VIDYALAYA MAHANAGAR ROOM NO-2",450,378,0,828,250,186,0,436,436,0,16,29,140,228,13,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,0,0,0,0,1,0,1,2,0,436
239,"TILAK VIDYALAYA MAHANAGAR  ROOM NO-3",358,302,0,660,210,168,0,378,378,0,12,26,219,113,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,378
240,"TILAK VIDYALAYA MAHANAGAR ROOM NO-4",753,633,0,1386,469,336,0,805,805,0,85,65,349,267,20,0,0,2,0,1,0,1,1,0,0,1,0,1,1,1,1,0,2,0,1,1,0,2,1,2,805
241,"TILAK VIDYALAYA MAHANAGAR ROOM NO-5",648,567,0,1215,414,313,0,727,727,0,44,35,486,135,15,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,4,727
242,"TILAK VIDYALAYA MAHANAGAR ROOM NO-6",379,293,0,672,272,205,0,477,477,0,6,4,345,56,19,2,2,2,2,2,2,3,3,2,2,4,2,2,3,2,2,1,1,1,1,1,1,1,1,2,477
243,"DR VIRENDRA SWARUP PUBLIC SCHOOL MAHANAGAR ROOM NO-1",677,610,0,1287,366,336,0,702,702,0,8,6,579,72,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,702
244,"DR VIRENDRA SWARUP PUBLIC SCHOOL MAHANAGAR ROOM NO-2",489,494,0,983,282,298,0,580,580,0,5,8,430,93,34,1,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,3,580
245,"DR VIRENDRA SWARUP PUBLIC SCHOOL MAHANAGAR ROOM NO-3",399,412,0,811,252,246,0,498,498,0,6,8,400,50,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,498
246,"DR VIRENDRA SWARUP PUBLIC SCHOOL MAHANAGAR ROOM NO-4",629,610,0,1239,383,381,0,764,764,0,19,5,614,62,54,0,1,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,764
247,"DAYANAND KANYA INTER COLLEGE MAHANAGAR ROOM NO-1",784,737,0,1521,450,410,0,860,860,0,21,17,653,109,47,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,860
248,"DAYANAND KANYA INTER COLLEGE MAHANAGAR ROOM NO-2",830,641,0,1471,528,361,0,889,889,0,105,74,462,208,12,0,0,0,1,1,0,0,2,1,2,7,0,1,0,2,0,1,2,2,0,2,2,0,2,0,889
249,"DAYANAND KANYA INTER COLLEGE MAHANAGAR ROOM NO-3",484,428,0,912,355,261,0,616,616,0,38,23,313,222,12,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,616
250,"DAYANAND KANYA INTER COLLEGE MAHANAGAR ROOM NO-4",459,411,0,870,313,247,0,560,560,0,37,21,233,243,12,2,0,0,1,0,1,0,0,2,0,3,0,0,0,0,2,1,0,0,0,0,0,0,1,1,560
251,"DAYANAND KANYA INTER COLLEGE MAHANAGAR ROOM NO-5",425,376,0,801,258,202,0,460,460,0,85,32,181,136,14,1,1,0,0,1,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,460
252,"PATEL PARK (HAL) CHAND5 GANJ HAL/1",449,421,0,870,293,250,0,543,543,0,18,16,388,91,23,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,543
253,"PATEL PARK (HAL) CHAND GANJ HAL/2",429,393,0,822,289,232,0,521,521,0,20,20,353,75,35,0,1,0,0,0,1,0,1,0,0,0,0,1,1,2,0,0,0,2,1,0,0,0,1,7,521
254,"PATEL PARK (HAL) CHAND GANJ HAL/3",503,457,0,960,353,298,0,651,651,0,29,23,428,104,59,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,651
255,"MAHARSHI BALMIKI KALYAN MANDAP PHOOL PARK, NEW HYDRA BAD HAL/1",472,457,0,929,309,266,0,575,575,0,10,35,398,109,19,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575
256,"MAHARSHI BALMIKI KALYAN MANDAP PHOOL PARK, NEW HYDRA BAD HAL/2",452,406,0,858,315,270,0,585,585,0,16,73,251,218,11,1,0,0,1,0,0,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,1,2,5,585
257,"MAHARSHI BALMIKI KALYAN MANDAP PHOOL PARK, NEW HYDRA BAD HAL/3",580,562,0,1142,366,324,0,690,690,0,15,19,465,163,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,690
258,"POLICE MODERN SCHOOL RESERVE POLICE LINE LUCKNOW ROOM NO-1",840,655,0,1495,544,377,0,921,921,0,55,96,595,147,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,3,0,0,5,921
259,"POLICE MODERN SCHOOL RESERVE POLICE LINE LUCKNOW ROOM NO-2",595,435,0,1030,366,226,0,592,592,0,51,58,406,59,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,592
260,"ARYA KANYA PATHSHALA INTER COLLEGE NISHAT GANJ ROOM NO-1",547,502,0,1049,354,300,0,654,654,0,25,17,442,122,37,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,654
261,"ARYA KANYA PATHSHALA INTER COLLEGE NISHAT GANJ ROOM NO-2",534,455,0,989,279,211,0,490,490,0,16,36,327,84,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,490
262,"ARYA KANYA PATHSHALA INTER COLLEGE NISHAT GANJ ROOM NO-3",719,692,0,1411,416,350,0,766,766,0,32,31,560,114,22,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,766
263,"ARYA KANYA PATHSHALA INTER COLLEGE NISHAT GANJ ROOM NO-4",544,433,0,977,348,240,0,588,588,0,18,22,279,228,24,0,0,0,2,1,1,1,0,1,0,0,3,1,0,1,0,0,0,1,0,1,1,1,2,0,588
264,"MOTILAL NEHRU MEMORIYAL GIRLS INTER COLLEGE NEW HYDRABAD ROOM NO-1",665,568,0,1233,401,332,0,733,733,0,10,39,487,163,22,2,0,1,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,733
265,"MOTILAL NEHRU MEMORIYAL GIRLS INTER COLLEGE NEW HYDRABAD ROOM NO-2",424,384,0,808,271,245,0,516,516,0,16,38,332,98,15,1,0,0,0,0,0,0,0,1,0,2,3,0,3,0,0,0,0,0,0,0,0,0,1,6,516
266,"MOTILAL NEHRU MEMORIYAL GIRLS INTER COLLEGE NEW HYDRABAD ROOM NO-3",595,545,0,1140,336,295,0,631,631,0,22,5,458,109,29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,631
267,"MOTILAL NEHRU MEMORIYAL GIRLS INTER COLLEGE NEW HYDRABAD ROOM NO-4",555,514,0,1069,283,284,0,567,567,0,15,14,400,102,26,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,6,567
268,"PARISHADIYA PRATHMIK.VIDYALAYA. NISHAT GANJ ROOM NO-1",431,394,0,825,231,218,0,449,449,0,26,55,236,110,7,0,0,0,0,1,0,0,0,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,5,449
269,"PARISHADIYA PRATHMIK.VIDYALAYA. NISHAT GANJ ROOM NO-2",489,464,0,953,302,250,0,552,552,0,45,37,352,100,12,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,552
270,"PARISHADIYA PRATHMIK.VIDYALAYA. NISHAT GANJ ROOM NO-3",741,691,0,1432,466,380,0,846,846,0,109,25,539,134,15,1,0,1,0,0,0,0,2,2,0,1,1,0,2,2,0,0,2,0,0,0,0,0,1,9,846
271,"PARISHADIYA PRATHMIK.VIDYALAYA. NISHAT GANJ ROOM NO-4",753,672,0,1425,479,346,0,825,825,0,45,32,476,248,16,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2,825
272,"RAJKIYA INTER COLLEGE NISHAT GANJ ROOM NO-1",669,610,0,1279,390,321,0,711,711,0,40,32,305,316,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,711
273,"RAJKIYA INTER COLLEGE NISHAT GANJ ROOM NO-2",712,609,0,1321,452,326,0,778,778,0,13,75,337,327,15,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,3,778
274,"RAJKIYA INTER COLLEGE NISHAT GANJ ROOM NO-3",460,427,0,887,307,238,0,545,545,0,21,9,168,332,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,545
275,"RAJKIYA INTER COLLEGE NISHAT GANJ ROOM NO-4",520,488,0,1008,312,252,0,564,564,0,22,37,217,262,10,1,0,0,0,0,0,0,0,0,0,4,1,0,2,3,0,1,0,0,0,0,1,0,0,3,564
276,"RAJKIYA INTER COLLEGE NISHAT GANJ ROOM NO-5",538,480,0,1018,340,282,0,622,622,0,15,34,406,140,19,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,622
277,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-1",701,709,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-2",628,584,0,1212,331,291,0,622,622,0,12,10,470,96,29,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2,622
279,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-3",547,459,0,1006,372,274,0,646,646,0,20,62,431,117,7,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,646
280,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-4",772,591,0,1363,426,304,0,730,730,0,13,47,383,218,17,1,0,1,2,1,1,1,0,0,0,0,3,9,3,2,3,0,6,5,2,0,0,3,4,5,730
281,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-5",709,605,0,1314,419,319,0,738,738,0,30,31,298,350,13,1,0,0,1,0,2,2,0,2,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,738
282,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-6",394,372,0,766,213,192,0,405,405,0,20,13,272,68,25,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,405
283,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-7",420,436,0,856,264,252,0,516,516,0,25,30,277,154,18,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,0,1,1,0,1,1,0,0,1,516
284,"MUNNU KUNWER SANATAN DHARMA INTER COLLEGE PEPER MILL COLONY ROOM NO-8",765,689,0,1454,427,336,0,763,763,0,60,38,316,333,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,763
285,"RAILWAY MANORANJAN SANSTHAN(HAL) BADSHAH NAGAR STATION KE PAS HAL-1",261,231,0,492,148,113,0,261,261,0,6,13,161,58,20,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,261
286,"RAILWAY MANORANJAN SANSTHAN(HAL) BADSHAH NAGAR STATION KE PAS HAL-2",298,251,0,549,194,140,0,334,334,0,15,20,169,114,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,334
287,"RAILWAY MANORANJAN SANSTHAN(HAL) BADSHAH NAGAR STATION KE PAS HAL-3",202,164,0,366,105,83,0,188,188,0,5,24,115,31,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3,188
288,"MAHANAGAR GIRLS INTER COLLEGE FAIZABAD ROAD BADSHAH NAGAR ROOM NO-1",498,479,0,977,398,207,0,605,605,0,9,11,463,67,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,605
289,"MAHANAGAR GIRLS INTER COLLEGE FAIZABAD ROAD BADSHAH NAGAR ROOM NO-2",483,442,0,925,269,239,0,508,508,0,10,6,405,58,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,508
290,"MAHANAGAR GIRLS INTER COLLEGE FAIZABAD ROAD BADSHAH NAGAR ROOM NO-3",587,526,0,1113,307,208,0,515,515,0,33,17,81,342,14,1,2,0,0,0,1,0,0,2,2,1,2,0,0,3,1,0,2,2,1,1,1,1,2,3,515
291,"MAHANAGAR GIRLS INTER COLLEGE FAIZABAD ROAD BADSHAH NAGAR ROOM NO-4",618,550,0,1168,313,305,0,618,618,0,39,31,381,119,31,1,0,0,0,1,1,1,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,7,618
292,"ERAM MONTESARI SCHOOL AKBAR NAGAR ROOM NO-1",703,576,0,1279,380,295,0,675,675,0,80,16,127,417,16,1,0,1,1,0,1,1,0,1,1,7,0,0,1,0,0,0,0,0,0,1,1,1,0,1,675
293,"ERAM MONTESARI SCHOOL AKBAR NAGAR ROOM NO-2",825,683,0,1508,441,318,0,759,759,0,56,31,173,471,13,1,0,2,0,0,0,1,3,2,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,759
294,"PARVATI DEVI PUBLIC HIGHSCHOOL RAVINDRA PALLI SHEKHPUR KASAILA ROOM NO-1",515,458,0,973,319,244,0,563,563,0,33,32,386,87,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,563
295,"PARVATI DEVI PUBLIC HIGHSCHOOL RAVINDRA PALLI SHEKHPUR KASAILA ROOM NO-2",540,450,0,990,280,218,0,498,498,0,10,27,369,64,17,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5,498
296,"PARVATI DEVI PUBLIC HIGHSCHOOL RAVINDRA PALLI SHEKHPUR KASAILA ROOM NO-3",465,370,0,835,278,208,0,486,486,0,12,28,322,94,11,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8,5,486
297,"PARVATI DEVI PUBLIC HIGHSCHOOL RAVINDRA PALLI SHEKHPUR KASAILA ROOM NO-4",450,412,0,862,264,210,0,474,474,0,21,20,349,56,21,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1,474
298,"SPRINGDELL SCHOOL A BLOCK INDIRA NAGAR ROOM NO-7",652,568,1,1221,348,303,0,651,651,0,55,40,429,89,24,0,0,0,1,1,0,0,0,1,1,3,1,1,0,0,0,0,2,1,0,0,0,0,0,2,651
299,"SPRINGDELL SCHOOL A BLOCK INDIRA NAGAR ROOM NO-8",609,574,0,1183,358,309,0,667,667,0,18,26,433,157,16,0,0,0,0,0,1,0,0,5,0,1,2,0,0,2,0,0,0,0,0,0,0,1,1,4,667
300,"SPRINGDELL SCHOOL A BLOCK INDIRA NAGAR ROOM NO-9",371,303,0,674,215,156,0,371,371,0,15,24,170,148,8,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,371
301,"GURUKUL ACADEMY B BLOCK INDIRA NAGAR ROOM NO.-5",678,638,0,1316,381,369,0,750,750,0,8,13,599,79,40,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,4,750
302,"GURUKUL ACADEMY B BLOCK INDIRA NAGARROOM NO.-6",506,454,0,960,293,258,0,551,551,0,22,21,373,109,20,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,551
303,"RAVINDRA BHAWAN RAVINDRA PALLI SHEKHPUR KASAILA ROOM NO.-1",741,715,0,1456,445,429,0,874,874,0,37,25,667,96,37,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,874
304,"RAVINDRA BHAWAN RAVINDRA PALLI SHEKHPUR KASAILA ROOM NO-2",727,685,0,1412,409,390,0,799,799,0,21,12,625,93,40,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,2,799
305,"PRASHASNIK BHAWAN AND NI. KAKSHA RAJAT WOMENS COLLEGE OF EDU. OF MAI. LUCKNOW ROOM NO.-1",949,709,0,1658,432,296,0,728,728,0,23,76,500,99,12,0,5,0,1,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0,1,1,2,728
306,"PRASHASNIK BHAWAN AND NI. KAKSHA RAJAT WOMENS COLLEGE OF EDU. OF MAI. LUCKNOW ROOM NO.-2",726,570,0,1296,400,282,0,682,682,0,49,29,507,64,23,1,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,3,682
307,"PRASHASNIK BHAWAN AND NI. KAKSHA RAJAT WOMENS COLLEGE OF EDU. OF MAI. LUCKNOW ROOM NO.-3",965,705,0,1670,407,315,0,722,722,0,33,45,516,96,25,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,722
