"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - DHARMENDRA PRATAP SINGH","2 - RAHUL GANDHI","3 - SMRITI ZUBIN IRANI","4 - GOPAL SWAROOP GANDHI","5 - CHHAYA SINGH","6 - ZAHIDA BEGAM","7 - BABU LAL","8 - C L MAURYA","9 - RAVI KUMAR","10 - RADHE MOHAN","11 - RAM ASREY","12 - RAM NEWAJ","13 - RAMSIDDH YADAV","14 - VASDEO","15 - DR. KUMAR VISHVAS","16 - VEDPAL SHASATRI","17 - MOHD HASAN LAHRI","18 - UMAKANT","19 - GIRIJA BAKS","20 - GANGESH KUMAR GUPTA","21 - JAGAT SINGH CHAUDHARY","22 - JITENDRA SINGH","23 - TULSIRAM","24 - DWARIKA PRASAD","25 - NARESH SINGH BHADAURIYA","26 - BHAGWAN DEEN","27 - MITHILESH KUMARI","28 - RAMESH CHANDRA","29 - RAM SAJIWAN","30 - LAL BAHADUR","31 - SHIV KUMAR","32 - SWAMINATH","33 - SONAM KINNAR","34 - SANJAY KUMAR","35 - None of the Above","Total Votes Secured"
244,URUWA,356,291,0,647,174,140,0,314,314,0,4,113,140,2,2,0,1,1,1,2,1,2,0,5,2,2,0,2,1,1,3,2,5,1,3,2,3,2,2,2,4,1,1,0,1,314
245,ALAMPUR,784,667,0,1451,441,342,0,783,783,0,27,305,371,7,2,1,3,4,0,3,1,1,1,3,22,3,3,2,4,1,1,1,3,2,0,1,1,4,0,0,1,2,3,0,0,783
246,JAGDISHPUR,196,163,0,359,101,88,0,189,189,0,0,171,9,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,189
247,JAGDISHPUR,569,495,0,1064,233,223,0,456,456,0,4,379,54,0,1,0,0,0,0,0,1,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,1,456
248,JAGDISHPUR,484,465,0,949,218,276,0,494,494,0,5,436,28,0,1,0,0,1,0,0,0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,494
249,DULARINAGAR,602,499,0,1101,314,266,0,580,580,0,20,191,286,4,6,2,2,5,1,1,1,0,1,2,1,6,6,8,7,1,0,0,3,1,1,0,4,4,3,0,1,2,5,0,5,580
250,DULARINAGAR,522,407,0,929,335,258,0,593,593,0,24,380,143,2,2,0,0,0,0,0,2,0,0,0,3,3,4,4,0,1,1,0,1,1,0,0,1,4,0,1,2,8,3,0,3,593
251,MANGRAURA,612,512,0,1124,314,314,0,628,628,0,58,462,46,0,1,1,1,1,0,0,1,1,0,1,10,2,7,2,3,1,0,0,4,2,1,1,2,4,1,5,2,3,1,2,2,628
252,MALAWAN,449,404,0,853,223,240,0,463,463,0,12,350,75,1,1,2,0,0,0,0,0,0,0,2,7,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,0,5,1,0,1,463
253,GARHA,283,256,0,539,174,151,0,325,325,0,73,46,178,4,4,0,2,1,0,1,1,0,2,0,3,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,325
254,"UTTAR GANW",567,468,1,1036,323,243,0,566,566,0,21,253,252,2,3,0,2,1,0,0,0,1,0,0,6,5,1,1,0,0,1,0,2,2,1,1,0,4,1,0,2,4,0,0,0,566
255,"UTTAR GANW",504,433,0,937,261,216,0,477,477,0,21,252,164,0,0,0,0,1,0,0,0,0,0,2,5,2,3,0,1,0,1,2,8,3,1,0,2,3,0,1,3,2,0,0,0,477
256,SIRIYAREE,455,399,0,854,216,209,0,425,425,0,6,242,145,3,5,0,0,1,0,0,0,0,2,1,5,3,1,0,1,0,0,1,2,1,0,0,0,1,0,1,1,1,0,1,1,425
257,SARESAR,606,559,0,1165,328,306,0,634,634,0,24,313,251,3,0,1,2,0,0,0,3,1,0,2,14,3,1,2,0,1,0,0,1,0,0,0,0,2,1,2,2,2,1,0,2,634
258,SARESAR,347,285,0,632,178,147,0,325,325,0,65,190,28,2,2,1,1,3,0,1,0,1,0,3,12,5,1,1,0,0,1,1,1,2,1,0,0,0,1,0,1,1,0,0,0,325
259,POORABGANW,306,274,0,580,194,158,0,352,352,0,6,160,154,2,1,0,1,3,0,0,1,0,1,0,8,2,4,0,1,0,0,0,2,3,0,0,0,1,0,0,0,1,0,1,0,352
260,BADHAULI,673,600,0,1273,399,380,0,779,779,0,6,308,378,4,7,2,0,2,1,3,2,0,0,1,6,4,2,7,5,2,0,2,6,3,0,2,3,5,1,3,1,5,4,0,4,779
261,"MADDUPUR UMARWAL",528,508,0,1036,270,286,0,556,556,0,10,259,145,2,4,3,2,1,2,5,1,2,0,5,56,15,1,0,2,0,0,3,2,3,3,2,2,10,5,1,2,6,1,0,1,556
262,"MADDUPUR UMARWAL",601,540,0,1141,283,244,0,527,527,0,28,197,243,3,4,1,2,1,0,0,1,0,1,0,7,1,4,6,11,2,1,1,2,2,2,0,0,3,0,1,0,1,2,0,0,527
263,"CHAUDHHEEPUR NAUDAND",643,581,0,1224,321,276,0,597,597,0,41,281,211,3,4,0,2,2,0,0,0,2,2,1,23,2,3,4,0,1,0,1,1,0,1,0,1,3,0,1,2,1,2,1,1,597
264,CHAUDHHEEPURNAUDAND,540,473,0,1013,295,259,0,554,554,0,34,146,326,3,3,2,0,0,0,3,0,0,3,5,5,3,0,0,0,0,1,1,3,2,0,0,2,4,2,3,0,2,0,0,1,554
265,"KAPOOREE PUR",505,398,0,903,255,183,0,438,438,0,46,172,175,2,0,1,0,0,1,1,0,1,0,1,2,0,5,2,1,3,0,0,4,0,1,0,1,2,3,5,1,6,1,0,1,438
266,"KAPOOREE PUR",529,433,0,962,243,239,0,482,482,0,24,227,184,2,1,1,1,0,0,0,1,0,0,4,6,7,3,0,1,0,1,0,3,0,1,0,1,4,1,3,0,4,0,1,1,482
267,"BABUPUR SARAEYA",486,413,0,899,277,208,0,485,485,0,30,239,193,6,2,0,1,0,0,0,1,0,0,1,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,485
268,"BABUPUR SARAEYA",426,374,0,800,300,236,0,536,536,0,19,383,70,1,1,0,1,1,0,0,1,3,0,2,39,4,2,2,0,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,536
269,SHEKHPUR,454,367,0,821,258,231,0,489,489,0,4,320,126,3,1,0,1,1,1,0,0,2,1,1,3,2,5,3,1,0,0,0,1,2,0,1,1,2,1,2,1,2,0,1,0,489
270,"HASWA SURWAN",623,511,1,1135,361,292,0,653,653,0,22,141,296,8,7,1,0,2,1,1,1,3,3,1,56,8,8,12,7,4,2,5,8,3,1,2,7,10,0,5,5,14,1,5,3,653
271,MARAUCHATETARPUR,439,384,0,823,300,232,0,532,532,0,2,200,299,4,1,0,0,0,1,1,0,0,0,2,8,1,1,1,1,0,0,1,3,0,0,0,1,2,1,0,1,1,0,0,0,532
272,MUBARKPUR,639,609,0,1248,344,324,0,668,668,0,101,263,213,6,2,0,1,0,0,2,2,0,0,1,8,9,7,0,0,1,1,4,4,1,0,2,4,9,2,2,3,13,1,3,3,668
273,ETRAUR,586,496,0,1082,252,306,0,558,558,0,15,396,60,3,2,2,0,2,1,3,1,1,3,2,19,4,5,2,0,1,0,2,3,3,2,2,2,5,2,6,2,6,1,0,0,558
274,ETRAUR,388,350,0,738,231,191,0,422,422,0,36,252,101,2,2,0,0,0,1,0,0,1,0,1,7,3,2,0,0,0,0,0,5,0,0,0,0,3,0,1,1,1,2,0,1,422
275,"DAKKHIN GANW",524,459,0,983,257,202,0,459,459,0,11,245,156,6,2,0,1,1,0,3,0,5,1,2,3,1,1,1,0,0,1,0,2,2,0,1,0,4,3,1,0,1,2,1,2,459
276,"DAKKHIN GANW",598,530,0,1128,322,312,0,634,634,0,30,271,207,8,4,0,1,0,3,1,2,2,3,2,31,7,2,4,3,0,2,3,4,4,0,1,7,6,3,3,6,8,2,2,2,634
277,BAGAHEE,659,540,0,1199,309,268,0,577,577,0,4,428,105,2,0,0,2,0,0,2,0,0,1,0,6,1,0,7,6,0,0,0,2,2,0,0,0,1,1,3,2,2,0,0,0,577
278,BAGAHEE,525,417,0,942,266,190,0,456,456,0,20,224,174,3,1,1,1,2,0,0,1,0,1,0,3,4,1,0,0,0,0,0,3,1,0,0,1,6,2,1,0,5,0,1,0,456
279,HAREEMAU,811,683,1,1495,397,322,0,719,719,0,9,359,311,6,1,0,0,0,0,0,1,0,0,0,4,1,3,6,1,0,1,2,2,1,2,0,1,3,1,0,0,1,0,2,1,719
280,HAREEMAU,657,508,0,1165,400,288,0,688,688,0,16,405,226,7,1,0,1,0,0,1,0,0,1,0,8,2,3,2,0,0,1,0,0,0,0,1,2,4,1,1,1,2,1,0,1,688
281,GOOGEMAU,730,638,0,1368,367,320,0,687,687,0,17,153,435,12,11,2,2,3,1,4,1,1,2,1,13,5,4,0,2,1,0,2,4,0,0,0,1,2,1,0,0,1,1,1,4,687
282,GAYEEMAU,588,476,2,1066,267,208,0,475,475,0,13,234,122,4,8,2,0,3,4,5,2,3,2,5,37,6,2,2,0,0,1,0,2,1,0,0,0,7,3,1,1,2,2,0,1,475
283,TANDA,493,443,0,936,296,253,0,549,549,0,9,347,129,1,3,0,0,0,3,1,0,1,1,0,14,4,9,0,0,1,0,0,0,1,1,2,0,6,0,4,2,4,1,2,3,549
284,TANDA,464,417,0,881,250,229,0,479,479,0,12,273,136,4,2,0,1,1,0,1,2,3,0,0,17,2,4,1,0,0,0,2,3,1,1,0,0,2,0,2,4,1,0,2,2,479
285,TANDA,487,419,0,906,265,231,0,496,496,0,24,233,186,1,4,1,0,0,0,0,3,0,1,2,12,5,2,1,0,0,0,1,0,2,0,0,3,2,1,2,0,3,3,1,3,496
286,TANDA,511,421,0,932,284,225,0,509,509,0,7,234,213,2,4,2,1,0,0,3,0,1,1,0,16,2,1,0,1,0,0,2,0,4,1,0,1,4,2,1,1,3,0,1,1,509
287,BECHOOGARH,446,380,0,826,244,215,0,459,459,0,18,195,190,8,4,1,0,2,0,4,1,0,1,1,11,8,3,0,0,0,0,1,4,0,1,0,1,1,0,0,0,3,0,1,0,459
288,"DAKKHIN GANW KAIMA",475,407,0,882,261,261,0,522,522,0,20,217,224,2,3,0,0,0,1,2,0,0,2,2,4,3,2,0,2,2,1,0,5,1,1,1,2,5,6,2,4,5,0,2,1,522
289,"DAKAKHIN GANW KAIMA",398,375,0,773,214,157,0,371,371,371,18,120,204,3,2,0,1,0,2,2,0,0,1,2,6,2,3,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,371
290,PUREHAMEE,776,599,0,1375,296,316,0,612,612,0,9,532,32,0,0,1,0,0,0,1,0,1,0,0,8,5,4,2,1,0,0,0,6,0,0,2,1,2,0,2,0,1,1,0,1,612
291,PUREHAMEE,787,661,1,1449,292,310,0,602,602,0,39,295,178,9,5,2,1,2,2,1,1,4,5,4,12,5,1,2,0,0,1,3,8,2,1,3,2,3,0,5,2,4,0,0,0,602
292,SALPUR,488,457,0,945,294,246,0,540,540,0,26,184,252,4,6,0,0,0,1,1,2,2,0,3,6,4,3,2,2,0,1,3,2,5,1,1,3,10,2,3,5,4,2,0,0,540
293,KANKOOPUR,731,602,0,1333,330,321,0,651,651,0,6,445,139,3,1,0,0,2,0,2,1,1,1,1,20,0,1,0,0,0,1,0,5,2,1,0,0,5,2,0,5,5,0,1,1,651
294,KANJAS,512,404,0,916,278,230,0,508,508,0,33,215,202,0,0,1,1,1,0,2,1,0,1,0,12,2,5,0,0,0,1,1,6,1,2,2,2,6,0,2,3,4,0,1,1,508
295,KANJAS,397,394,0,791,296,154,0,450,450,0,33,221,150,3,1,1,2,0,1,0,3,1,1,1,11,2,2,2,1,0,1,2,3,0,0,0,1,1,1,1,0,1,0,1,2,450
296,SAMBHAI,608,554,0,1162,336,291,0,627,627,0,26,357,204,0,3,1,0,1,0,1,1,0,1,4,6,1,0,0,1,0,0,1,2,3,1,0,2,2,1,2,1,3,2,0,0,627
297,SAMBHAI,607,568,0,1175,343,304,0,647,647,0,105,248,239,5,2,1,0,2,0,2,0,1,3,1,7,1,3,1,4,1,2,0,1,1,1,0,0,2,1,4,1,3,1,2,2,647
298,SAMBHAI,388,328,0,716,187,200,0,387,387,0,9,246,93,0,1,1,0,1,0,2,0,0,1,0,6,6,1,0,1,0,0,1,2,2,0,0,0,0,1,3,1,5,2,2,0,387
299,PARVATPUR,331,302,0,633,184,181,0,365,365,0,5,185,143,0,0,1,0,0,0,0,0,0,0,1,12,1,2,0,1,0,0,2,1,0,0,0,1,2,2,1,0,4,0,0,1,365
300,KALYANPUR,534,448,0,982,282,261,0,543,543,0,11,301,191,3,0,0,1,0,0,0,1,1,1,1,11,2,2,1,0,0,0,1,2,1,0,1,1,2,1,1,3,2,0,0,1,543
301,KALYANPUR,269,266,0,535,177,163,0,340,340,0,52,191,79,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,1,0,340
302,BABUPUR,802,736,0,1538,426,396,0,822,822,0,78,368,271,3,1,1,4,2,2,2,2,1,1,0,12,12,3,3,1,0,2,2,7,3,1,4,4,12,1,3,5,7,0,1,3,822
303,GHATAMPUR,730,646,0,1376,400,386,0,786,786,0,70,287,312,11,6,4,1,2,0,2,5,4,4,5,17,8,6,3,5,3,2,3,3,3,2,0,0,2,2,1,0,7,2,2,2,786
304,GHATAMPUR,637,548,0,1185,300,223,0,523,523,0,56,149,233,9,3,0,0,4,1,3,1,0,1,1,10,10,3,0,2,4,0,1,10,2,1,0,1,3,1,1,1,11,0,1,0,523
305,DULAPUR,263,260,0,523,163,142,0,305,305,0,15,156,119,0,2,1,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,0,1,0,305
306,KAMALPUR,456,401,0,857,239,190,0,429,429,0,41,164,198,0,4,0,4,4,0,1,0,3,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,429
307,BAGHAIYAPUR,207,177,0,384,106,110,0,216,216,0,1,130,68,2,1,0,0,0,0,0,0,0,2,0,4,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,216
308,"DIGHA GOPALPUR",424,379,0,803,251,212,0,463,463,0,48,110,272,4,0,0,1,0,0,0,3,1,2,1,5,2,2,0,0,0,0,1,3,0,0,0,1,2,1,1,1,1,0,0,1,463
309,HARGAON,776,709,0,1485,409,364,0,773,773,0,24,356,294,6,2,2,0,1,0,3,2,3,2,3,15,8,5,1,1,1,1,6,12,3,1,1,1,3,2,4,2,7,0,1,0,773
310,DABERA,328,339,0,667,180,174,0,354,354,0,60,121,143,2,0,0,0,0,0,0,0,0,0,1,10,2,0,1,0,0,0,1,3,0,0,1,0,0,0,1,0,3,2,2,1,354
311,CHITAHULA,448,460,0,908,253,290,0,543,354,0,30,90,354,9,3,1,1,1,1,1,2,0,1,1,10,5,0,1,1,0,0,0,3,1,1,2,2,3,4,2,6,6,0,0,1,543
312,AHAD,628,563,0,1191,315,310,0,625,625,0,22,261,286,2,0,1,0,2,0,0,0,0,3,1,17,4,2,4,2,0,0,1,0,2,0,0,3,0,2,0,4,5,0,0,1,625
313,GAOTAMPUR,547,454,0,1001,281,254,0,535,535,0,13,210,282,2,5,1,0,0,0,0,0,0,2,0,1,1,0,1,1,0,1,1,1,0,0,1,2,3,1,2,1,1,0,0,2,535
314,ACHALPUR,398,362,0,760,288,249,0,537,537,0,40,81,333,4,4,1,0,1,0,0,1,1,0,0,13,1,6,3,13,4,2,1,3,1,3,0,2,2,0,3,2,8,1,1,2,537
315,"PURE GANESHDEI",209,189,0,398,129,113,0,242,242,0,18,52,142,2,0,1,2,1,1,1,0,0,0,0,1,2,0,2,1,0,0,2,1,0,0,0,2,1,2,1,0,3,1,2,1,242
316,MACHHARIYA,471,395,0,866,231,176,0,407,407,0,31,148,209,2,2,2,1,1,0,0,0,0,0,1,2,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,407
317,ADILPUR,602,512,0,1114,329,312,0,641,641,0,70,198,321,5,2,2,0,0,0,0,1,1,1,2,3,0,4,6,2,0,1,1,5,2,1,1,2,4,0,1,1,1,1,1,1,641
318,DAKHINWARA,744,692,0,1436,356,331,0,687,687,0,22,350,227,2,7,3,0,4,3,6,1,3,1,0,4,4,8,2,2,2,0,2,7,1,0,2,3,5,1,3,2,3,2,3,2,687
319,DAKHINWARA,563,550,0,1113,319,305,0,624,624,0,30,136,392,13,8,0,0,1,0,1,1,1,3,4,6,2,3,0,3,1,0,0,6,2,1,0,1,3,1,3,1,1,0,0,0,624
320,BASANTPUR,650,547,0,1197,396,271,0,667,667,0,67,207,326,3,3,1,1,2,0,2,0,1,3,3,9,7,3,1,0,2,1,1,4,1,1,1,0,3,1,3,2,8,0,0,0,667
321,LALPUR,460,374,0,834,222,176,0,398,398,0,25,120,227,2,1,0,0,2,0,0,0,0,0,2,9,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,3,1,0,0,398
322,RAJAMAU,809,722,1,1532,424,416,0,840,840,0,63,275,413,8,4,1,2,1,2,2,1,1,2,3,4,5,3,2,4,1,0,3,5,1,2,2,5,3,2,1,4,9,1,2,3,840
323,JANAPUR,633,565,0,1198,370,295,0,665,665,0,32,272,278,3,3,0,2,4,0,2,2,2,4,0,14,0,5,3,1,1,0,2,2,4,1,2,3,10,4,9,0,0,0,0,0,665
324,AJABGARH,481,427,1,909,265,282,0,547,547,0,65,195,191,5,6,1,3,5,3,3,1,0,2,3,13,4,2,3,3,0,0,3,4,4,4,1,5,0,2,4,4,7,0,0,1,547
325,KAPASI,645,554,0,1199,398,322,0,720,720,0,12,389,227,3,3,1,2,0,0,0,0,1,0,2,9,6,3,10,13,0,1,1,0,1,0,2,3,9,5,7,3,3,1,1,2,720
326,GARHILALSAH,367,317,0,684,217,189,0,406,406,0,37,70,213,5,2,1,1,4,0,0,0,1,1,2,10,2,5,0,6,4,0,5,6,2,3,0,2,8,0,1,2,8,1,2,2,406
327,SURATGARH,561,515,0,1076,350,312,0,662,662,0,27,228,340,6,2,1,1,2,0,2,1,0,0,2,13,7,3,0,1,1,2,3,4,1,1,0,4,4,0,0,1,2,0,1,2,662
