"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - DHARMENDRA PRATAP SINGH","2 - RAHUL GANDHI","3 - SMRITI ZUBIN IRANI","4 - GOPAL SWAROOP GANDHI","5 - CHHAYA SINGH","6 - ZAHIDA BEGAM","7 - BABU LAL","8 - C L MAURYA","9 - RAVI KUMAR","10 - RADHE MOHAN","11 - RAM ASREY","12 - RAM NEWAJ","13 - RAMSIDDH YADAV","14 - VASDEO","15 - DR. KUMAR VISHVAS","16 - VEDPAL SHASATRI","17 - MOHD HASAN LAHRI","18 - UMAKANT","19 - GIRIJA BAKS","20 - GANGESH KUMAR GUPTA","21 - JAGAT SINGH CHAUDHARY","22 - JITENDRA SINGH","23 - TULSIRAM","24 - DWARIKA PRASAD","25 - NARESH SINGH BHADAURIYA","26 - BHAGWAN DEEN","27 - MITHILESH KUMARI","28 - RAMESH CHANDRA","29 - RAM SAJIWAN","30 - LAL BAHADUR","31 - SHIV KUMAR","32 - SWAMINATH","33 - SONAM KINNAR","34 - SANJAY KUMAR","35 - None of the Above","Total Votes Secured"
252,GAURIPUR,489,440,0,929,300,245,0,545,545,0,10,320,186,3,0,1,0,0,0,0,0,0,0,1,10,0,3,0,0,0,0,0,1,1,0,0,0,0,1,3,2,2,0,0,1,545
253,GAURIPUR,483,419,0,902,266,224,0,490,490,0,6,288,154,1,2,1,0,3,0,0,0,0,1,1,15,2,3,2,1,0,1,0,2,0,0,0,1,2,0,3,0,1,0,0,0,490
254,BASUPUR,516,522,0,1038,285,287,0,572,572,0,9,258,239,2,0,1,0,0,0,0,0,1,1,0,9,0,2,0,3,0,2,7,8,4,1,1,1,4,2,2,1,1,10,3,0,572
255,TULSIPUR,507,460,0,967,271,243,0,514,514,0,5,224,256,6,3,1,2,1,2,1,1,2,1,1,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,514
256,"INTAUJA PASCHIM",528,522,0,1050,294,333,0,627,627,0,15,322,210,2,0,1,0,1,0,0,1,0,0,1,22,4,2,12,6,2,4,1,2,1,0,0,2,2,0,3,2,5,2,0,2,627
257,"INTAUJA PASCHIM",320,297,0,617,177,209,0,386,386,0,19,202,120,1,3,2,1,1,1,0,0,0,0,0,5,3,3,4,5,0,1,1,3,0,0,1,1,3,0,3,1,1,1,0,0,386
258,JAGDISHPUR,542,465,0,1007,295,232,0,527,527,0,17,244,213,3,2,0,0,0,0,2,1,1,2,2,13,6,0,2,1,0,0,0,0,0,0,0,1,3,1,1,0,9,0,1,2,527
259,"SARAY HRIDAYSHAH",497,421,0,918,244,208,0,452,452,0,8,209,170,3,0,0,0,0,0,0,0,0,2,0,36,6,0,0,0,0,0,1,0,1,0,0,1,2,3,1,2,3,4,0,0,452
260,"SARAY HRIDAYSHAH",492,428,0,920,280,199,0,479,479,0,10,283,119,1,2,0,0,0,0,2,8,0,1,1,13,3,3,2,1,1,0,0,6,1,3,2,1,1,2,3,4,4,0,2,0,479
261,"ROHASI KHURD",743,687,0,1430,435,431,0,866,866,0,22,531,232,6,2,0,0,1,1,3,4,1,2,2,4,9,3,1,4,0,3,0,5,0,2,0,1,8,5,3,3,6,0,1,1,866
262,NARAULI,713,579,0,1292,407,319,0,726,726,0,33,430,169,4,2,1,2,1,0,3,2,0,2,0,20,3,6,2,2,0,2,1,4,4,0,2,1,12,0,1,2,4,3,4,4,726
263,SUJANPUR,374,337,0,711,224,203,0,427,427,0,15,149,204,4,4,0,1,0,2,3,0,0,0,0,7,2,1,5,7,0,2,1,4,1,0,0,1,1,1,1,3,6,1,1,0,427
264,SUJANPUR,645,544,0,1189,458,209,0,667,667,0,31,233,309,9,2,2,1,2,1,2,4,1,4,1,6,9,3,2,1,2,0,3,6,4,0,1,4,3,2,3,3,5,2,1,5,667
265,GUNWAWA,811,707,0,1518,241,337,0,578,578,0,14,319,194,5,1,1,1,1,2,0,1,0,0,1,7,3,2,2,1,0,0,2,2,2,0,1,1,6,5,2,0,1,0,0,1,578
266,GUNWAWA,812,674,1,1487,358,256,0,614,614,0,6,485,97,3,3,0,0,1,0,0,1,1,3,0,4,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,614
267,PAINGA,415,381,1,797,223,203,0,426,426,0,7,128,204,5,1,1,0,0,0,0,5,0,1,5,33,7,4,3,2,0,1,0,2,0,0,6,1,2,0,1,1,4,1,1,0,426
268,GUJARTOLA,449,368,0,817,218,228,0,446,446,0,17,327,66,2,1,1,0,0,0,0,0,1,4,0,4,1,2,0,3,0,0,2,2,0,0,2,1,1,1,1,1,5,1,0,0,446
269,"PURE AZIL",533,439,0,972,222,182,0,404,404,0,15,148,147,3,4,0,1,0,1,1,0,0,1,2,18,2,7,0,4,1,1,3,4,1,4,4,5,8,9,2,2,1,3,0,2,404
270,SONGRA,671,597,0,1268,323,323,0,646,646,0,37,255,234,7,5,0,2,2,1,0,8,2,6,3,20,10,2,6,3,2,1,5,8,2,3,0,3,5,1,3,2,5,0,0,3,646
271,DHANAPUR,409,362,0,771,207,193,0,400,400,0,7,173,171,2,2,0,0,0,0,2,0,0,1,3,11,3,3,3,0,0,1,3,1,2,1,2,1,2,3,1,0,1,1,0,0,400
272,ASURA,400,320,1,721,202,182,0,384,384,0,19,256,85,1,0,0,0,0,1,0,0,0,0,0,7,3,1,0,0,0,0,0,2,1,0,1,0,0,1,2,3,1,0,0,0,384
273,DHARUPUR,347,269,0,616,196,175,0,371,371,0,22,244,55,2,2,0,0,1,0,0,0,0,0,1,10,2,1,5,0,1,1,0,2,0,0,1,0,1,16,0,0,1,0,0,3,371
274,JAGMALPUR,457,380,0,837,240,200,0,440,440,0,9,260,131,4,0,0,0,1,1,3,0,0,1,1,12,3,2,1,0,1,1,0,2,1,0,0,0,2,1,1,1,1,0,0,0,440
275,JAGMALPUR,345,291,0,636,181,170,0,351,351,0,11,253,65,1,1,0,1,0,0,0,1,0,0,0,6,4,1,2,0,0,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,351
276,"RAMPUR KUDWA",621,576,0,1197,362,365,0,727,727,0,23,486,143,3,7,0,3,1,2,2,4,2,3,2,17,4,2,0,0,0,1,1,2,1,0,1,3,5,3,0,0,6,0,0,0,727
277,SULTANPUR,181,178,2,361,77,127,0,204,204,0,9,115,57,0,1,0,1,0,0,2,0,0,0,0,5,2,0,3,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,2,204
278,BARNATIKAR,418,368,0,786,211,193,0,404,404,0,13,150,214,2,0,0,0,0,0,0,0,1,0,0,3,6,2,1,0,0,0,1,0,0,0,0,0,2,4,2,2,0,0,1,0,404
279,BARNATIKAR,677,602,0,1279,394,310,0,704,704,0,4,371,260,10,2,0,1,1,0,0,0,1,1,0,12,5,3,0,0,1,0,2,3,1,0,3,0,3,3,3,1,9,0,3,1,704
280,MADHAVPUR,537,520,0,1057,384,323,0,707,707,0,6,435,235,2,0,0,0,0,0,0,0,0,1,1,14,2,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,2,3,0,1,707
281,MADHAVPUR,313,269,0,582,205,171,0,376,376,0,2,237,113,1,1,0,0,0,0,0,0,0,0,0,9,2,3,1,1,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,376
282,MADHAVPUR,582,483,0,1065,311,245,0,556,555,0,16,370,144,0,1,0,0,0,0,0,1,1,0,0,7,2,0,1,1,0,0,1,1,0,0,1,0,3,1,0,1,3,0,0,1,556
283,MADHAVPUR,268,301,0,569,170,164,0,334,334,0,4,215,82,2,1,0,0,2,1,0,0,1,0,0,5,1,1,3,0,1,0,0,0,1,0,0,1,0,3,1,0,1,6,1,1,334
284,RAJGARH,720,651,0,1371,407,372,0,779,779,0,13,308,213,3,1,1,0,0,1,2,6,1,0,1,143,5,12,5,1,3,2,3,9,3,0,1,2,20,3,6,2,5,4,0,0,779
285,PACHEHARI,778,683,0,1461,421,346,0,767,767,0,52,371,226,1,1,1,0,0,0,2,45,1,7,2,30,4,3,0,1,1,1,1,4,2,1,1,1,2,2,4,0,0,0,0,0,767
286,PACHEHARI,853,708,0,1561,448,350,0,798,798,0,31,442,241,8,1,2,0,3,0,0,4,0,7,2,22,5,3,0,1,1,0,0,3,2,1,0,6,5,0,3,0,5,0,0,0,798
287,"KATARA LALGANJ",565,526,0,1091,327,248,0,575,575,0,11,363,155,0,3,1,0,0,0,0,1,1,1,1,9,1,13,0,0,1,2,0,2,1,0,0,0,4,0,1,1,0,1,1,1,575
288,"KATARA LALGANJ",765,632,0,1397,403,289,0,692,692,0,6,408,252,2,0,0,0,1,0,0,1,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,692
289,"KATARA LALGANJ",618,504,0,1122,298,206,0,504,504,0,1,282,180,1,3,0,0,0,0,1,0,0,1,1,21,2,2,1,0,0,0,0,1,0,1,0,0,3,1,0,0,2,0,0,0,504
290,"KATARA LALGANJ",356,311,0,667,190,141,0,331,331,0,1,175,130,1,0,0,0,1,0,2,0,0,0,2,8,1,0,1,0,0,0,0,1,0,0,0,1,2,1,1,0,1,0,0,2,331
291,ASAIDAPUR,460,398,0,858,291,239,0,530,530,0,19,341,145,1,2,0,0,0,0,0,0,2,0,0,13,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,530
292,MISHARAULI,580,544,0,1124,348,303,0,651,651,0,13,375,187,4,0,1,1,1,1,2,1,1,1,1,15,8,10,1,0,1,0,0,1,3,2,3,3,4,2,3,1,4,1,0,0,651
293,DHANIJALALPUR,814,731,0,1545,451,337,0,788,788,0,16,445,198,6,1,1,2,2,1,1,1,0,0,0,12,3,8,19,8,2,0,3,5,5,1,1,18,9,1,7,1,9,1,0,1,788
294,DHANIJALALPUR,325,309,0,634,187,173,0,360,360,0,2,182,137,1,1,0,0,1,0,0,0,1,1,1,13,0,2,5,3,0,0,1,0,0,0,0,0,1,2,1,1,3,1,0,0,360
295,"LILA TIKARA",350,317,0,667,194,144,0,338,338,0,4,178,120,5,0,0,0,0,0,0,0,0,0,0,16,2,2,1,0,0,0,0,1,0,0,1,3,0,0,0,4,0,0,0,1,338
296,"LILA TIKARA",425,357,0,782,199,180,0,379,379,0,3,143,172,3,2,1,4,1,0,2,0,0,1,1,18,2,1,1,1,2,1,5,1,0,0,1,0,5,1,1,0,3,0,0,3,379
297,MAHIMAPUR,267,265,0,532,146,157,0,303,303,0,36,198,41,1,0,1,1,0,3,0,0,1,0,0,13,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,303
298,SHAHBAZPUR,731,667,0,1398,374,350,0,724,720,0,37,384,233,3,1,1,2,3,0,0,3,3,1,1,14,7,8,0,2,0,1,1,2,1,0,0,1,4,0,1,1,4,1,0,4,724
299,DARPIPUR,327,295,0,622,200,175,0,375,372,0,3,190,149,2,5,1,0,0,0,0,0,1,0,1,7,3,0,0,1,0,0,0,0,0,0,0,0,3,0,3,1,2,0,0,3,375
300,BEHATA,794,713,0,1507,398,422,0,820,820,0,87,335,325,8,2,1,3,1,1,3,3,0,1,3,12,6,0,3,2,0,2,2,5,3,1,0,1,2,0,3,3,2,0,0,0,820
301,TIKARIYA,785,701,0,1486,456,354,0,810,808,0,24,427,298,2,2,1,0,0,0,0,0,0,1,2,19,3,2,1,0,0,1,1,2,2,1,1,1,3,0,6,1,6,1,0,2,810
302,BELKHAUR,414,324,0,738,191,179,0,370,370,0,14,194,130,1,1,0,0,3,0,1,1,0,0,1,2,2,2,1,1,0,0,2,2,0,1,0,1,3,1,2,0,2,0,2,0,370
303,BELKHAUR,489,443,0,932,215,208,0,423,420,0,6,253,104,3,3,1,1,2,0,2,1,0,1,1,11,4,6,2,0,4,0,1,1,0,1,0,5,5,0,1,0,1,0,0,3,423
304,KHAJURI,445,383,0,828,254,226,0,480,480,0,9,288,143,3,0,1,1,0,0,0,2,0,1,1,8,0,2,1,3,0,1,1,1,1,0,0,0,3,1,1,2,4,1,1,0,480
305,ANNIBAIJAL,673,596,0,1269,262,231,0,493,492,0,15,267,166,1,1,1,0,2,0,2,0,1,1,3,10,5,2,3,1,0,0,1,2,1,0,0,1,1,3,0,1,1,0,0,1,493
306,ANNIBAIJAL,182,198,0,380,87,84,0,171,170,0,10,60,75,3,2,0,0,1,0,0,0,1,0,0,3,3,1,1,3,0,0,0,0,0,1,0,0,2,0,1,0,1,1,1,1,171
307,"ANNI BAIJAL",629,569,0,1198,307,272,0,579,578,0,8,347,166,2,2,0,1,1,1,2,0,0,2,4,17,3,5,1,0,1,0,1,3,0,0,1,1,4,0,1,0,0,3,1,1,579
308,BABUPUR,501,457,0,958,318,272,0,590,590,0,19,302,238,8,1,2,1,1,0,0,1,0,0,0,3,0,1,0,2,0,0,0,2,0,2,0,0,3,1,2,0,1,0,0,0,590
309,ARGANWA,807,606,0,1413,367,324,0,691,690,0,9,404,112,1,2,0,2,1,0,2,0,1,2,1,133,1,2,2,2,0,0,1,1,2,0,0,2,1,2,0,2,2,0,0,1,691
310,SAKRANWA,781,659,0,1440,419,365,0,784,779,0,29,375,313,0,1,1,0,0,0,0,0,1,2,1,12,6,4,1,1,2,1,3,4,0,1,2,3,3,0,2,1,10,0,0,5,784
311,BAHAPUR,692,660,0,1352,353,369,0,722,772,0,57,360,210,0,1,0,0,1,1,2,0,1,0,2,32,12,1,2,1,1,0,2,4,2,1,2,2,10,3,1,3,8,0,0,0,722
312,RAGHIPUR,703,603,0,1306,336,315,0,651,650,0,70,297,202,6,2,2,0,0,0,1,1,2,8,0,13,2,9,7,6,3,1,2,2,1,1,0,0,2,0,0,1,6,1,2,1,651
313,BHAWANSHAHPUR,462,436,0,898,236,230,0,466,466,0,10,259,164,3,1,0,0,0,1,0,1,0,0,1,8,0,1,1,2,1,0,1,2,1,1,0,0,2,0,1,1,3,0,1,0,466
314,BHAWANSHAHPUR,322,296,0,618,196,208,0,404,403,0,3,235,111,4,3,0,1,1,0,0,0,0,1,1,17,2,1,1,0,1,0,0,1,1,0,0,13,1,0,1,3,0,0,1,1,404
315,LUGARI,478,430,0,908,230,211,0,441,411,0,6,268,113,5,0,1,3,1,0,2,1,0,2,0,5,3,3,6,1,0,0,0,5,1,0,4,1,3,0,2,0,1,1,3,0,441
316,ATTANAGAR,527,490,1,1018,285,280,0,565,565,0,24,251,208,4,2,2,0,1,1,0,3,2,1,1,33,3,2,1,2,1,0,1,3,2,2,1,3,1,1,2,1,4,1,1,0,565
317,CHANDAIPUR,450,407,0,857,277,273,0,550,550,0,4,317,137,1,3,0,0,2,0,2,2,1,0,1,12,6,4,16,9,1,2,1,0,2,2,1,1,3,2,4,1,4,2,4,3,550
318,SAINTHA,720,636,0,1356,336,294,0,630,629,0,27,392,144,4,1,1,1,3,1,1,2,0,1,1,17,5,2,3,1,1,0,3,2,4,0,3,4,1,1,2,0,1,0,0,1,630
319,SAINTHA,751,689,0,1440,344,293,0,637,637,0,23,387,142,3,3,1,0,0,1,1,2,1,3,1,46,7,2,0,0,0,1,2,2,1,0,0,0,2,2,1,1,1,1,0,0,637
320,PATHANPUR,728,703,0,1431,339,330,0,669,667,0,46,240,292,5,4,0,0,5,0,3,1,0,1,2,39,0,0,3,2,2,0,3,3,3,2,2,2,2,1,2,0,1,1,0,2,669
321,AINTHA,507,450,0,957,270,235,0,505,505,0,17,293,159,0,1,0,0,0,1,1,0,0,1,1,9,8,0,0,1,0,0,0,2,1,0,0,1,4,0,0,1,3,1,0,0,505
322,PAHARGANJ,561,520,0,1081,284,300,0,584,582,0,24,328,160,1,2,0,1,0,1,1,0,0,0,5,12,5,7,1,0,2,0,1,7,2,0,1,0,11,2,3,3,2,0,0,2,584
323,PAHARGANJ,628,538,2,1168,312,277,0,589,589,0,25,319,166,1,1,1,2,0,2,2,3,1,1,1,36,6,0,0,0,0,2,1,0,1,0,0,3,5,0,1,1,7,0,1,0,589
324,PANDARI,580,537,0,1117,277,249,0,526,525,0,14,304,184,0,4,0,1,0,0,0,0,1,1,1,4,2,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,526
325,PANDARI,545,472,0,1017,338,262,0,600,599,0,10,345,165,6,1,0,1,1,1,1,0,2,2,0,11,2,3,1,3,1,1,4,6,4,1,0,3,6,4,1,1,7,2,3,1,600
326,SARIPUR,329,273,0,602,165,150,0,315,315,0,57,120,108,0,2,0,0,1,0,0,0,0,1,1,15,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,315
327,CHHITEPUR,502,471,0,973,269,241,0,510,510,0,32,248,166,3,1,0,2,0,1,0,2,2,6,2,9,8,5,2,0,2,0,2,1,0,0,0,1,6,3,1,1,1,3,0,0,510
328,KHARAWA,358,341,0,699,195,207,0,402,402,0,56,189,75,0,0,1,1,2,0,0,1,0,0,0,41,6,4,1,3,1,1,3,1,0,1,0,1,7,0,0,4,1,1,0,1,402
329,SAMBHANWA,704,603,0,1307,340,276,0,616,616,0,46,310,174,3,0,2,0,1,1,0,0,0,1,4,46,3,3,2,2,0,0,1,0,2,2,0,0,3,1,2,0,5,0,2,0,616
330,SAMBHANWA,539,482,0,1021,241,197,0,438,438,0,15,212,162,1,2,0,2,1,0,3,0,1,0,0,11,1,2,5,2,0,1,0,3,1,1,0,0,6,0,0,0,2,1,2,1,438
331,BASAYAKPUR,602,545,1,1148,350,310,0,660,660,0,8,313,240,6,2,1,3,0,2,2,0,0,0,5,37,7,1,3,3,0,1,0,3,0,3,1,3,3,2,2,1,6,1,0,1,660
