"Polling Station",,"Total No of Electors",,,,"Voters Turnout",,,,,,"Candidate ID and Name",,,,,,,,,,,,,,,,
"Part No","Part Name",Male,Female,Other,"Total No. of electors",Male,Female,Other,Total,"No of voters identifying using EPIC","Tendered Voter","1 - KAPIL MUNI KARWARIYA","2 - KESHAV PRASAD MAURYA","3 - MOHD. KAIF","4 - DHARAM RAJ SINGH PATEL","5 - GYANENDRA KUMAR SRIVASTAVA GYANI BHAI","6 - GANESHJI TRIPATHI","7 - DAKKHINI PRASAD KUSHWAHA","8 - NATHU RAM BOUDHA","9 - PARVEZ ASHFAQUE SIDDIQUI","10 - SHIMALA SHRI","11 - SURENDRA KUMAR MISHRA","12 - ZIAOUL HAQUE","13 - DR. NEERAJ","14 - MITHILESH KUMAR","15 - MILAN MUKERJEE","16 - None of the Above","Total Votes Secured"
265,"JAGAT TARAN GOLDEN JUBALI PRA.SCHOOL GORGE TOWN WEST BHAG 2 KAMRA N.54",695,531,0,1226,237,185,0,422,412,0,33,251,97,28,1,1,0,0,0,6,3,0,1,1,0,0,422
266,"JAGAT TARAN GOLDEN JUBALI PRA.SCHOOL GORGE TOWN  KAMRA N.6",805,670,1,1476,354,297,0,651,643,0,33,495,52,30,1,0,0,0,0,8,0,2,1,1,15,13,651
267,"JAGAT TARAN GOLDEN JUBALI PRA.SCHOOL GORGE TOWN PURVIT BHAG 2 KAMRA N.7",575,470,0,1045,303,260,0,563,563,0,23,419,58,40,0,0,1,0,1,16,1,0,0,1,0,3,563
268,"JAGAT TARAN GOLDEN JUBALI PRA.SCHOOL GORGE TOWN SOUTH BHAG  KAMRA N.7",926,759,0,1685,459,363,0,822,800,0,60,565,52,102,1,0,0,1,1,14,2,0,0,0,14,10,822
269,"JAGAT TARAN GIRLS INTER COLLEGE GORGETWON BYVSAYIK",910,709,0,1619,404,293,0,697,692,0,59,471,59,76,0,0,0,1,1,25,1,2,0,0,0,2,697
270,"KARNELGANJ INTER COLLEGE TAIGOR TOWN PURVI BHAG KA PURBI BHAG KAMRA N.2",341,270,0,611,135,96,0,231,213,0,49,120,30,18,0,0,0,0,0,13,0,0,0,0,0,1,231
271,"MOOK BADHIR VIDYALAYA GEORGE TOWN POORVIBHAG ROOM NO. 1",638,566,0,1204,273,218,0,491,456,0,87,320,47,14,2,0,0,0,2,9,1,1,3,1,2,2,491
272,"MOOK BADHIR VIDYALAYA GEORGE TOWN UTTARIBHAG ROOM NO. 2",439,345,0,784,224,105,0,329,315,0,18,242,25,31,0,1,1,0,0,10,0,0,0,0,1,0,329
273,"MOOK BADHIR VIDYALAYA GEORGE TOWN UTTARIBHAG ROOM NO. 3",364,317,0,681,179,146,0,325,321,0,23,251,17,21,1,0,0,0,0,2,0,0,0,2,6,2,325
274,"MOOK BADHIR VIDYALAYA GEORGE TOWN UTTARIBHAG ROOM NO. 4",624,478,0,1102,265,191,0,456,432,0,46,315,32,44,0,0,0,0,0,10,0,2,0,2,2,3,456
275,"MOOK BADHIR VIDYALAYA GEORGE TOWN DAKSHINI BHAG ROOM NO. 5",424,360,0,784,163,140,0,303,300,0,38,211,21,23,0,0,0,1,0,6,0,0,1,0,0,2,303
276,"MOOK BADHIR VIDYALAYA GEORGE TOWN DAKSHINIUTTARIBHAG ROOM NO. 6",839,686,0,1525,358,298,0,656,615,0,54,444,54,82,0,0,1,0,1,16,0,0,0,0,1,3,656
277,"MOOK BADHIR VIDYALAYA GEORGE TOWN DAKSHINUTTARIBHAG ROOM NO. 7",878,680,0,1558,375,295,0,670,634,0,97,430,51,62,1,0,0,0,1,14,1,1,2,0,1,9,670
278,"MOOK BADHIR VIDYALAYA GEORGE TOWN DAKSHINI PASCHIMI BHAG ROOM NO. 8",502,383,0,885,198,116,0,314,312,0,80,164,33,22,0,0,0,0,0,8,0,0,0,0,3,4,314
279,"MOOK BADHIR VIDYALAYA GEORGE TOWN DAKSHINIBHAG ROOM NO. 9",581,548,0,1129,260,229,0,489,423,0,79,277,72,34,0,1,1,1,1,10,0,0,1,1,3,8,489
280,"CHANDRASHEKHAR AAZZAD JUNIAR HIGHSCHOOL ALLAPUR POORVI BHAG",603,433,0,1036,248,177,0,425,412,0,21,298,43,48,0,0,0,0,0,8,0,1,0,0,3,3,425
281,"CHANDRASHEKHAR AAZZAD JUNIAR HIGHSCHOOL ALLAPUR POORVI BHAG",556,452,0,1008,267,191,0,458,458,0,16,352,32,38,0,0,0,0,1,15,1,0,0,0,0,3,458
282,"CHANDRASHEKHAR AAZZAD JUNIAR HIGHSCHOOL ALLAPUR PASCHIMI BHAG 1",699,536,0,1235,288,203,0,491,490,0,33,375,36,28,0,0,1,0,2,15,0,0,0,0,0,1,491
283,"CHANDRASHEKHAR AAZZAD JUNIAR HIGHSCHOOL ALLAPUR PASCHIMI BHAG 2",715,507,0,1222,269,205,0,474,315,0,17,351,57,32,0,0,0,0,0,12,0,0,0,1,1,3,474
284,"M.L.CONVENT SCHOOL BAGHMABARI GADDI ROOM NO.1",744,576,0,1320,278,199,0,477,477,0,63,339,23,34,0,0,0,1,0,11,0,0,0,0,1,5,477
285,"M.L.CONVENT SCHOOL BAGHMABARI GADDI ROOM NO.2",523,445,0,968,244,190,0,434,434,0,30,343,22,23,1,0,0,0,0,10,0,0,1,1,0,3,434
286,"M.L.CONVENT SCHOOL BAGHMABARI GADDI ROOM NO.3",617,477,0,1094,218,187,0,405,393,0,21,338,14,23,1,0,0,0,0,7,0,0,0,0,0,1,405
287,"M.L.CONVENT SCHOOL BAGHMABARI GADDI ROOM NO.4",639,502,0,1141,310,201,0,511,510,0,22,416,19,42,0,0,0,0,0,5,1,0,0,0,1,5,511
288,"M.L.CONVENT SCHOOL BAGHMABARI GADDI ROOM NO.5",604,416,0,1020,203,159,0,362,331,0,18,294,15,30,0,0,0,0,0,4,0,0,1,0,0,0,362
289,"SARSWATI SHISHU MANDIR KIDWAI NAGAR ALLAPUR ROOM NO. 1",403,312,0,715,143,117,0,260,255,0,28,175,15,29,0,0,0,0,1,4,0,0,0,2,0,6,260
290,"SARSWATI SHISHU MANDIR KIDWAI NAGAR ALLAPUR ROOM NO. 2",600,476,0,1076,271,215,0,486,475,0,30,381,30,30,0,1,0,0,0,5,0,1,1,0,0,7,486
291,"SARSWATI SHISHU MANDIR KIDWAI NAGAR ALLAPUR ROOM NO. 3",626,486,0,1112,252,202,0,454,420,0,37,331,43,34,0,0,0,1,0,5,0,0,0,0,0,3,454
292,"SARSWATI SHISHU MANDIR KIDWAI NAGAR ALLAPUR ROOM NO. 4",589,435,0,1024,245,125,0,370,370,0,12,286,17,42,1,1,1,0,1,3,0,0,0,0,1,5,370
293,"SARSWATI SHISHU MANDIR KIDWAI NAGAR ALLAPUR ROOM NO. 5",638,524,0,1162,226,202,0,428,426,0,21,339,23,32,1,0,0,0,0,9,0,0,0,0,0,3,428
294,"SARSWATI SHISHU MANDIR KIDWAI NAGAR ALLAPUR ROOM NO. 6",366,295,0,661,153,106,0,259,255,0,42,169,22,15,0,1,0,0,0,8,0,0,0,0,0,2,259
295,"MAIDAM QUERY VIDYALAYA KIDWAI NAGAR ALLAPUR ROOM NO. 4",340,270,0,610,105,100,0,205,201,0,12,153,21,10,0,0,0,0,0,5,2,0,0,0,1,1,205
296,"MAIDAM QUERY VIDYALAYA KIDWAI NAGAR ALLAPUR ROOM NO. 5",728,561,0,1289,277,245,0,522,515,0,69,377,41,23,0,1,0,0,0,9,0,0,0,1,0,1,522
297,"MAIDAM QUERY VIDYALAYA KIDWAI NAGAR ALLAPUR ROOM NO. 6",753,705,0,1458,360,350,0,710,707,0,76,466,115,12,2,1,1,0,1,22,0,4,0,1,1,8,710
298,"MAIDAM QUERY VIDYALAYA KIDWAI NAGAR ALLAPUR ROOM NO. 7",451,337,0,788,191,156,0,347,324,0,14,271,33,19,0,0,0,0,1,6,0,0,0,0,1,2,347
299,"MAIDAM QUERY VIDYALAYA KIDWAI NAGAR ALLAPUR ROOM NO. 8",530,398,0,928,209,120,0,329,325,0,53,220,32,16,0,0,0,0,0,3,0,1,0,0,0,4,329
300,"SARDAR PATEL JUNIAR HIG SCHOOL ALLAPUR ROOM NO. 1",698,548,0,1246,278,219,0,497,491,0,62,332,32,49,1,0,0,0,8,0,0,4,2,1,2,4,497
301,"SARDAR PATEL JUNIAR HIG SCHOOL ALLAPUR ROOM NO. 2",468,416,0,884,161,154,0,315,310,0,22,224,48,12,0,0,0,0,0,4,0,0,0,0,2,3,315
302,"SARDAR PATEL JUNIAR HIG SCHOOL ALLAPUR ROOM NO. 3",544,435,0,979,247,177,0,424,424,0,25,295,18,70,0,0,0,0,0,10,0,0,2,0,1,3,424
303,"SARDAR PATEL JUNIAR HIG SCHOOL ALLAPUR ROOM NO. 4",467,429,0,896,200,173,0,373,370,0,93,208,37,23,0,1,0,0,0,0,1,1,0,0,1,8,373
304,"SARDAR PATEL JUNIAR HIG SCHOOL ALLAPUR ROOM NO. 5",542,440,0,982,265,203,0,468,465,0,38,331,36,45,0,0,1,0,0,14,1,0,0,0,1,1,468
305,"MAHANT VICHARANAND SANSKRIT UCHATAR MADHYAMIK VIDYALAYA 5 BAGHAMBARIROAD ALLAPUR PASCHIMI",660,516,0,1176,229,201,0,430,415,0,58,316,23,22,0,0,0,0,0,6,0,1,0,0,2,2,430
306,"MAHANT VICHARANAND SANSKRIT UCHATAR MADHYAMIK VIDYALAYA 5 BAGHAMBARIROAD ALLAPUR PASCHIMI",326,253,0,579,134,106,0,240,232,0,9,205,13,5,1,0,0,0,0,7,0,0,0,0,0,0,240
307,"MAHANT VICHARANAND SANSKRIT UCHATAR MADHYAMIK VIDYALAYA 5 BAGHAMBARIROAD ALLAPUR PASCHIMI",344,275,0,619,154,114,0,268,268,0,13,211,21,12,0,0,0,0,0,5,0,0,0,0,5,1,268
308,"MAHANT VICHARANAND SANSKRIT UCHATAR MADHYAMIK VIDYALAYA 5 BAGHAMBARIROAD ALLAPUR PASCHIMI",782,630,1,1413,343,236,0,579,579,0,54,448,38,21,1,2,0,0,0,10,0,1,0,0,0,4,579
309,"MAHANT VICHARANAND SANSKRIT UCHATAR MADHYAMIK VIDYALAYA 5 BAGHAMBARIROAD ALLAPUR PASCHIMI",792,711,0,1503,332,276,0,608,608,0,58,432,52,49,1,1,0,0,2,5,0,2,0,2,2,2,608
310,"MAHANT VICHARANAND SANSKRIT UCHATAR MADHYAMIK VIDYALAYA 5 BAGHAMBARIROAD ALLAPUR PASCHIMI",605,508,0,1113,246,167,0,413,410,0,23,314,15,38,0,1,1,0,0,10,1,1,4,1,3,1,413
311,"MAHANT VICHARANAND SANSKRIT UCHATAR MADHYAMIK VIDYALAYA 5 BAGHAMBARIROAD ALLAPUR PASCHIMI",400,311,0,711,136,106,0,242,242,0,2,195,15,24,0,0,0,0,1,4,0,0,0,0,0,1,242
312,"S.S. CONVENT ALLAPUR ROOM NO. 1",414,306,0,720,146,105,0,251,250,0,6,170,18,49,1,0,0,0,1,3,0,0,0,0,3,0,251
313,"S.S. CONVENT ALLAPUR ROOM NO. 2",416,305,0,721,141,100,0,241,241,0,26,168,12,26,0,0,0,0,0,4,0,1,0,0,1,3,241
314,"S.S. CONVENT ALLAPUR ROOM NO. 3",842,601,0,1443,302,237,0,539,530,0,17,372,25,97,1,0,0,0,4,13,1,0,1,1,1,6,539
315,"S.S. CONVENT ALLAPUR ROOM NO. 4",730,572,0,1302,327,258,0,585,526,0,25,440,42,55,0,0,0,0,0,19,0,0,0,0,3,1,585
316,"N.M.PA.NURSARI SCHOOL BAKSHI KALA WEST BHAG",668,536,0,1204,344,205,0,549,530,0,8,424,63,33,1,0,1,1,0,6,0,0,0,1,5,6,549
317,"N.M.PA.NURSARI SCHOOL BAKSHI KALA WEST BHAG",732,561,0,1293,317,249,0,566,560,0,6,284,110,157,0,1,0,0,0,2,1,1,0,0,1,3,566
318,"N.M.PA.NURSARI SCHOOL BAKSHI KALA POORVI BHAG",706,528,0,1234,299,204,0,503,500,0,22,347,46,72,0,1,0,0,0,10,0,1,1,1,0,2,503
319,"N.M.PA.NURSARI SCHOOL BAKSHI KALA PURVI MADYA  BHAG",784,560,0,1344,286,212,0,498,495,0,19,364,43,51,2,0,1,0,0,12,0,1,0,1,2,2,498
320,"N.M.PA.NURSARI SCHOOL BAKSHI KALA MADHYA  BHAG",852,657,1,1510,333,316,0,649,615,0,14,358,167,85,1,1,0,0,0,10,1,1,1,2,3,5,649
321,"N.M.PA.NURSARI SCHOOL BAKSHI KALA SOUTH  BHAG",854,681,0,1535,366,260,0,626,626,0,19,320,192,77,1,0,1,0,1,11,1,0,0,0,1,2,626
322,"PRATHMIK VIDYALAY BAKSHI  NAYA KAMRA",728,613,1,1342,345,198,0,543,512,0,115,330,48,30,0,0,0,0,1,4,0,3,0,0,4,8,543
323,"PRATHMIK VIDYALAY BAKSHI  NAYA BHAWAN ANDER PRATHAM",665,514,0,1179,240,198,0,438,415,0,46,259,36,84,1,0,0,0,2,4,2,0,0,2,0,2,438
324,"PRATHMIK VIDYALAY BAKSHI  NAYA BHAWEN ANDER BHAG 2",958,746,1,1705,375,276,0,651,651,0,78,396,79,72,2,0,1,0,2,12,2,0,3,0,0,4,651
325,"PRATHMIK VIDYALAY BAKSHI  NAYA BHAWAN ANDER  3 BHAG",725,554,0,1279,247,170,0,417,417,0,27,293,37,32,0,0,0,0,0,17,0,0,0,2,1,8,417
326,"P.M.VIDYALAY DARAGANJ ROOM N.1",687,511,1,1199,311,202,0,513,510,0,42,357,59,40,0,0,0,0,0,6,0,2,0,1,1,5,513
327,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM N.2",771,650,0,1421,319,256,0,575,574,0,34,424,27,74,1,0,1,0,0,5,1,0,1,1,1,5,575
328,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM 10BHAG 2",830,612,0,1442,343,258,0,601,601,0,41,413,67,62,1,0,0,0,0,11,1,1,0,1,1,2,601
329,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM 10BHAG 2",893,567,1,1461,340,181,0,521,521,0,19,357,106,13,0,1,0,1,3,2,0,0,0,4,8,7,521
330,"P.M.VIDYALAY DARAGANJ ROOM N.2",693,507,0,1200,323,202,0,525,515,0,33,360,76,35,1,0,0,1,0,4,0,2,3,0,3,7,525
331,"RADHARAMAN INTER COLLEGE DARAGANJ",760,584,0,1344,320,190,0,510,510,0,18,380,45,51,0,4,0,0,2,7,0,0,0,0,1,2,510
332,"RADHARAMAN INTER COLLEGE DARAGANJ",509,415,0,924,248,175,0,423,402,0,11,307,26,62,0,0,0,0,0,10,0,1,1,1,1,3,423
333,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM 12 HALE",713,608,0,1321,256,199,0,455,412,0,13,380,31,23,0,0,0,0,1,6,0,0,0,0,0,1,455
334,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM 12BHAG 3",529,399,0,928,180,135,0,315,312,0,29,228,24,23,0,2,0,0,1,6,0,0,0,0,0,2,315
335,"PRATHMIK VIDYALAY DARAGANJ KAMRA N. 1",777,547,2,1326,307,188,0,495,492,0,27,376,47,27,0,1,0,0,0,4,2,0,1,2,1,7,495
336,"PRATHMIC VIDYALAY DARAGANJ ROOM N.2",536,399,1,936,222,151,0,373,373,0,5,305,45,13,0,0,1,0,0,2,0,0,0,0,2,0,373
337,"PRATHMIK VIDYALAY DARAGANJ KAMRA N. 3",806,592,0,1398,293,177,0,470,470,0,20,292,105,34,0,0,0,0,2,2,1,2,2,2,2,6,470
338,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM 14BHAG 1",892,628,0,1520,432,225,0,657,615,0,14,541,55,30,0,1,0,1,2,10,0,0,1,0,0,2,657
339,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM 14BHAG 2",444,324,0,768,185,105,0,290,285,0,18,202,0,19,40,1,0,0,1,0,0,1,0,0,3,5,290
340,"RADHARAMAN INTER COLLEGE DARAGANJ ROOM 16BHAG 2",515,372,0,887,243,158,0,401,398,0,13,320,31,23,0,0,1,1,0,5,1,1,1,2,0,2,401
341,"SANTRAVIDAS PRATHMIK VIDYALAY SOHBATIYA BAG PURVI BHAG 1 ROOM N.1",621,545,0,1166,324,271,0,595,595,0,144,345,64,9,0,0,0,0,0,17,1,0,0,1,7,7,595
342,"SANTRAVIDAS PRATHMIK VIDYALAY SOHBATIYA BAG PURVI BHAG  ROOM N.2",469,408,0,877,240,174,0,414,410,0,115,199,48,38,0,1,0,0,1,6,0,0,0,0,0,6,414
343,"SANTRAVIDAS PRATHMIK VIDYALAY SOHBATIYA BAG PURVI BHAG1  ROOM N.3",699,556,0,1255,324,264,0,588,528,0,94,385,47,43,0,0,0,0,0,15,0,2,0,0,2,0,588
344,"SANTRAVIDAS PRATHMIK VIDYALAY SOHBATIYA BAG PURVI BHAG 1 ROOM N.4",553,488,0,1041,253,215,0,468,456,0,47,373,27,12,0,0,0,0,0,7,0,0,0,0,2,0,468
345,"SINDHU VIDYA MANDIR  ALOPI BAG HAL BHAG 3 KA 1",748,447,0,1195,245,162,0,407,407,0,40,310,22,18,0,0,1,0,0,11,0,2,2,1,0,0,407
346,"PRATHMIC VIDY MANDIR ALOPI BAG BHAG",535,441,0,976,274,217,0,491,490,0,140,269,34,25,0,2,0,0,1,11,0,0,0,0,2,7,491
347,"PRATHMIC VIDYA MANDIR ALOPI BAG BHAG5",514,376,0,890,197,169,0,366,356,0,83,213,32,10,1,0,1,0,1,12,0,3,0,1,1,8,366
348,"PRATHMIC VIDYA MANDIR INTER COLLEGE  ALOPI BAG WEST BHAG",850,687,1,1538,420,330,0,750,700,0,180,345,89,115,0,0,0,1,1,4,0,2,0,1,4,8,750
349,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.1",776,588,0,1364,312,192,0,504,502,0,96,330,27,34,0,0,0,2,0,10,0,0,0,0,1,4,504
350,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.2",878,658,1,1537,356,254,0,610,610,0,94,399,31,69,0,0,0,0,2,11,0,1,0,0,0,3,610
351,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.3",914,706,0,1620,329,225,0,554,514,0,42,391,43,62,0,1,0,0,0,13,1,0,0,0,0,1,554
352,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.4",777,558,1,1336,248,189,0,437,405,0,35,346,18,30,0,0,0,0,0,4,0,0,0,1,1,2,437
353,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.5",718,546,0,1264,283,208,0,491,485,0,46,403,14,21,0,0,0,0,0,4,0,0,0,1,0,2,491
354,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.6",624,406,0,1030,156,111,0,267,265,0,26,201,11,21,0,0,0,0,0,8,0,0,0,0,0,0,267
355,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.7",758,554,0,1312,266,188,0,454,450,0,54,303,46,41,1,0,0,0,0,5,1,1,0,0,0,2,454
356,"SARDAR PATEL SANKRAMAK CHIKITSALAY ALOPIBAG KE BHAWEN ME ROOM N.8",529,442,0,971,195,134,0,329,320,0,46,214,31,28,0,0,0,0,2,3,0,2,0,1,0,2,329
357,"MHARASTRA LOKSEVA TILAK LOKSEWA TRAST ALOPIBAG ROOM N.1",667,402,0,1069,232,136,0,368,365,0,31,236,49,35,2,0,0,0,1,7,2,1,0,0,3,1,368
358,"MHARASTRA LOKSEVA TILAK LOKSEWA TRAST ALOPIBAG ROOM N.2",622,500,0,1122,222,154,0,376,375,0,36,208,92,25,0,1,0,1,0,5,1,0,1,0,2,4,376
359,"MHARASTRA LOKSEVA TILAK LOKSEWA TRAST ALOPIBAG ROOM N.3",575,430,0,1005,178,149,0,327,320,0,39,185,64,25,2,0,1,0,0,5,0,1,0,0,2,3,327
360,"MHARASTRA LOKSEVA TILAK LOKSEWA TRAST ALOPIBAGBHAWAN ME",705,538,1,1244,218,136,0,354,350,0,37,259,21,28,0,0,0,0,0,6,0,2,0,0,0,1,354
361,"MHARASTRA LOKSEVA TILAK LOKSEWA TRAST ALOPIBAG 8 KA 2",721,536,0,1257,245,175,0,420,415,0,39,336,25,11,0,0,0,0,1,5,1,1,0,0,0,1,420
362,"PURAV MADHYAMIK VIDHYALAY DIGVES KOTHII KE SAMNE ALOPIBAG 1",424,384,0,808,176,157,0,333,320,0,20,254,24,13,0,0,0,0,0,15,0,1,0,0,0,6,333
363,"PURAV MADHYAMIK VIDHYALAY DIGVES KOTHI KE SAMNE ALOPIBAG 1",381,295,0,676,139,98,0,237,237,0,12,189,17,4,0,0,0,0,0,13,1,0,0,0,0,1,237
364,"PURAV MADHYAMIK VIDHYALAY DIGVES KOTHI KE SAMNE ALOPIBAG 1",258,243,0,501,92,71,0,163,160,0,6,127,18,2,0,0,0,0,0,8,0,0,0,0,0,2,163
365,"PURAV MADHYAMIK VIDHYALAY DIGVES KOTHI KE SAMNE ALOPIBAG 1",736,596,0,1332,346,279,0,625,615,0,55,453,35,58,0,0,0,0,0,14,0,0,0,1,0,9,625
366,"MODRAN SCHOOL ENGLISH MEEDIUM NEW LASHKAR LINE",788,628,0,1416,410,290,0,700,700,0,65,398,141,67,4,0,1,1,0,16,0,1,1,1,1,3,700
367,"MODERN SCHOOL ENGLISH MEEDIUM NEW LASHKAR LINE",753,649,1,1403,362,288,0,650,650,0,65,422,74,61,1,1,0,1,1,15,0,0,1,2,1,5,650
