ID,Key,Type,Value,Year
1228,188,IPC,1,2014
1228,34,IPC,1,2014
1228,340,IPC,1,2014
1228,342,IPC,1,2014
1228,448,IPC,1,2014
1228,504,IPC,1,2014
4656,420,IPC,1,2014
5881,454,IPC,1,2014
5881,457,IPC,1,2014
5881,380,IPC,1,2014
5881,354,IPC,1,2014
5881,394,IPC,1,2014
5881,448,IPC,2,2014
5881,34,IPC,1,2014
5881,441,IPC,1,2014
5881,442,IPC,1,2014
5881,309,IPC,1,2014
5881,160,IPC,1,2014
5945,420,IPC,2,2014
5945,406,IPC,2,2014
5945,332,IPC,1,2014
5945,353,IPC,1,2014
5945,504,IPC,1,2014
5945,34,IPC,1,2014
5597,143,IPC,1,2014
5597,147,IPC,1,2014
5597,149,IPC,1,2014
5597,341,IPC,1,2014
5597,323,IPC,1,2014
5597,504,IPC,1,2014
1280,307,IPC,1,2014
1280,148,IPC,1,2014
1280,149,IPC,1,2014
2467,341,IPC,1,2014
2467,447,IPC,1,2014
2467,427,IPC,1,2014
2467,143,IPC,1,2014
2467,323,IPC,1,2014
5085,332,IPC,1,2014
5085,353,IPC,1,2014
5085,228,IPC,1,2014
5085,186,IPC,1,2014
5876,341,IPC,1,2014
5876,143,IPC,1,2014
5876,145,IPC,1,2014
5876,149,IPC,1,2014
7220,332,IPC,1,2014
7220,452,IPC,1,2014
7220,454,IPC,1,2014
7220,143,IPC,4,2014
7220,149,IPC,3,2014
7220,147,IPC,2,2014
7220,341,IPC,2,2014
7220,323,IPC,1,2014
7220,353,IPC,1,2014
7220,144,IPC,1,2014
7220,145,IPC,1,2014
7220,427,IPC,1,2014
7220,117,IPC,1,2014
7220,500,IPC,1,2014
319,506,IPC,1,2014
319,353,IPC,1,2014
319,294,IPC,1,2014
319,427,IPC,1,2014
319,186,IPC,1,2014
319,34,IPC,1,2014
2616,420,IPC,3,2014
2616,418,IPC,1,2014
2616,419,IPC,1,2014
3489,333,IPC,1,2014
3489,332,IPC,1,2014
3489,225,IPC,1,2014
3489,324,IPC,1,2014
3489,407,IPC,1,2014
3489,506,IPC,1,2014
3489,143,IPC,2,2014
3489,341,IPC,2,2014
3489,188,IPC,1,2014
3489,353,IPC,1,2014
3489,323,IPC,1,2014
3489,504,IPC,1,2014
3489,135,IPC,1,2014
1649,307,IPC,1,2014
1649,147,IPC,1,2014
1649,149,IPC,1,2014
1649,323,IPC,1,2014
1649,427,IPC,1,2014
3112,332,IPC,4,2014
3112,307,IPC,2,2014
3112,506,IPC,1,2014
3112,147,IPC,5,2014
3112,148,IPC,5,2014
3112,353,IPC,4,2014
3112,427,IPC,3,2014
3112,336,IPC,3,2014
3112,323,IPC,2,2014
3112,149,IPC,2,2014
3112,504,IPC,2,2014
3112,107,IPC,1,2014
3112,338,IPC,1,2014
3112,153,IPC,1,2014
1054,332,IPC,1,2014
1054,147,IPC,1,2014
1054,148,IPC,1,2014
1054,149,IPC,1,2014
1054,353,IPC,1,2014
1054,427,IPC,1,2014
4083,279,IPC,1,2014
4083,337,IPC,1,2014
4083,427,IPC,1,2014
2855,386,IPC,1,2014
2855,147,IPC,2,2014
2855,148,IPC,2,2014
2855,149,IPC,2,2014
2855,504,IPC,2,2014
2855,342,IPC,2,2014
2855,341,IPC,1,2014
2855,323,IPC,1,2014
2752,126,IPC,1,2014
2752,324,IPC,1,2014
2752,326,IPC,1,2014
2752,307,IPC,1,2014
2752,188,IPC,1,2014
2752,198,IPC,1,2014
2752,147,IPC,1,2014
2752,148,IPC,1,2014
2752,149,IPC,1,2014
2752,323,IPC,1,2014
2296,498,IPC,1,2014
2296,406,IPC,1,2014
5251,494,IPC,1,2014
5251,149,IPC,1,2014
5251,498,IPC,1,2014
351,302,IPC,1,2014
351,119,IPC,1,2014
351,333,IPC,1,2014
351,143,IPC,3,2014
351,147,IPC,3,2014
351,149,IPC,3,2014
351,283,IPC,2,2014
351,120,IPC,1,2014
351,148,IPC,1,2014
351,109,IPC,1,2014
351,423,IPC,1,2014
1764,153,IPC,1,2014
1764,435,IPC,1,2014
1764,188,IPC,1,2014
1764,353,IPC,1,2014
1764,341,IPC,1,2014
4271,506,IPC,1,2014
4271,147,IPC,1,2014
4271,323,IPC,1,2014
4271,352,IPC,1,2014
4271,286,IPC,1,2014
4271,504,IPC,1,2014
4271,427,IPC,1,2014
3117,420,IPC,3,2014
3117,467,IPC,2,2014
3117,468,IPC,2,2014
3117,506,IPC,1,2014
3117,471,IPC,2,2014
3117,419,IPC,1,2014
3117,424,IPC,1,2014
3117,188,IPC,1,2014
5006,309,IPC,1,2014
7539,332,IPC,1,2014
7539,307,IPC,1,2014
7539,153,IPC,1,2014
7539,147,IPC,1,2014
7539,148,IPC,1,2014
7539,149,IPC,1,2014
7539,341,IPC,1,2014
7539,336,IPC,1,2014
7539,504,IPC,1,2014
4933,506,IPC,2,2014
4933,420,IPC,2,2014
4933,467,IPC,2,2014
4933,468,IPC,2,2014
4933,504,IPC,3,2014
4933,448,IPC,3,2014
4933,323,IPC,2,2014
4933,471,IPC,2,2014
4933,342,IPC,1,2014
4933,147,IPC,1,2014
4933,148,IPC,1,2014
4933,149,IPC,1,2014
4933,336,IPC,1,2014
4933,427,IPC,1,2014
4933,188,IPC,1,2014
2246,409,IPC,1,2014
2246,420,IPC,1,2014
2246,120,IPC,1,2014
2246,166,IPC,1,2014
1164,394,IPC,2,2014
1164,354,IPC,2,2014
1164,307,IPC,2,2014
1164,506,IPC,1,2014
1164,147,IPC,2,2014
1164,148,IPC,2,2014
1164,294,IPC,2,2014
1164,341,IPC,1,2014
1164,109,IPC,1,2014
1164,149,IPC,1,2014
2887,143,IPC,2,2014
2887,353,IPC,1,2014
2887,426,IPC,1,2014
2887,427,IPC,1,2014
3001,171,IPC,1,2014
3001,171,IPC,1,2014
7566,147,IPC,1,2014
7566,341,IPC,1,2014
7566,188,IPC,1,2014
7566,353,IPC,1,2014
3405,143,IPC,1,2014
3405,145,IPC,1,2014
3405,149,IPC,1,2014
3995,153,IPC,1,2014
3995,353,IPC,1,2014
3995,337,IPC,1,2014
3995,338,IPC,1,2014
3995,153,IPC,1,2014
3995,147,IPC,1,2014
3995,148,IPC,1,2014
3995,149,IPC,1,2014
3995,323,IPC,1,2014
3095,420,IPC,2,2014
3095,506,IPC,2,2014
3095,452,IPC,1,2014
3095,406,IPC,1,2014
3095,467,IPC,1,2014
3095,468,IPC,1,2014
3095,504,IPC,2,2014
3095,353,IPC,1,2014
3095,427,IPC,1,2014
3095,471,IPC,1,2014
3095,323,IPC,1,2014
3095,447,IPC,1,2014
1325,435,IPC,1,2014
1325,427,IPC,1,2014
1325,288,IPC,1,2014
1325,336,IPC,1,2014
1325,34,IPC,1,2014
1325,147,IPC,1,2014
1325,148,IPC,1,2014
1325,149,IPC,1,2014
1325,188,IPC,1,2014
1889,332,IPC,5,2014
1889,147,IPC,10,2014
1889,143,IPC,8,2014
1889,149,IPC,7,2014
1889,283,IPC,7,2014
1889,148,IPC,6,2014
1889,353,IPC,4,2014
1889,3,IPC,2,2014
1889,144,IPC,2,2014
1889,341,IPC,1,2014
1889,180,IPC,1,2014
1889,188,IPC,1,2014
1889,145,IPC,1,2014
5584,457,IPC,1,2014
5584,380,IPC,1,2014
5584,109,IPC,1,2014
5584,149,IPC,1,2014
337,143,IPC,2,2014
337,147,IPC,2,2014
337,283,IPC,2,2014
337,148,IPC,1,2014
337,188,IPC,1,2014
337,149,IPC,1,2014
4332,324,IPC,3,2014
4332,420,IPC,1,2014
4332,468,IPC,1,2014
4332,147,IPC,4,2014
4332,148,IPC,4,2014
4332,323,IPC,4,2014
4332,341,IPC,1,2014
4332,471,IPC,1,2014
6289,171,IPC,1,2014
6289,143,IPC,1,2014
6289,188,IPC,1,2014
3966,307,IPC,19,2014
3966,124,IPC,16,2014
3966,121,IPC,16,2014
3966,153,IPC,13,2014
3966,431,IPC,12,2014
3966,452,IPC,8,2014
3966,324,IPC,7,2014
3966,121,IPC,7,2014
3966,153,IPC,6,2014
3966,436,IPC,5,2014
3966,379,IPC,5,2014
3966,332,IPC,3,2014
3966,395,IPC,2,2014
3966,387,IPC,2,2014
3966,506,IPC,2,2014
3966,437,IPC,1,2014
3966,455,IPC,1,2014
3966,333,IPC,1,2014
3966,365,IPC,1,2014
3966,397,IPC,1,2014
3966,125,IPC,1,2014
3966,435,IPC,1,2014
3966,188,IPC,291,2014
3966,143,IPC,282,2014
3966,149,IPC,165,2014
3966,291,IPC,149,2014
3966,34,IPC,119,2014
3966,157,IPC,111,2014
3966,147,IPC,80,2014
3966,148,IPC,51,2014
3966,427,IPC,37,2014
3966,341,IPC,26,2014
3966,353,IPC,24,2014
3966,120,IPC,16,2014
3966,323,IPC,11,2014
3966,447,IPC,10,2014
3966,500,IPC,8,2014
3966,342,IPC,4,2014
3966,109,IPC,4,2014
3966,151,IPC,3,2014
3966,150,IPC,3,2014
3966,374,IPC,3,2014
3966,186,IPC,2,2014
3966,187,IPC,1,2014
3966,283,IPC,1,2014
3966,355,IPC,1,2014
3966,336,IPC,1,2014
4704,379,IPC,3,2014
4704,506,IPC,2,2014
4704,307,IPC,2,2014
4704,420,IPC,1,2014
4704,325,IPC,1,2014
4704,452,IPC,1,2014
4704,440,IPC,1,2014
4704,324,IPC,1,2014
4704,341,IPC,4,2014
4704,342,IPC,3,2014
4704,323,IPC,3,2014
4704,147,IPC,3,2014
4704,148,IPC,3,2014
4704,149,IPC,2,2014
4704,34,IPC,1,2014
4704,290,IPC,1,2014
4704,504,IPC,1,2014
4704,337,IPC,1,2014
4704,427,IPC,1,2014
4704,283,IPC,1,2014
7387,341,IPC,1,2014
7387,355,IPC,1,2014
7387,353,IPC,1,2014
7387,323,IPC,1,2014
7387,34,IPC,1,2014
1816,324,IPC,1,2014
1816,326,IPC,1,2014
1816,506,IPC,1,2014
1816,341,IPC,1,2014
1816,323,IPC,1,2014
1816,504,IPC,1,2014
1816,355,IPC,1,2014
1816,34,IPC,1,2014
498,366,IPC,1,2014
498,506,IPC,1,2014
498,368,IPC,1,2014
498,34,IPC,3,2014
498,346,IPC,1,2014
36,133,IPC,1,2014
36,171,IPC,1,2014
36,188,IPC,2,2014
2112,147,IPC,1,2014
2112,283,IPC,1,2014
2112,341,IPC,1,2014
2112,149,IPC,1,2014
5245,302,IPC,1,2014
2940,294,IPC,1,2014
2940,323,IPC,1,2014
2940,34,IPC,1,2014
3722,420,IPC,1,2014
67,153,IPC,1,2014
67,153,IPC,1,2014
67,295,IPC,1,2014
67,505,IPC,1,2014
4107,379,IPC,1,2014
4107,402,IPC,1,2014
4107,216,IPC,1,2014
4107,307,IPC,1,2014
4107,506,IPC,1,2014
4107,34,IPC,2,2014
4107,323,IPC,2,2014
4107,341,IPC,2,2014
4107,504,IPC,1,2014
4107,499,IPC,1,2014
4107,353,IPC,1,2014
2735,420,IPC,1,2014
2735,467,IPC,1,2014
2735,468,IPC,1,2014
2735,419,IPC,1,2014
2735,469,IPC,1,2014
2735,471,IPC,1,2014
4243,420,IPC,4,2014
4243,467,IPC,4,2014
4243,468,IPC,4,2014
4243,452,IPC,3,2014
4243,506,IPC,2,2014
4243,384,IPC,1,2014
4243,325,IPC,1,2014
4243,471,IPC,4,2014
4243,120,IPC,4,2014
4243,447,IPC,3,2014
4243,341,IPC,2,2014
4243,323,IPC,2,2014
4243,504,IPC,2,2014
4243,34,IPC,1,2014
4243,147,IPC,1,2014
5970,307,IPC,1,2014
5970,395,IPC,1,2014
5970,506,IPC,1,2014
5970,504,IPC,1,2014
5970,143,IPC,1,2014
5970,147,IPC,1,2014
5970,148,IPC,1,2014
3271,506,IPC,1,2014
3271,431,IPC,1,2014
3271,143,IPC,3,2014
3271,149,IPC,3,2014
3271,283,IPC,2,2014
3271,447,IPC,1,2014
3271,353,IPC,1,2014
3271,341,IPC,1,2014
3271,294,IPC,1,2014
3154,394,IPC,1,2014
3154,506,IPC,1,2014
7066,324,IPC,2,2014
7066,452,IPC,2,2014
7066,332,IPC,1,2014
7066,325,IPC,1,2014
7066,258,IPC,1,2014
7066,188,IPC,8,2014
7066,147,IPC,7,2014
7066,143,IPC,5,2014
7066,149,IPC,4,2014
7066,341,IPC,4,2014
7066,148,IPC,3,2014
7066,353,IPC,2,2014
7066,323,IPC,2,2014
7066,427,IPC,2,2014
7066,355,IPC,1,2014
7066,34,IPC,1,2014
7066,448,IPC,1,2014
7529,143,IPC,1,2014
7529,188,IPC,1,2014
7529,353,IPC,1,2014
7529,341,IPC,1,2014
396,147,IPC,1,2014
396,148,IPC,1,2014
396,160,IPC,1,2014
396,504,IPC,1,2014
396,290,IPC,1,2014
2680,304,IPC,1,2014
2680,201,IPC,1,2014
2680,34,IPC,1,2014
1119,109,IPC,1,2014
1805,447,IPC,2,2014
1805,427,IPC,2,2014
1805,34,IPC,2,2014
1261,120,IPC,1,2014
799,332,IPC,1,2014
799,506,IPC,1,2014
799,147,IPC,1,2014
799,148,IPC,1,2014
799,337,IPC,1,2014
799,149,IPC,1,2014
1962,324,IPC,1,2014
1962,143,IPC,1,2014
1962,147,IPC,1,2014
1962,148,IPC,1,2014
1962,149,IPC,1,2014
1962,323,IPC,1,2014
7521,354,IPC,1,2014
7521,307,IPC,1,2014
7521,147,IPC,1,2014
7521,148,IPC,1,2014
7521,323,IPC,1,2014
7521,341,IPC,1,2014
7221,294,IPC,1,2014
308,143,IPC,4,2014
308,147,IPC,4,2014
308,149,IPC,4,2014
308,188,IPC,3,2014
308,228,IPC,2,2014
308,283,IPC,1,2014
308,145,IPC,1,2014
308,183,IPC,1,2014
5270,302,IPC,1,2014
5270,34,IPC,1,2014
5258,420,IPC,1,2014
5258,468,IPC,1,2014
5258,332,IPC,1,2014
5258,471,IPC,1,2014
5258,144,IPC,1,2014
5258,147,IPC,1,2014
5258,341,IPC,1,2014
5258,323,IPC,1,2014
5258,353,IPC,1,2014
5258,427,IPC,1,2014
2684,468,IPC,2,2014
2684,420,IPC,2,2014
2684,467,IPC,2,2014
2684,406,IPC,1,2014
2684,414,IPC,1,2014
2684,34,IPC,1,2014
2684,471,IPC,1,2014
2684,120,IPC,1,2014
4738,307,IPC,1,2014
4738,147,IPC,1,2014
4738,149,IPC,1,2014
4738,341,IPC,1,2014
4738,323,IPC,1,2014
4741,171,IPC,1,2014
4741,427,IPC,3,2014
3821,153,IPC,1,2014
3821,153,IPC,1,2014
3821,120,IPC,1,2014
7227,332,IPC,2,2014
7227,452,IPC,1,2014
7227,324,IPC,1,2014
7227,506,IPC,1,2014
7227,188,IPC,4,2014
7227,147,IPC,3,2014
7227,186,IPC,3,2014
7227,34,IPC,3,2014
7227,341,IPC,2,2014
7227,499,IPC,2,2014
7227,500,IPC,2,2014
7227,353,IPC,2,2014
7227,143,IPC,1,2014
7227,323,IPC,1,2014
7227,447,IPC,1,2014
7227,504,IPC,1,2014
7227,148,IPC,1,2014
7227,149,IPC,1,2014
7227,309,IPC,1,2014
4202,188,IPC,1,2014
7573,420,IPC,1,2014
7573,421,IPC,1,2014
4477,302,IPC,3,2014
4477,307,IPC,3,2014
4477,216,IPC,1,2014
4477,379,IPC,1,2014
4477,171,IPC,1,2014
4477,147,IPC,5,2014
4477,323,IPC,4,2014
4477,148,IPC,3,2014
4477,353,IPC,2,2014
4477,188,IPC,1,2014
4477,374,IPC,1,2014
4477,120,IPC,1,2014
4477,141,IPC,1,2014
4477,341,IPC,1,2014
4477,504,IPC,1,2014
4146,500,IPC,1,2014
3538,420,IPC,1,2014
3538,138,IPC,1,2014
2746,171,IPC,1,2014
2746,188,IPC,1,2014
2843,379,IPC,1,2014
2843,307,IPC,1,2014
2843,147,IPC,1,2014
2843,148,IPC,1,2014
2843,149,IPC,1,2014
2843,341,IPC,1,2014
2843,323,IPC,1,2014
2843,353,IPC,1,2014
2843,120,IPC,1,2014
7591,147,IPC,1,2014
7591,188,IPC,1,2014
4850,325,IPC,1,2014
4850,307,IPC,1,2014
4850,323,IPC,1,2014
4850,109,IPC,1,2014
4488,171,IPC,1,2014
4488,431,IPC,1,2014
4488,188,IPC,1,2014
4488,143,IPC,1,2014
4488,147,IPC,1,2014
4488,290,IPC,1,2014
4488,427,IPC,1,2014
3008,506,IPC,1,2014
3008,294,IPC,1,2014
3008,147,IPC,1,2014
3008,148,IPC,1,2014
3008,323,IPC,1,2014
991,354,IPC,1,2014
991,509,IPC,1,2014
991,186,IPC,1,2014
991,353,IPC,1,2014
991,323,IPC,1,2014
4111,379,IPC,1,2014
4111,411,IPC,1,2014
4111,431,IPC,1,2014
4111,427,IPC,1,2014
4111,143,IPC,1,2014
4111,147,IPC,1,2014
4111,290,IPC,1,2014
21,420,IPC,1,2014
21,324,IPC,1,2014
21,307,IPC,1,2014
21,506,IPC,1,2014
21,143,IPC,2,2014
21,147,IPC,2,2014
21,148,IPC,2,2014
21,448,IPC,2,2014
21,427,IPC,2,2014
21,149,IPC,2,2014
21,120,IPC,1,2014
1350,420,IPC,1,2014
1350,34,IPC,1,2014
1350,120,IPC,1,2014
7554,147,IPC,1,2014
751,107,IPC,1,2014
751,116,IPC,1,2014
1750,426,IPC,1,2014
1632,420,IPC,1,2014
1632,467,IPC,1,2014
1632,468,IPC,1,2014
1632,471,IPC,1,2014
3565,201,IPC,1,2014
3565,409,IPC,1,2014
3565,420,IPC,1,2014
3565,468,IPC,1,2014
3565,120,IPC,1,2014
3565,428,IPC,1,2014
3565,427,IPC,1,2014
3565,465,IPC,1,2014
3565,471,IPC,1,2014
504,376,IPC,1,2014
504,420,IPC,1,2014
504,468,IPC,1,2014
504,471,IPC,1,2014
4357,324,IPC,1,2014
4357,326,IPC,1,2014
4357,147,IPC,1,2014
4357,148,IPC,1,2014
4357,149,IPC,1,2014
3949,307,IPC,5,2014
3949,420,IPC,3,2014
3949,365,IPC,3,2014
3949,387,IPC,2,2014
3949,467,IPC,1,2014
3949,468,IPC,1,2014
3949,379,IPC,1,2014
3949,332,IPC,1,2014
3949,325,IPC,1,2014
3949,395,IPC,1,2014
3949,147,IPC,6,2014
3949,148,IPC,4,2014
3949,120,IPC,4,2014
3949,447,IPC,3,2014
3949,427,IPC,2,2014
3949,34,IPC,1,2014
3949,341,IPC,1,2014
3949,323,IPC,1,2014
3949,353,IPC,1,2014
3949,342,IPC,1,2014
936,420,IPC,1,2014
936,384,IPC,1,2014
936,342,IPC,1,2014
936,504,IPC,1,2014
936,120,IPC,1,2014
936,341,IPC,1,2014
936,147,IPC,1,2014
936,149,IPC,1,2014
936,323,IPC,1,2014
7462,188,IPC,1,2014
7462,341,IPC,1,2014
3849,365,IPC,1,2014
3849,506,IPC,1,2014
3849,326,IPC,1,2014
3849,323,IPC,2,2014
3849,341,IPC,1,2014
3849,342,IPC,1,2014
3849,143,IPC,1,2014
3849,147,IPC,1,2014
3849,148,IPC,1,2014
3849,149,IPC,1,2014
3849,353,IPC,1,2014
3849,34,IPC,1,2014
6850,324,IPC,1,2014
7481,323,IPC,1,2014
7461,307,IPC,6,2014
7461,324,IPC,2,2014
7461,435,IPC,2,2014
7461,225,IPC,2,2014
7461,295,IPC,1,2014
7461,452,IPC,1,2014
7461,395,IPC,1,2014
7461,147,IPC,13,2014
7461,148,IPC,9,2014
7461,323,IPC,3,2014
7461,427,IPC,3,2014
7461,341,IPC,2,2014
7461,353,IPC,2,2014
7461,143,IPC,2,2014
7461,188,IPC,2,2014
7461,107,IPC,1,2014
7461,504,IPC,1,2014
7461,336,IPC,1,2014
7461,285,IPC,1,2014
272,143,IPC,1,2014
272,147,IPC,1,2014
272,188,IPC,1,2014
272,283,IPC,1,2014
272,149,IPC,1,2014
361,405,IPC,1,2014
361,406,IPC,1,2014
361,468,IPC,1,2014
361,204,IPC,1,2014
361,463,IPC,1,2014
361,465,IPC,1,2014
361,471,IPC,1,2014
361,423,IPC,1,2014
361,120,IPC,1,2014
7420,143,IPC,1,2014
7420,341,IPC,1,2014
7420,188,IPC,1,2014
14,188,IPC,1,2014
14,283,IPC,1,2014
14,143,IPC,1,2014
14,147,IPC,1,2014
14,149,IPC,1,2014
4096,364,IPC,2,2014
4096,302,IPC,2,2014
4096,201,IPC,2,2014
4096,364,IPC,1,2014
4096,396,IPC,1,2014
4096,412,IPC,1,2014
4096,120,IPC,1,2014
4096,34,IPC,1,2014
1236,171,IPC,1,2014
1236,427,IPC,1,2014
1236,34,IPC,1,2014
653,332,IPC,1,2014
653,364,IPC,1,2014
653,395,IPC,1,2014
653,506,IPC,1,2014
653,147,IPC,2,2014
653,353,IPC,2,2014
653,504,IPC,2,2014
653,148,IPC,1,2014
653,341,IPC,1,2014
653,342,IPC,1,2014
653,188,IPC,1,2014
653,283,IPC,1,2014
653,427,IPC,1,2014
582,506,IPC,3,2014
582,332,IPC,1,2014
582,323,IPC,3,2014
582,353,IPC,3,2014
582,143,IPC,3,2014
582,149,IPC,3,2014
582,341,IPC,2,2014
582,186,IPC,2,2014
582,448,IPC,2,2014
582,34,IPC,2,2014
582,147,IPC,2,2014
582,427,IPC,1,2014
582,136,IPC,1,2014
582,278,IPC,1,2014
1221,153,IPC,1,2014
1221,153,IPC,1,2014
1221,504,IPC,1,2014
1221,34,IPC,1,2014
1221,120,IPC,1,2014
1221,153,IPC,1,2014
1221,501,IPC,1,2014
540,353,IPC,1,2014
540,355,IPC,1,2014
540,186,IPC,1,2014
923,420,IPC,1,2014
4233,143,IPC,1,2014
4233,323,IPC,1,2014
4233,336,IPC,1,2014
4233,427,IPC,1,2014
917,332,IPC,1,2014
917,506,IPC,1,2014
917,143,IPC,3,2014
917,353,IPC,1,2014
917,336,IPC,1,2014
917,504,IPC,1,2014
917,427,IPC,1,2014
917,117,IPC,1,2014
917,341,IPC,1,2014
917,147,IPC,1,2014
917,149,IPC,1,2014
3738,406,IPC,1,2014
3738,420,IPC,1,2014
3738,120,IPC,1,2014
3738,34,IPC,1,2014
3738,500,IPC,1,2014
3247,420,IPC,1,2014
3247,506,IPC,1,2014
3247,341,IPC,1,2014
3247,294,IPC,1,2014
3536,353,IPC,1,2014
3536,147,IPC,1,2014
3536,148,IPC,1,2014
135,188,IPC,4,2014
4255,420,IPC,1,2014
4255,379,IPC,1,2014
4255,506,IPC,1,2014
4255,120,IPC,1,2014
4255,427,IPC,1,2014
2018,279,IPC,1,2014
2018,338,IPC,1,2014
2018,427,IPC,1,2014
821,506,IPC,8,2014
821,302,IPC,3,2014
821,121,IPC,3,2014
821,121,IPC,3,2014
821,380,IPC,2,2014
821,452,IPC,2,2014
821,395,IPC,1,2014
821,324,IPC,1,2014
821,225,IPC,1,2014
821,436,IPC,1,2014
821,449,IPC,1,2014
821,396,IPC,1,2014
821,307,IPC,1,2014
821,294,IPC,6,2014
821,120,IPC,6,2014
821,149,IPC,5,2014
821,147,IPC,4,2014
821,148,IPC,4,2014
821,427,IPC,3,2014
821,34,IPC,2,2014
821,323,IPC,2,2014
821,224,IPC,1,2014
821,47,IPC,1,2014
821,353,IPC,1,2014
2957,188,IPC,1,2014
5406,304,IPC,1,2014
4361,324,IPC,1,2014
4361,379,IPC,1,2014
4361,506,IPC,1,2014
4361,143,IPC,1,2014
4361,427,IPC,1,2014
6964,143,IPC,1,2014
6964,188,IPC,1,2014
4474,302,IPC,1,2014
4474,120,IPC,1,2014
4474,34,IPC,1,2014
3566,506,IPC,1,2014
3566,504,IPC,1,2014
3566,146,IPC,1,2014
3566,147,IPC,1,2014
3566,323,IPC,1,2014
3566,427,IPC,1,2014
451,188,IPC,1,2014
631,468,IPC,1,2014
631,474,IPC,1,2014
631,379,IPC,1,2014
631,411,IPC,1,2014
631,420,IPC,1,2014
631,467,IPC,1,2014
631,423,IPC,1,2014
631,120,IPC,1,2014
5192,395,IPC,1,2014
5192,397,IPC,1,2014
216,468,IPC,1,2014
216,420,IPC,1,2014
216,135,IPC,2,2014
216,471,IPC,1,2014
216,34,IPC,1,2014
216,143,IPC,1,2014
216,147,IPC,1,2014
1872,121,IPC,1,2014
1872,143,IPC,1,2014
1872,147,IPC,1,2014
1872,149,IPC,1,2014
1872,283,IPC,1,2014
1872,109,IPC,1,2014
1872,114,IPC,1,2014
1872,427,IPC,1,2014
1872,39,IPC,1,2014
2867,143,IPC,1,2014
2867,341,IPC,1,2014
2867,427,IPC,1,2014
3685,430,IPC,1,2014
3685,420,IPC,1,2014
3685,468,IPC,1,2014
3685,34,IPC,3,2014
3685,120,IPC,2,2014
3685,268,IPC,1,2014
3685,269,IPC,1,2014
3685,271,IPC,1,2014
3685,421,IPC,1,2014
3685,426,IPC,1,2014
3685,109,IPC,1,2014
3685,427,IPC,1,2014
3685,337,IPC,1,2014
3685,403,IPC,1,2014
3685,338,IPC,1,2014
3685,107,IPC,1,2014
3685,415,IPC,1,2014
3685,417,IPC,1,2014
3685,419,IPC,1,2014
3685,500,IPC,1,2014
3685,501,IPC,1,2014
3685,110,IPC,1,2014
3641,186,IPC,1,2014
3641,341,IPC,1,2014
3641,504,IPC,1,2014
3641,34,IPC,1,2014
3641,143,IPC,1,2014
156,307,IPC,2,2014
4404,332,IPC,1,2014
4404,506,IPC,1,2014
4404,147,IPC,1,2014
4404,148,IPC,1,2014
4404,149,IPC,1,2014
4404,353,IPC,1,2014
4404,336,IPC,1,2014
4404,504,IPC,1,2014
4404,427,IPC,1,2014
3342,395,IPC,1,2014
3342,324,IPC,1,2014
3342,147,IPC,1,2014
3342,148,IPC,1,2014
3342,149,IPC,1,2014
4164,171,IPC,1,2014
4164,188,IPC,3,2014
4164,143,IPC,2,2014
4164,146,IPC,1,2014
4164,283,IPC,1,2014
4164,290,IPC,1,2014
4164,291,IPC,1,2014
4164,353,IPC,1,2014
4164,427,IPC,1,2014
2688,406,IPC,1,2014
2688,385,IPC,1,2014
2688,34,IPC,1,2014
7159,324,IPC,2,2014
7159,307,IPC,2,2014
7159,332,IPC,1,2014
7159,153,IPC,1,2014
7159,143,IPC,3,2014
7159,188,IPC,3,2014
7159,147,IPC,2,2014
7159,148,IPC,2,2014
7159,323,IPC,2,2014
7159,341,IPC,1,2014
7159,149,IPC,1,2014
7159,186,IPC,1,2014
7159,353,IPC,1,2014
5947,332,IPC,1,2014
5947,143,IPC,1,2014
5947,147,IPC,1,2014
5947,148,IPC,1,2014
5947,149,IPC,1,2014
5947,353,IPC,1,2014
310,325,IPC,1,2014
310,147,IPC,1,2014
310,148,IPC,1,2014
310,149,IPC,1,2014
310,323,IPC,1,2014
310,337,IPC,1,2014
310,338,IPC,1,2014
310,353,IPC,1,2014
310,427,IPC,1,2014
634,451,IPC,1,2014
634,143,IPC,1,2014
634,147,IPC,1,2014
634,148,IPC,1,2014
634,149,IPC,1,2014
634,188,IPC,1,2014
634,447,IPC,1,2014
634,421,IPC,1,2014
634,427,IPC,1,2014
634,353,IPC,1,2014
634,419,IPC,1,2014
2409,332,IPC,1,2014
2409,353,IPC,1,2014
2409,143,IPC,1,2014
2409,283,IPC,1,2014
1005,384,IPC,1,2014
1005,342,IPC,1,2014
1005,34,IPC,1,2014
1005,188,IPC,1,2014
1045,283,IPC,1,2014
1045,341,IPC,1,2014
1045,147,IPC,1,2014
1045,149,IPC,1,2014
2331,283,IPC,3,2014
2331,143,IPC,2,2014
2331,186,IPC,2,2014
2331,147,IPC,1,2014
168,143,IPC,2,2014
168,147,IPC,2,2014
168,149,IPC,2,2014
168,283,IPC,2,2014
1807,143,IPC,1,2014
1807,147,IPC,1,2014
1807,188,IPC,1,2014
1807,283,IPC,1,2014
1807,149,IPC,1,2014
1807,153,IPC,1,2014
1807,427,IPC,1,2014
1807,34,IPC,1,2014
255,143,IPC,7,2014
255,147,IPC,7,2014
255,283,IPC,7,2014
255,149,IPC,7,2014
255,188,IPC,1,2014
251,499,IPC,5,2014
251,500,IPC,5,2014
