Candidate,Constituency,Criminal Cases,Education,ID,Party,Sno,Total Assets,Total Liabilities,Year
NEVI LAL DAS,Kishanganj,0,Not Given,658,IND,1933,77000,0,2004
NIHALCHAND MEGHWAL,Ganganagar,0,Graduate,3203,BJP,1934,2282422,168941,2004
NIKHIL KUMAR,Aurangabad,0,Post Graduate,445,INC,1935,74489984,1220000,2004
NIKHIL KUMAR CHOUDHARY,Katihar,1,Graduate,628,BJP,1936,4535938,0,2004
Nikhilananda Sar,Burdwan,0,Graduate Professional,5164,CPM,1937,3431414,0,2004
NILAKANTHA NAYAK,Keonjhar,0,Graduate,2920,INC,1938,5380000,859972,2004
Nilima Nag ( Mallick),Nabadwip,0,10th Pass,5374,AITC,1939,912959,0,2004
Nilkamal Mahato,Purulia,0,Not Given,5391,IND,1940,150000,0,2004
NIPON DHOLUA,Gauhati,0,Post Graduate,350,SAP,1941,45000,0,2004
NIRAJ,Hissar,0,Graduate Professional,1250,IND,1942,724029,0,2004
NIRAL ENEM HORO,Khunti,0,Graduate Professional,1560,JKP,1943,1018906,0,2004
NIRANJAN KUMAR,Gaya,0,Graduate,581,CPI(ML)(L),1944,270000,0,2004
NIRMAL KHATRI,Faizabad,1,Doctorate,4248,INC,1945,2224306,0,2004
NIRMAL SINGH,Faridkot,0,10th Pass,3001,LJNSP,1946,20000,0,2004
NIRMALA DASGUPTA,Tripura West,0,Graduate,3884,INC,1947,5585000,10450,2004
NITIN DATTATRAYA JAGTAP,Pune,9,Graduate,2620,IND,1948,4071500,200000,2004
NITISH KUMAR,Nalanda,0,Graduate,728,JD(U),1949,4389206,672674,2004
NITISH KUMAR,Barh,0,Graduate,492,JD(U),1950,4318464,672674,2004
Nitish Sengupta,Contai,0,Doctorate,5205,AITC,1951,7646248,0,2004
NITYA NAND SINGH,Vaishali,0,Post Graduate,875,SP,1952,438000,0,2004
Nityananda Hembram,Jhargram,0,Others,5306,AITC,1953,716000,0,2004
Niyati Mahato,Purulia,0,12th Pass,5387,AITC,1954,606962,0,2004
NIZAM-UDDIN BHAT,Baramulla,0,Post Graduate,1391,JKPDP,1955,1031057,5000,2004
NIZAMODDIN,Hindupur,0,Graduate,85,INC,1956,1405000,200779,2004
NONGMAITHEM HOMENDRO SINGH,Inner Manipur,0,Graduate,2705,IND,1957,0,0,2004
NONGMAITHEM IBOYAIMA SINGH,Inner Manipur,0,10th Pass,2704,IND,1958,0,0,2004
NOOR MUHAMAD. A,Coimbatore,0,5th Pass,3354,BSP,1959,1040436,0,2004
NOORUL HUDA,Silchar,0,Post Graduate,408,CPM,1960,1320000,0,2004
NOUSHAD,Trivandrum,0,Others,1989,IND,1961,284000,0,2004
Nripen Karjee,Cooch Behar,1,Graduate,5216,IND,1962,0,0,2004
O G THANKAPPAN,Ernakulam,0,Not Given,1869,BJP,1963,6200,0,2004
O K VASU MASTER,Cannanore,1,10th Pass,1848,BJP,1964,980810,152510,2004
O RAJAGOPAL,Trivandrum,0,Graduate Professional,1977,BJP,1965,10582232,0,2004
O. P. BARWADIA,Jaipur,0,Literate,3214,BSP,1966,3870000,0,2004
O.SUBBA REDDY,Cuddapah,0,Others,64,ABJS,1967,408000,30000,2004
OGONG TAMUK,Arunachal East,0,8th Pass,296,IND,1968,1520000,0,2004
OM PARKASH MALHOTRA,Jammu,0,Not Given,1407,IND,1969,40000,43371,2004
OM PRAKASH,Ballia,0,12th Pass,4032,SBSP,1970,400000,178500,2004
Om Prakash Dubey (baba Dubey),Jaunpur,2,10th Pass,4449,BSP,1971,12174077,624769,2004
OM PRAKASH PASWAN,Araria,0,Not Given,432,AD,1972,15000,9000,2004
OM PRAKASH SINHA,Patna,0,Not Given,771,IND,1973,2703000,100,2004
OM PRAKASH YADAV,Siwan,0,Graduate Professional,860,JD(U),1974,931000,0,2004
OMAR ABDULLAH,Srinagar,0,Graduate,1426,JKN,1975,19684236,54998,2004
OMKAR NATH JAISWAL,Jamshedpur,0,Graduate,1544,SP,1976,1931500,0,2004
OMPRAKASH ALIAS BACCHU BABARAOJI KADU,Amravati,1,Post Graduate,2303,IND,1977,375000,0,2004
OMPRAKASH HAJARILAL RAGHUVANSHI BANAPURA,Hoshangabad,0,Post Graduate,2100,INC,1978,6480330,0,2004
"OMPRAKASH RADHESHYAM RAGHUVANSHI, BANKABEDI",Hoshangabad,0,12th Pass,2101,IND,1979,3187500,37116,2004
OMVEER SINGH,Sambhal,0,Graduate,4910,BJP,1980,4873000,0,2004
ONOM TAKNYO,Arunachal East,0,10th Pass,297,IND,1981,15000,0,2004
OSWALD FERNANDIS,Udupi,0,Literate,1812,KNDP,1982,134000,0,2004
OURUVURU KRISHNAIAH,Nellore,0,10th Pass,189,IND,1983,0,0,2004
P BHARATHAN,Calicut,0,Not Given,1840,BSP,1984,120000,0,2004
P DEVARAJAN,Chirayinkil,0,8th Pass,1866,IND,1985,0,0,2004
P K REMANAN,Adoor,0,Graduate,1816,IND,1986,6501,0,2004
P M VELAYUDHAN,Adoor,1,10th Pass,1815,BJP,1987,143032,253301,2004
P N SRINATH,Mysore,0,Graduate,1792,IND,1988,37000,0,2004
P RAMACHANDRA REDDY,Medak,0,Post Graduate,141,BJP,1989,6454939,640392,2004
P S GANGADHARAN,Ernakulam,0,10th Pass,1871,IND,1990,82244,0,2004
P S SREERAMAN,Trichur,0,Others,1969,BJP,1991,4285200,25000,2004
P SIVANANDAN,Kasaragod,0,10th Pass,1889,IND,1992,10395,0,2004
P. C. MOHAN,East Delhi,0,Graduate,2774,IND,1993,2715000,0,2004
P. C. THOMAS (PULLOLIL),Muvattupuzha,0,Graduate Professional,1925,IFDP,1994,6392358,1232410,2004
P. JAYA PRADA NAHATA,Rampur,0,12th Pass,4835,SP,1995,84275000,300000,2004
P. JEEVULA NAIK,Medak,0,5th Pass,145,IND,1996,2379500,0,2004
P. KARUNAKARAN,Kasaragod,20,Post Graduate,1886,CPM,1997,5190249,10330,2004
P. LALAIAH,Nagarkurnool,0,Graduate,155,BSP,1998,50000,0,2004
P. M. SAYEED,Lakshadweep,0,Post Graduate,1991,INC,1999,6251321,0,2004
P. RAJENDRAN,Quilon,0,Post Graduate,1958,CPM,2000,2242499,227054,2004
P. SATHEEDEVI,Badagara,1,Graduate Professional,1827,CPM,2001,1331000,0,2004
P.BHAGAVANTHU,Nagarkurnool,0,Not Given,154,IND,2002,0,0,2004
PABAN SINGH GHATOWAR,Dibrugarh,0,Graduate,335,INC,2003,5991408,0,2004
PACHARE PANDIT,Jalna,0,Post Graduate,2417,IND,2004,105000,0,2004
PADAM SEN CHAUDHARY,Bahraich,0,12th Pass,4021,BJP,2005,8643602,100000,2004
PADIGA YERRAIAH,Khammam,0,10th Pass,115,IND,2006,238000,0,2004
PADM YADAGIRI,Secunderabad,0,Not Given,236,IND,2007,0,0,2004
PADMA HAZARIKA,Tezpur,1,Literate,417,AGP,2008,4025354,321477,2004
PADMAJA VENUGOPAL,Mukundapuram,0,Graduate,1918,INC,2009,41822269,6619497,2004
PADMESWAR PHUKAN,Lakhimpur,0,10th Pass,386,SAP,2010,670000,0,2004
PAKAURI LAL,Robertsganj,0,Not Given,4855,SP,2011,0,0,2004
"PALANICHAMY,  RAJA. N",Karur,0,10th Pass,3409,ADMK,2012,7254000,1626252,2004
PALANIMANICKAM. S. S.,Thanjavur,0,Graduate Professional,3736,DMK,2013,3516998,535689,2004
"PALANISAMY, K. C.",Karur,0,5th Pass,3408,DMK,2014,546569007,63920476,2004
Palash De,Jangipur,0,Graduate,5299,IND,2015,0,0,2004
PALLIPRAM PRABHAKARAN,Cannanore,0,Literate,1855,IND,2016,59410,25012,2004
PANABAKA LAKSHMI,Nellore,0,Post Graduate,182,INC,2017,5395726,0,2004
Panchanan Dhangada Majhi,Kalahandi,0,10th Pass,2915,RPI,2018,10000,0,2004
Panchanan Pradhan,Midnapore,1,Post Graduate,5358,IND,2019,1394077,0,2004
Panchu Gopal Bagani,Howrah,0,Not Given,5271,IND,2020,250000,0,2004
Pandey Ramendra,Calcutta North West,0,Not Given,5189,IND,2021,0,0,2004
PANDIT KESHAV PRASAD DIXIT,Agra,1,Graduate,3891,BSP,2022,15525000,0,2004
PANDIT PRAKASH PALIWAL,Rajgarh,0,Graduate,2195,SP,2023,6524875,800000,2004
PANKAJ,Maharajganj,0,12th Pass,4639,BJP,2024,14174401,473788,2004
PANKAJ KOHLI,Jammu,0,10th Pass,1401,SP,2025,300000,0,2004
PANNA LAL SAHANI,Vaishali,0,Others,878,IND,2026,36500,0,2004
PAPANNA MUTIKA,Koraput,0,Post Graduate,2926,BJD,2027,1421019,170000,2004
PARAGI LAL CHAU,Misrikh,0,10th Pass,4707,BJP,2028,5235690,0,2004
PARAMANAND CHHATAR,Bolangir,1,Graduate Professional,2889,SP,2029,15040355,0,2004
Paramesh Chandra Biswas,Nabadwip,0,Post Graduate,5380,IND,2030,5000,0,2004
PARAMESWARAPPA S,Chitradurga,0,Post Graduate,1714,JP,2031,7060000,0,2004
PARAMJIT KAUR GULSHAN,Bhatinda,0,Post Graduate,2986,SAD,2032,6507661,0,2004
PARAMJIT SINGH DESAL,Ferozepur,0,Literate,3013,IND,2033,20000,0,2004
PARANJAPE PRAKASH VISHVANATH,Thane,0,Graduate,2662,SHS,2034,5905573,1382266,2004
PARAS CHATAR JAIN,Ajmer,0,12th Pass,3119,BSP,2035,3638000,573000,2004
PARAS NATH PATHAK,Gopalganj,0,Graduate,595,SP,2036,1374099,0,2004
Parash Dutta,Jalpaiguri,0,Graduate,5287,AITC,2037,1412600,221813,2004
PARASNATH YADAVA,Jaunpur,0,12th Pass,4448,SP,2038,2941300,0,2004
PARASRAM BHARDWAJ,Sarangarh,0,Graduate,984,INC,2039,8617538,0,2004
PARESH ATMARAM RAIKAR,Panaji,0,Graduate,1027,MAG,2040,2006000,934658,2004
PARIKSHAN PASWAN,Madhubani,0,10th Pass,681,IND,2041,0,0,2004
Parimal Dhali,Nabadwip,0,10th Pass,5378,IND,2042,165200,178640,2004
Parimal Mardi,Malda,0,8th Pass,5346,IND,2043,62000,0,2004
PARIMAL SUKLA BAIDYA,Karimganj,0,Graduate,370,BJP,2044,637272,250000,2004
PARMANAND SINGH,Muzaffarpur,0,Not Given,727,IND,2045,28000,0,2004
PARMATMA NAND TIWARI ALIAS P.N TIWARI,Ballia,0,Graduate,4031,BJP,2046,2081577,0,2004
PARMESHWAR DAS,Hissar,0,8th Pass,1248,IND,2047,3070000,0,2004
PARSRAM YADAV,Janjgir,0,5th Pass,935,IND,2048,1900000,0,2004
PARSURAM MAJHI,Nowrangpur,0,Graduate,2933,BJP,2049,767000,25000,2004
PARTHASARATHY VARMA,Alleppey,0,Not Given,1825,IND,2050,0,0,2004
PASHUPATI CHAUDHARY,Madhubani,1,Not Given,682,IND,2051,17744,0,2004
PATEL ANILBHAI,Dadra & Nagar Haveli,0,Graduate,1004,BJP,2052,841000,0,2004
PATEL DAHYABHAI VALLABHBHAI,Daman And Diu,1,12th Pass,1012,INC,2053,54787351,6640008,2004
PATEL HARILAL MADHAVJIBHAI (HARIBHAI PATEL),Porbandar,0,8th Pass,1161,BJP,2054,7041540,1738534,2004
PATEL SAIRABANO MOHAMMED,Mumbai North West,1,Graduate,2519,IND,2055,60000,0,2004
PATEL UTTAMBHAI,Dadra & Nagar Haveli,6,Graduate Professional,1005,SHS,2056,79500,285003,2004
PATHAK MOHAN DATTATRAYA,Washim,0,Graduate,2685,IND,2057,200000,0,2004
PATIL DASHARATH DHARMAJI,Nashik,1,8th Pass,2568,SHS,2058,8562318,15780,2004
Patil Prakashbapu Vasantdada,Sangli,0,Graduate,2642,INC,2059,35635000,0,2004
PATIL R S,Bagalkot,0,Not Given,1642,INC,2060,7506766,2241000,2004
PATIL RUPATAI DILIPRAO NILANGEKAR,Latur,0,10th Pass,2454,BJP,2061,1960659,5585583,2004
PATIL SANJAY SHAMRAO,Ichalkaranji,0,8th Pass,2402,IND,2062,50000,0,2004
PATIL SHIDDANAGOUDA SIDDALINGAPPA GOUDA,Dharwad South,0,Literate,1735,KNDP,2063,670000,126000,2004
PATIL SHIVRAJ VISHWANATH,Latur,1,Post Graduate,2455,INC,2064,42269841,3855985,2004
PATIL SHRINIWAS DADASAHEB,Karad,0,Post Graduate,2423,NCP,2065,12494141,0,2004
PATIL SURESH PANDURANG,Erandol,0,Not Given,2390,HJP,2066,16000,0,2004
PATIL UTTAMRAO DEORAOJI,Yavatmal,0,Graduate,2692,INC,2067,9473171,1874552,2004
PATIRAJ,Sidhi,0,8th Pass,2264,SP,2068,3260000,0,2004
PATLE SHISHUPAL NATTHU,Bhandara,0,Graduate Professional,2335,BJP,2069,1184050,12000,2004
PATRAKAR BIMAL KUMAR SAHU SANDI BANGLA,Raipur,0,12th Pass,971,IND,2070,180000,0,2004
PATRAKAR SUNANDA PRAKASH MORE,Kolhapur,0,Graduate,2441,PWPI,2071,283465,0,2004
PATY RIPPLE KYNDIAH,Shillong,0,Graduate,2712,INC,2072,4078978,0,2004
Paul Dexion Kharia,Alipurduars,0,Others,5086,IND,2073,50000,0,2004
PAVAGADA SREERAM,Tumkur,0,Not Given,1807,IND,2074,0,0,2004
PAWAN KUMAR,East Delhi,0,10th Pass,2762,IND,2075,0,0,2004
PAWAN KUMAR BANSAL,Chandigarh,0,Graduate Professional,883,INC,2076,17550052,0,2004
PAWAN KUMAR TINU,Phillaur,0,Post Graduate,3084,BSP,2077,3666671,0,2004
PAWAR GAJIRAM LAHANU,Nashik,0,Graduate,2570,BSP,2078,2465095,0,2004
PAWAR SAMBHAJI MARUTI,Thane,0,10th Pass,2664,BSP,2079,5851000,0,2004
PAWAR SHARADCHANDRA GOVINDRAO,Baramati,1,10th Pass,2323,NCP,2080,44814206,13301,2004
PAWAR UTTAMSINGH RAJDHARSINGH,Jalna,0,Graduate,2410,INC,2081,5814176,3422028,2004
PECHARA VENKATESHWAR RAO,Cuddapah,0,Graduate,65,TRS,2082,1250000,0,2004
PEDDINTI JAGANMOHAN RAO,Bobbili,0,Others,44,IND,2083,5988503,97000,2004
PEER ALI SHAH,Srinagar,0,10th Pass,1431,JKAL,2084,15000,0,2004
PERIASAMY. D,Chidambaram,5,12th Pass,3340,BJP,2085,694907,0,2004
PERIMAL JOHN BABURAO,Mumbai North West,0,Literate,2511,IND,2086,2026000,0,2004
PERMANAND PRASAD,Nalanda,1,8th Pass,730,CPI(ML)(L),2087,273494,0,2004
PHEKHU RAM,Sasaram,0,Doctorate,836,IND,2088,50000,0,2004
PHOOLSINGH BARAIYA,Bhind,1,Graduate Professional,2014,SMSP,2089,995656,0,2004
Pijush Barman,Cooch Behar,0,Post Graduate,5218,SP,2090,98500,0,2004
PINAKI MISRA,Puri,0,Graduate Professional,2944,INC,2091,207245000,0,2004
PINGALE DEVIDAS ANANDRAO,Nashik,1,10th Pass,2567,NCP,2092,19757718,5607433,2004
Pintu Kundu,Calcutta North East,0,Others,5173,IND,2093,58614,0,2004
PITTALA VENKATA NARASAIAH MUDIRA,Khammam,0,10th Pass,117,MRS,2094,635000,50000,2004
PIUS VARGHESE PULLIKOTTIL,Mumbai North East,2,12th Pass,2501,IND,2095,29503,0,2004
POLISH KUMAR DAS,Nawada,0,Graduate,754,IND,2096,0,0,2004
"PONNUSWAMY, E.",Chidambaram,0,Post Graduate,3338,PMK,2097,420000,318534,2004
POORAN,Sagar,0,Not Given,2219,IND,2098,30000,0,2004
PRABHATAI RAU,Wardha,0,Post Graduate,2673,INC,2099,9883244,0,2004
PRABHU DAYAL SINGH,Gopalganj,1,Graduate,590,JD(U),2100,2607712,100281,2004
PRABHU R.,Nilgiris,0,Post Graduate,3560,INC,2101,102440054,0,2004
PRABHU VISHNU GOPAL,Mormugao,0,10th Pass,1020,SHS,2102,929960,516000,2004
PRABHUDAYAL KATHERIA,Firozabad,0,Not Given,4291,RSMD,2103,4660776,869000,2004
PRABHULAL RAWAT,Banswara,0,Literate,3137,INC,2104,2113400,131632,2004
PRABHUNATH SINGH,Maharajganj,11,12th Pass,683,JD(U),2105,3296840,530175,2004
Prabir Banerjee,Barasat,0,Post Graduate,5115,INC,2106,1468620,0,2004
Prabodh Panda,Midnapore,0,Graduate,5355,CPI,2107,1297328,0,2004
PRADEEP,Bhind,0,12th Pass,2023,IND,2108,500,0,2004
PRADEEP GANDHI,Rajnandgaon,0,Graduate,976,BJP,2109,1699397,486000,2004
PRADEEP KUMAR,East Delhi,0,8th Pass,2773,AIFB,2110,42200,0,2004
PRADEEP KUMAR NISHAD,Gorakhpur,0,Graduate,4363,BSP,2111,619818,0,2004
PRADEEP KUMAR PATEL,Rewa,0,Graduate,2205,BSP,2112,994965,400000,2004
PRADEEP KUMAR SAH,Katihar,0,Graduate,640,IND,2113,65155,0,2004
PRADEEP KUMAR SHARMA,Katihar,0,12th Pass,635,IND,2114,267980,0,2004
PRADEEP YADAV,Godda,2,Graduate,1517,BJP,2115,2073126,0,2004
PRADIP KUMAR MALLICK,Jagatsinghpur,0,Post Graduate,2906,BSP,2116,2000,0,2004
Pradip Kumar Roy,Cooch Behar,0,Post Graduate,5215,IND,2117,134843,21000,2004
PRADIP TRIMBAK RAWAT,Pune,3,Graduate,2602,BJP,2118,27099950,5062000,2004
PRAFUL PATEL,Bhandara,0,Graduate,2336,NCP,2119,32156,0,2004
PRAFULLA KUMAR DAS,Bhadrak,0,Post Graduate,2872,BSP,2120,1110,0,2004
Prahallad Barman,Balurghat,0,12th Pass,5103,IND,2121,15900,0,2004
Prahlad Kumar Purkait,Mathurapur,0,Post Graduate,5352,IND,2122,515611,0,2004
PRAHLAD SINGH PATEL,Chhindwara,2,Post Graduate,2038,BJP,2123,5578123,1042999,2004
PRAKASH BHAURAO NIKALJE,Aurangabad,0,12th Pass,2319,IND,2124,530000,0,2004
PRAKASH GOLCHA (SARAFA SANSAD),Raipur,0,Graduate,973,IND,2125,889976,0,2004
PRAKASH JHA,Bettiah,0,12th Pass,513,IND,2126,22002194,8669788,2004
PRAKASH KUMAR SINGH,Purnea,0,Graduate,791,AD,2127,63000,5078,2004
PRAKASH NARAIN,Banda,0,Graduate,4061,INC,2128,2970500,0,2004
PRALHAD JOSHI,Dharwad North,4,Graduate,1723,BJP,2129,7760188,32587745,2004
PRAMILA BEHERA,Bhubaneswar,0,Graduate,2875,IND,2130,14000,0,2004
PRAMOD GUPTA,Bhopal,0,12th Pass,2032,SP,2131,2942538,1451605,2004
PRAMOD KUMAR,Janjgir,0,Literate,934,IND,2132,300000,0,2004
PRAMOD KUMAR AKELA,Nawada,0,Graduate,748,IND,2133,590000,0,2004
PRAMOD KUMAR PATEL,Gopalganj,0,Graduate,597,SAP,2134,305000,20000,2004
PRAMOD SAMANTARA,Bhubaneswar,0,12th Pass,2877,RPI,2135,0,0,2004
Pramothes Mukherjee,Berhampore,0,Post Graduate,5144,RSP,2136,4493008,151000,2004
Pranab Das,Malda,0,Graduate,5340,CPM,2137,103902,0,2004
Pranab Mukherjee,Jangipur,0,Doctorate,5296,INC,2138,15204925,217267,2004
Pranati Bhattacharya,Purulia,0,Graduate,5389,IND,2139,0,0,2004
Prasadi Ram,Howrah,0,10th Pass,5266,IND,2140,58000,0,2004
PRASANNA ACHARYA,Sambalpur,0,Graduate Professional,2946,BJD,2141,10184422,874591,2004
PRASANNA KUMAR,Madhepura,0,10th Pass,667,IND,2142,797700,0,2004
PRASANNA KUMAR PATASANI,Bhubaneswar,0,Post Graduate,2873,BJD,2143,4441581,0,2004
Prasanta Pradhan,Contai,0,Post Graduate,5204,CPM,2144,1410752,15000,2004
Pratap Singh,Asansol,2,10th Pass,5095,SP,2145,181000,132530,2004
PRATAP SINGH KHACHARIAWAS,Jaipur,1,Post Graduate,3212,INC,2146,2163661,0,2004
PRATHIPATI SRINIVASU,Bapatla,0,Graduate,35,IND,2147,0,0,2004
PRATIBHA RATHOR,Khargone,0,Others,2163,IND,2148,875000,0,2004
PRATIBHA SINGH,Mandi,0,Graduate,1368,INC,2149,230288018,1542808,2004
PRATYENDRA PAL SINGH (PAPPU BHAIYA),Jalesar,0,Post Graduate,4435,BJP,2150,2622585,270000,2004
PRAVEEN SINGH ARON,Bareilly,0,Graduate Professional,4093,INC,2151,177736104,11285000,2004
PRAVIN KAVTHEKAR (JIWA MAHALE),Sangli,0,Not Given,2649,IND,2152,0,0,2004
PRAVIN KUMAR JHA,Banka,0,10th Pass,488,IND,2153,865000,0,2004
PRAWEZ KHAN,Bhagalpur,6,10th Pass,524,BSP,2154,588437,0,2004
PREM CHAND TIWARI,Siwan,0,Graduate,864,IND,2155,510,0,2004
PREM KUMAR,Katihar,0,Graduate,637,SHS,2156,131700,0,2004
PREM PAL SINGH YADAV,Budaun,0,Post Graduate,4150,BSP,2157,6180580,0,2004
PREMA SANGANABASANAGOUDA PATIL,Dharwad South,0,Graduate,1733,JD(S),2158,1651633,321940,2004
PREMCHAND GUDDU,Ujjain,2,5th Pass,2271,INC,2159,105469462,0,2004
PREMO ALIAS PREMVATI KASHYAP,Karnal,0,Not Given,1271,FCI,2160,1040000,0,2004
PRENEET KAUR,Patiala,0,Graduate,3068,INC,2161,412867297,0,2004
PRIN. MAHENDRA NATEKAR,Rajapur,0,Graduate,2627,IND,2162,7917376,576617,2004
PRITAM KUMAR,Hissar,0,10th Pass,1249,IND,2163,268320,0,2004
PRITHVIRAJ SAHEBRAO JACHAK,Baramati,0,Others,2324,BJP,2164,33409000,7633760,2004
Priya Ranjan Dasmunsi,Raiganj,0,Post Graduate,5396,INC,2165,7504280,3000000,2004
PRO. RAM GOPAL YADAV,Sambhal,0,Doctorate,4907,SP,2166,7953884,475000,2004
PRO. S.P SINGH BAGHEL,Jalesar,1,Post Graduate,4434,SP,2167,5623000,787357,2004
PROF CHANDANSINGH PREMSINGH ROTELE,Ramtek,0,Not Given,2630,BSP,2168,3897000,0,2004
PROF. ANANDRAO BHANUDAS DADAS,Pune,0,Post Graduate,2608,RSPS,2169,625000,71000,2004
PROF. ASHOK BADIGER,Dharwad North,0,Post Graduate,1730,SP,2170,45600,12000,2004
PROF. BHIM SINGH,Udhampur,0,Post Graduate,1442,JKNPP,2171,57200,0,2004
PROF. CHAMAN LAL GUPTA,Udhampur,0,Post Graduate,1440,BJP,2172,7293917,658559,2004
PROF. I G SANADI,Dharwad South,0,Post Graduate,1732,INC,2173,3458237,0,2004
PROF. JOGENDRA KAWADE,Chimur,8,Post Graduate,2363,PRBP,2174,6381626,199533,2004
PROF. N. S. PHARANDE,Ahmednagar,0,Post Graduate,2289,BJP,2175,2740541,2341299,2004
Prof. Omprakash Mishra,Jadavpur,0,Post Graduate,5277,INC,2176,735000,456377,2004
PROF. TRIBHUVAN SAMPAT,Pune,0,Post Graduate,2617,IJP,2177,3102000,610991,2004
Prof. Vijay K.  Arora (samyak),Calcutta North West,0,Not Given,5183,IND,2178,0,0,2004
PROFESSOR BIRENDRA SINGH SEMWAL,Garhwal,0,Not Given,5038,BSP,2179,497000,0,2004
PROFFESSER RAJENDRA PRASAD ALIAS RAJU DIXIT,Etawah,0,Doctorate,4234,INC,2180,2699159,0,2004
Profulla Banerjee,Krishnagar,0,Others,5337,IND,2181,160000,0,2004
PT. CHANDRA SHEKHAR SHARMA,Bulandshahr,1,Graduate,4160,INC,2182,46410266,0,2004
PT. R. D. SHARMA,Alwar,0,Literate,3127,IND,2183,17967179,479000,2004
PUDARI NARSIMHA,Nalgonda,0,Graduate,161,BSP,2184,0,125000,2004
PUJAR D H,Koppal,0,5th Pass,1778,IND,2185,36000,25000,2004
PUKHRAJ CHUNNILAL JAIN,Mumbai South Central,0,10th Pass,2532,IND,2186,3224500,0,2004
PULIMAMIDI NARSIMHA REDDY,Narasaraopet,0,Graduate,179,TRS,2187,45000,0,2004
PULIMI VENKATARAMI REDDY,Narasaraopet,0,5th Pass,181,IND,2188,80400,20000,2004
PULIN BIHARI DEWAN,Tripura East,0,10th Pass,3878,BJP,2189,1787000,127175,2004
PUNNULAL MOHLE,Bilaspur,0,12th Pass,908,BJP,2190,3727718,0,2004
PURANO AGITOK SANGMA,Tura,0,Post Graduate,2715,AITC,2191,35032125,0,2004
PURNAMASI RAM,Bagaha,1,10th Pass,460,BSP,2192,5849284,1477481,2004
PURUSHOTTAM DOMAJI BHAJGAWARE,Yavatmal,0,12th Pass,2698,IND,2193,0,0,2004
PURUSHOTTAM SHARMA,Almora,0,Literate,5032,CPI(ML)(L),2194,103000,0,2004
Purusottam Malik,Bhadrak,0,Literate,2871,IND,2195,180000,0,2004
PUSHPA BISEN,Balaghat,0,Post Graduate,1997,INC,2196,3681000,149100,2004
PUSHPA KUMAR SINGH,Chandigarh,0,Post Graduate,896,IJP,2197,162756,0,2004
PUSHPA NAND RISHIDEO,Araria,0,Graduate,429,IND,2198,945000,0,2004
PUSP JAIN,Pali,0,Graduate Professional,3267,BJP,2199,1654429,222611,2004
PUSPA GOGOI,Lakhimpur,0,Doctorate,385,RSP,2200,825000,0,2004
PUTHA RAMAPRASADA REDDY,Cuddapah,0,8th Pass,60,ANC,2201,50000,0,2004
PYARELAL SANKHWAR,Ghatampur,0,Not Given,4299,BSP,2202,3470142,0,2004
QARI ZAHIR ABBAS BHATTI,Jammu,0,10th Pass,1413,JD(S),2203,2480000,3000,2004
QUDDUS ALI,Katihar,5,Post Graduate,632,CPI(ML)(L),2204,1117625,23000,2004
QURESHI MOHAMMAD IKHALAK MO. YUSUF,Chimur,0,10th Pass,2372,IND,2205,15000,0,2004
R A PRASAD,Saidpur,0,Post Graduate,4883,BSP,2206,1978986,136000,2004
R S UMA BHARATHY,Andaman & Nicobar Islands,1,Not Given,4,NCP,2207,59977,35000,2004
R. D. JOGANSH,Durg,0,12th Pass,921,IND,2208,258000,0,2004
R. K. ANAND,South Delhi,0,Post Graduate,2839,INC,2209,56099701,0,2004
R. RAVICHANDRAN,South Delhi,0,12th Pass,2844,JKNPP,2210,390587,7000,2004
R. S. ADIL,East Delhi,0,Post Graduate,2769,NLP,2211,2072486,0,2004
R. V. MOHANA REDDY,Kurnool,0,Graduate,127,JP,2212,235000,0,2004
R.K.SINGH PATEL,Allahabad,1,Graduate,3935,BSP,2213,5811230,56228,2004
R.L. JALAPPA,Chikballapur,0,Graduate,1692,INC,2214,40239308,105000,2004
Rabin Deb,Calcutta South,0,Graduate,5194,CPM,2215,88498,0,2004
RABIN DEKA,Lakhimpur,0,Graduate,387,IND,2216,200000,0,2004
RABINDER SINGH SOHIL,Ludhiana,0,Post Graduate,3053,BSP,2217,7246100,0,2004
RABINDRA KU. RANA,Khagaria,1,Graduate Professional,642,RJD,2218,6336271,0,2004
Rabindra Kumar Jaiswal,Howrah,0,Not Given,5267,BSP,2219,153169,0,2004
Rabindranath Bouri,Durgapur,0,Graduate,5253,IND,2220,32000,0,2004
RADHA DEVI,Almora,0,10th Pass,5031,IND,2221,1243500,0,2004
RADHA DEVI,Chittorgarh,0,Post Graduate,3182,CPI,2222,3476903,0,2004
RADHA KANTA TANTY,Karimganj,0,Post Graduate,374,IND,2223,0,0,2004
RADHA KRISHN KISHORE,Palamau,0,Graduate,1594,JD(U),2224,991283,0,2004
RADHA MOHAN SINGH,Motihari,0,Graduate,704,BJP,2225,4859026,212064,2004
RADHA URAON,Katihar,0,10th Pass,631,JDP,2226,134700,0,2004
RADHABALLAV ADHIKARY,Dhubri,0,Graduate,329,IND,2227,860388,0,2004
RADHABALLAV MALLIK,Jajpur,0,Graduate,2910,IND,2228,0,0,2004
"RADHAKRISHNAN, S.",Madurai,0,Graduate Professional,3519,BSP,2229,5258000,0,2004
RADHE LAL,Mohanlalganj,0,Post Graduate,4718,BSP,2230,657457,0,2004
RADHE SHYAM,Rohtak,0,8th Pass,1308,IND,2231,196141,0,2004
